actor_id,type,name,is_part_of,datasource_id
BR TPO,city,Tenente Portela,BR-RS,UNLOCODE:2022-1
US TU9,city,Toulon,US-IL,UNLOCODE:2022-1
PT TZK,city,Queluz de Baixo,PT-11,UNLOCODE:2022-1
IT ZFW,city,Cava Manara,IT-PV,UNLOCODE:2022-1
AT THY,city,Thaya,AT-3,UNLOCODE:2022-1
VE LSV,city,La Salina/Maracaibo L,VE,UNLOCODE:2022-1
LY MEH,city,Marsa El Hania,LY,UNLOCODE:2022-1
CA SRE,city,Sainte-Rosalie,CA-QC,UNLOCODE:2022-1
BR IRU,city,Ibirubá,BR-RS,UNLOCODE:2022-1
US A7K,city,Ames,US-OK,UNLOCODE:2022-1
DE NDJ,city,Nüdlingen,DE-BY,UNLOCODE:2022-1
JP ONS,city,Ohnishi/Ohsaki,JP-34,UNLOCODE:2022-1
DE B8G,city,Behringen/Bad Langensalza,DE-TH,UNLOCODE:2022-1
AT LUA,city,Lembach,AT-4,UNLOCODE:2022-1
JP BFS,city,Beppushinko,JP-44,UNLOCODE:2022-1
PT SRL,city,Sernancelhe,PT-18,UNLOCODE:2022-1
IT SC8,city,Sesto Cremonese,IT-CR,UNLOCODE:2022-1
IE CLS,city,Clones,IE,UNLOCODE:2022-1
IT PUO,city,Pontirolo Nuovo,IT,UNLOCODE:2022-1
DE NKO,city,Neu Königsaue,DE-ST,UNLOCODE:2022-1
US T9Y,city,Tysons Corner,US-VA,UNLOCODE:2022-1
GR JMK,city,Mykonos,GR,UNLOCODE:2022-1
US TSK,city,Thomaston,US-ME,UNLOCODE:2022-1
US VE7,city,Veneta,US-OR,UNLOCODE:2022-1
US W97,city,West Easton,US-PA,UNLOCODE:2022-1
JP IKT,city,Ikata,JP-38,UNLOCODE:2022-1
NO KIV,city,Kinsarvik,NO,UNLOCODE:2022-1
FR EDM,city,La Roche-sur-Yon,FR-85,UNLOCODE:2022-1
HK 9YT,city,Yau Tong,HK,UNLOCODE:2022-1
RU ZEM,city,Zeleniy Mys,RU,UNLOCODE:2022-1
IT VCC,city,Cavalicco,IT-UD,UNLOCODE:2022-1
EE PVE,city,Palivere,EE-56,UNLOCODE:2022-1
IT ZNL,city,Monte Marenzo,IT-LC,UNLOCODE:2022-1
ML KOU,city,Koumantou,ML,UNLOCODE:2022-1
US EK3,city,Eckman,US-WV,UNLOCODE:2022-1
US HVC,city,Collinsville,US-OK,UNLOCODE:2022-1
US ZE2,city,Ohio City,US-OH,UNLOCODE:2022-1
NL LAA,city,Laarbeek,NL-NB,UNLOCODE:2022-1
GB ADM,city,Aird Mhor (Ardmhor),GB-ELS,UNLOCODE:2022-1
NI MR3,city,Miramar,NI-LE,UNLOCODE:2022-1
CN HES,city,Henshui,CN,UNLOCODE:2022-1
US PYN,city,Pinson,US-AL,UNLOCODE:2022-1
FR GR2,city,Gript,FR-79,UNLOCODE:2022-1
FR RZO,city,Arzano,FR-29,UNLOCODE:2022-1
BR SDF,city,São Pedro dos Ferros,BR-MG,UNLOCODE:2022-1
FR ONT,city,Contres,FR-41,UNLOCODE:2022-1
AU MDN,city,Macedon,AU-VIC,UNLOCODE:2022-1
GB RY9,city,Risby,GB-SFK,UNLOCODE:2022-1
CA DMS,city,Dimsdale,CA-AB,UNLOCODE:2022-1
CI BDK,city,Bondoukou,CI,UNLOCODE:2022-1
FR UY5,city,Nostang,FR-56,UNLOCODE:2022-1
IT C8N,city,Castelsantangelo sul Nera,IT-MC,UNLOCODE:2022-1
US CRW,city,Charleston,US-WV,UNLOCODE:2022-1
US K28,city,Keosauqua,US-IA,UNLOCODE:2022-1
US IW8,city,Central City,US-IA,UNLOCODE:2022-1
US YOY,city,Yermo,US-CA,UNLOCODE:2022-1
US INK,city,Wink,US-TX,UNLOCODE:2022-1
DE SKB,city,Schönenberg-Kübelberg,DE-RP,UNLOCODE:2022-1
NO SKU,city,Skudeneshavn,NO-11,UNLOCODE:2022-1
FR M2B,city,Maimbeville,FR-60,UNLOCODE:2022-1
MA TAF,city,Tafraout,MA-TIZ,UNLOCODE:2022-1
IT L9V,city,Borgo Vodice,IT-LT,UNLOCODE:2022-1
DE BO4,city,Ballstädt,DE-TH,UNLOCODE:2022-1
US WTY,city,Westerville,US-OH,UNLOCODE:2022-1
EE NJS,city,Narva-Jõesuu Sadam,EE-45,UNLOCODE:2022-1
DE GDF,city,Gelsdorf,DE-RP,UNLOCODE:2022-1
GB TMJ,city,Tolleshunt Major,GB-ESS,UNLOCODE:2022-1
CN PQI,city,Puqi,CN-ZJ,UNLOCODE:2022-1
CN MHN,city,Mohan,CN-YN,UNLOCODE:2022-1
IT DAI,city,Dairago,IT-MI,UNLOCODE:2022-1
US E2A,city,East Lake,US-NC,UNLOCODE:2022-1
JP SIA,city,"Shimoda, Kumamoto",JP-43,UNLOCODE:2022-1
US VGW,city,Crewe,US-VA,UNLOCODE:2022-1
CZ KLN,city,Kolín,CZ,UNLOCODE:2022-1
AI AXA,city,Anguilla,AI,UNLOCODE:2022-1
US ZVH,city,Brokaw,US-WI,UNLOCODE:2022-1
RU REN,city,Orenburg,RU,UNLOCODE:2022-1
JP FKW,city,Furukawa,JP-04,UNLOCODE:2022-1
FR FCZ,city,Faucon,FR-84,UNLOCODE:2022-1
CN SHU,city,Shihu,CN-FJ,UNLOCODE:2022-1
FI MRS,city,Marsund,FI-01,UNLOCODE:2022-1
PE ALD,city,Alerta,PE,UNLOCODE:2022-1
CA HON,city,Harwood,CA-ON,UNLOCODE:2022-1
BA SIB,city,Siroki Brijeg,BA-SRP,UNLOCODE:2022-1
GR KYD,city,Korydallós,GR,UNLOCODE:2022-1
GB RU7,city,Rye Harbour,GB-ESX,UNLOCODE:2022-1
BG BBK,city,Belogradchik,BG-05,UNLOCODE:2022-1
NA MPA,city,Mpacha,NA,UNLOCODE:2022-1
US OLU,city,Columbus,US-NE,UNLOCODE:2022-1
GR KYT,city,Kythnos,GR,UNLOCODE:2022-1
VU LNE,city,Lonorore,VU,UNLOCODE:2022-1
US JRH,city,Jericho,US-VT,UNLOCODE:2022-1
GB HMK,city,Holmrook,GB-CMA,UNLOCODE:2022-1
US APR,city,Applegarth,US-NJ,UNLOCODE:2022-1
CA YCT,city,Coronation,CA-AB,UNLOCODE:2022-1
US D8Y,city,Dryden,US-NY,UNLOCODE:2022-1
CZ VZI,city,Vizovice,CZ,UNLOCODE:2022-1
US DPQ,city,Dalton,US-PA,UNLOCODE:2022-1
GB BIW,city,Biggleswade,GB-CBF,UNLOCODE:2022-1
US IV8,city,Ivel,US-KY,UNLOCODE:2022-1
AU FYW,city,Fyshwick/Canberra,AU-ACT,UNLOCODE:2022-1
US OG8,city,Osage,US-WY,UNLOCODE:2022-1
FR P8L,city,Palladuc,FR-63,UNLOCODE:2022-1
PA PUC,city,Púcuro,PA-5,UNLOCODE:2022-1
US O2G,city,Holgate,US-OH,UNLOCODE:2022-1
GB EML,city,Helmsley,GB-NYK,UNLOCODE:2022-1
FR HHA,city,Hauterives,FR-26,UNLOCODE:2022-1
BR AMN,city,Amarante,BR-PI,UNLOCODE:2022-1
SI CR5,city,Crensovci,SI-015,UNLOCODE:2022-1
BS PID,city,Paradise Island,BS,UNLOCODE:2022-1
DE B9B,city,Bechelsdorf,DE-MV,UNLOCODE:2022-1
FR SC3,city,Savignac,FR-33,UNLOCODE:2022-1
DK STG,city,Stignæsværkets Havn,DK,UNLOCODE:2022-1
US JDG,city,Soldiers Grove,US-WI,UNLOCODE:2022-1
US G5T,city,Ryegate,US-VT,UNLOCODE:2022-1
FR ARV,city,Arches,FR-88,UNLOCODE:2022-1
DE GGN,city,Giengen,DE-BW,UNLOCODE:2022-1
FI LPA,city,Lapua (Lappo),FI-03,UNLOCODE:2022-1
JP GGE,city,Sagae,JP-06,UNLOCODE:2022-1
SI RSA,city,Rogaska Slatina,SI,UNLOCODE:2022-1
GR SYS,city,Stylída (Stylis),GR,UNLOCODE:2022-1
FR NOI,city,Noirmoutier-en-l'Île,FR-85,UNLOCODE:2022-1
DE KNM,city,Kanzem,DE-RP,UNLOCODE:2022-1
DE ILU,city,Gehren,DE-TH,UNLOCODE:2022-1
US CCE,city,Chicopee,US-MO,UNLOCODE:2022-1
PL RKK,city,Rokiciny - Kolonia,PL-10,UNLOCODE:2022-1
BR YMB,city,Itambé,BR-BA,UNLOCODE:2022-1
IT CMV,city,Camisano Vicentino,IT,UNLOCODE:2022-1
CO NVA,city,Neiva,CO-HUI,UNLOCODE:2022-1
ZA OUS,city,Onrus,ZA-WC,UNLOCODE:2022-1
RO RME,city,Remetea Mare,RO-TM,UNLOCODE:2022-1
