actor_id,type,name,is_part_of,datasource_id
PT FJS,city,Fajoes,PT-01,UNLOCODE:2022-1
CO ARQ,city,Arauquita,CO-ARA,UNLOCODE:2022-1
DE SXO,city,Osterfeld,DE-ST,UNLOCODE:2022-1
US CCV,city,Colchester,US-VT,UNLOCODE:2022-1
GB PPE,city,Port Penrhyn,GB-GWN,UNLOCODE:2022-1
SI MDE,city,Medvode,SI,UNLOCODE:2022-1
BR AAX,city,Araxá,BR-MG,UNLOCODE:2022-1
US ZJM,city,Williamstown,US-NY,UNLOCODE:2022-1
ES MCC,city,Malcocinado,ES-BA,UNLOCODE:2022-1
MD LEO,city,Leova,MD-LE,UNLOCODE:2022-1
KZ MAM,city,Mamlyutka,KZ-SEV,UNLOCODE:2022-1
US GEG,city,Spokane,US-WA,UNLOCODE:2022-1
FR GH7,city,Cheverny,FR-31,UNLOCODE:2022-1
DE 55S,city,Labenz,DE-SH,UNLOCODE:2022-1
IN GNO,city,Greater Noida,IN-UP,UNLOCODE:2022-1
FR ZMJ,city,Mauvezin,FR-32,UNLOCODE:2022-1
IE CDN,city,Carndonagh,IE-DL,UNLOCODE:2022-1
JP NGY,city,Nagaokakyo,JP-26,UNLOCODE:2022-1
IT ZXB,city,Vacil,IT-TV,UNLOCODE:2022-1
PT REV,city,Pevidem,PT-03,UNLOCODE:2022-1
DE JBL,city,Jabel,DE-MV,UNLOCODE:2022-1
PA LHA,city,Los Hatillos,PA-10,UNLOCODE:2022-1
US QLF,city,Linn Creek,US-MO,UNLOCODE:2022-1
AU YBU,city,Yabulu,AU-QLD,UNLOCODE:2022-1
SE BPG,city,Bispgården,SE-Z,UNLOCODE:2022-1
SY KAC,city,Kameshli,SY,UNLOCODE:2022-1
US UKY,city,Clay,US-KY,UNLOCODE:2022-1
DE I5H,city,Insheim,DE-RP,UNLOCODE:2022-1
DE ZWB,city,Zwingenberg,DE-HE,UNLOCODE:2022-1
DE 2GR,city,Griesstatt,DE-BY,UNLOCODE:2022-1
BE VGW,city,Sint Pieters Leeuw,BE,UNLOCODE:2022-1
CH ORA,city,Oberaach,CH-TG,UNLOCODE:2022-1
IT CNN,city,Castronno,IT,UNLOCODE:2022-1
GB EVE,city,Evesham,GB-WOR,UNLOCODE:2022-1
GB ZBH,city,Hanwell,GB-OXF,UNLOCODE:2022-1
BO CCM,city,Calacoto,BO-L,UNLOCODE:2022-1
US G22,city,New Gretna,US-NJ,UNLOCODE:2022-1
GB TUX,city,Tuxford,GB-NTT,UNLOCODE:2022-1
BR CPH,city,Campanha,BR-MG,UNLOCODE:2022-1
US BO3,city,Boneville,US-GA,UNLOCODE:2022-1
FR UZN,city,Muizon,FR-51,UNLOCODE:2022-1
BR CRE,city,Cordeiro,BR-RJ,UNLOCODE:2022-1
ID SEY,city,Senayan,ID-JK,UNLOCODE:2022-1
US LSB,city,Lordsburg,US-NM,UNLOCODE:2022-1
IL JOR,city,Jordan,IL,UNLOCODE:2022-1
SK SPV,city,Stropkov,SK,UNLOCODE:2022-1
GR THM,city,Thymaina Island,GR,UNLOCODE:2022-1
DE SRW,city,Schutterwald,DE-BW,UNLOCODE:2022-1
IN MRI,city,Mithivirdi,IN-GJ,UNLOCODE:2022-1
US BP3,city,Bridgeport,US-CO,UNLOCODE:2022-1
IT AEE,city,Arese,IT-MI,UNLOCODE:2022-1
US GX4,city,Gunter,US-TX,UNLOCODE:2022-1
FR OGI,city,Oignies,FR-62,UNLOCODE:2022-1
US SJH,city,Sagamore Hills,US-OH,UNLOCODE:2022-1
AU MCS,city,Mount Compass,AU-SA,UNLOCODE:2022-1
CD BNB,city,Boende,CD,UNLOCODE:2022-1
CA DTO,city,Dobbinton,CA-ON,UNLOCODE:2022-1
ES SVR,city,San Vicente del Raspeig,ES,UNLOCODE:2022-1
CA CIP,city,Saint-Philippe,CA-QC,UNLOCODE:2022-1
FR BEF,city,Brée,FR-53,UNLOCODE:2022-1
ES ELL,city,Alella,ES-B,UNLOCODE:2022-1
NL VDM,city,Veendam,NL,UNLOCODE:2022-1
FR HTU,city,Hagetmau,FR-40,UNLOCODE:2022-1
AU CIA,city,Camellia,AU-NSW,UNLOCODE:2022-1
SE SBN,city,Saltsjöbaden,SE-D,UNLOCODE:2022-1
