actor_id,type,name,is_part_of,datasource_id
GB LFG,city,Lower Farringdon,GB-HAM,UNLOCODE:2022-1
DE HUX,city,Hünsborn,DE-NW,UNLOCODE:2022-1
DE 72N,city,Eggebek,DE-SH,UNLOCODE:2022-1
BR CTU,city,Crateús,BR-CE,UNLOCODE:2022-1
IE ADA,city,Adare,IE-LK,UNLOCODE:2022-1
DE NEV,city,Neuenrade,DE-NW,UNLOCODE:2022-1
JP EII,city,Ei,JP-28,UNLOCODE:2022-1
AT LOI,city,Loimersdorf,AT,UNLOCODE:2022-1
FR SHO,city,Soorts-Hossegor,FR-40,UNLOCODE:2022-1
DE IHA,city,Breitenhagen,DE-ST,UNLOCODE:2022-1
IT TR3,city,Tres,IT-TN,UNLOCODE:2022-1
CR LPT,city,Lepanto,CR-P,UNLOCODE:2022-1
FI BJO,city,Björkholma,FI-12,UNLOCODE:2022-1
US KIV,city,Clarksville,US-MI,UNLOCODE:2022-1
NL OPT,city,Oost Gelre,NL-FR,UNLOCODE:2022-1
DE WSL,city,Wessling,DE-BY,UNLOCODE:2022-1
LV ZSA,city,Seda,LV,UNLOCODE:2022-1
DE NTH,city,Näthern,DE-ST,UNLOCODE:2022-1
DE DWT,city,Danewitz/Biesenthal bei Bernau/Berlin,DE-BB,UNLOCODE:2022-1
BW MAH,city,Mahalapye,BW,UNLOCODE:2022-1
SK BOJ,city,Bojnice,SK,UNLOCODE:2022-1
BG SHU,city,Malomir,BG-27,UNLOCODE:2022-1
FR PAS,city,Pannes,FR-45,UNLOCODE:2022-1
US SJQ,city,Saginaw,US-TX,UNLOCODE:2022-1
US TTL,city,Whitehall,US-OH,UNLOCODE:2022-1
US DMC,city,Mercer,US-WI,UNLOCODE:2022-1
BR CBT,city,Campo do Brito,BR-SE,UNLOCODE:2022-1
DE GHG,city,Genshagen,DE-BB,UNLOCODE:2022-1
US LED,city,Leeds,US-SC,UNLOCODE:2022-1
ES MDB,city,Massies de Voltregà,ES,UNLOCODE:2022-1
PL BNW,city,Baranowo,PL-30,UNLOCODE:2022-1
BR CLS,city,Capela de Santana,BR-RS,UNLOCODE:2022-1
BR FGR,city,Frei Gaspar,BR-MG,UNLOCODE:2022-1
GB KTR,city,Kettering,GB-NTH,UNLOCODE:2022-1
GB ZCT,city,Roydon,GB-ESS,UNLOCODE:2022-1
NL 6LN,city,Oude Niedorp,NL-NH,UNLOCODE:2022-1
NO ELV,city,Elverum,NO,UNLOCODE:2022-1
IT DZO,city,Drezzo,IT-CO,UNLOCODE:2022-1
FR AM9,city,Agmé,FR-47,UNLOCODE:2022-1
CH AUL,city,Auslikon,CH-ZH,UNLOCODE:2022-1
