actor_id,type,name,is_part_of,datasource_id
PL JLW,city,Jodlownik,PL-02,UNLOCODE:2022-1
ES VIM,city,Villamalea,ES-AB,UNLOCODE:2022-1
BR PLP,city,Palestina do Pará,BR-PA,UNLOCODE:2022-1
ZA ZBS,city,Garankuwa,ZA,UNLOCODE:2022-1
GB NRH,city,Northchapel,GB-WSX,UNLOCODE:2022-1
NL LKK,city,Lekkum,NL-FR,UNLOCODE:2022-1
ZA KRK,city,Kragga Kamma,ZA-NC,UNLOCODE:2022-1
CA BCN,city,Brackendale,CA-BC,UNLOCODE:2022-1
DE KST,city,Konstein,DE-BY,UNLOCODE:2022-1
NL EEM,city,Eemshaven,NL,UNLOCODE:2022-1
DE REZ,city,Kretz,DE-RP,UNLOCODE:2022-1
FR YUC,city,Cuy,FR-89,UNLOCODE:2022-1
AU ROZ,city,Rozelle,AU-NSW,UNLOCODE:2022-1
PT EM3,city,Esmeriz,PT-13,UNLOCODE:2022-1
CA SSN,city,Stanbridge Station,CA-QC,UNLOCODE:2022-1
BR CMB,city,Cambuci,BR-RJ,UNLOCODE:2022-1
US OG2,city,Ogdensburg,US-WI,UNLOCODE:2022-1
JP KGO,city,Kumago,JP-38,UNLOCODE:2022-1
PG DAU,city,Daru,PG,UNLOCODE:2022-1
CN YGK,city,Yangkou,CN-SD,UNLOCODE:2022-1
US ZRB,city,Riverbank,US-CA,UNLOCODE:2022-1
FR WQA,city,Mézoargues,FR-13,UNLOCODE:2022-1
IT CNK,city,Castel San Niccolò,IT-AR,UNLOCODE:2022-1
AT TEC,city,Tenneck,AT,UNLOCODE:2022-1
FR LOS,city,Loos,FR-59,UNLOCODE:2022-1
US DC9,city,Decatur,US-OH,UNLOCODE:2022-1
DE HMK,city,Hermeskeil,DE-RP,UNLOCODE:2022-1
IT ICN,city,Piscina,IT-TO,UNLOCODE:2022-1
ES AD8,city,Adrada de Aza,ES-BU,UNLOCODE:2022-1
US VHN,city,Van Horn,US-TX,UNLOCODE:2022-1
JP TKH,city,Takahama/Amakusa,JP-43,UNLOCODE:2022-1
