actor_id,type,name,is_part_of,datasource_id
PT BRR,city,Barrancos,PT-02,UNLOCODE:2022-1
BE EWI,city,Elewijt,BE-VBR,UNLOCODE:2022-1
IT BLG,city,Bollengo,IT-TO,UNLOCODE:2022-1
US PE6,city,Pearce,US-AZ,UNLOCODE:2022-1
NL TWL,city,Twijzelerheide,NL-FR,UNLOCODE:2022-1
IE MOY,city,Moycullen,IE-G,UNLOCODE:2022-1
US NR6,city,Newkirk,US-OH,UNLOCODE:2022-1
BE RTE,city,Retinne,BE-WLG,UNLOCODE:2022-1
JP KWR,city,"Kawajiri, Ibaraki",JP-08,UNLOCODE:2022-1
BR RNE,city,Rio Negrinho,BR-SC,UNLOCODE:2022-1
CN RUC,city,Ruicheng,CN,UNLOCODE:2022-1
BY VTB,city,Vitebsk,BY,UNLOCODE:2022-1
DE DAE,city,Dettenhausen,DE-BW,UNLOCODE:2022-1
BR MGH,city,Mangueirinha,BR-PR,UNLOCODE:2022-1
US CMC,city,Comanche,US-TX,UNLOCODE:2022-1
US LN4,city,Lineville,US-IA,UNLOCODE:2022-1
ES PDF,city,Puebla de Farnals,ES-V,UNLOCODE:2022-1
CA MQE,city,Malpeque Bay,CA-PE,UNLOCODE:2022-1
ZA LAM,city,La Mercy,ZA-KZN,UNLOCODE:2022-1
CA BRM,city,Bramalea,CA-ON,UNLOCODE:2022-1
FR 6SM,city,Saint-Jean-Saint-Maurice-sur-Loire,FR-42,UNLOCODE:2022-1
GB MTD,city,Morestead,GB-HAM,UNLOCODE:2022-1
GB CLE,city,Cleator,GB-CMA,UNLOCODE:2022-1
US YVN,city,Yeadon,US-PA,UNLOCODE:2022-1
FR CXI,city,Chaumoux-Marcilly,FR-18,UNLOCODE:2022-1
DE CTE,city,Nachterstedt,DE-ST,UNLOCODE:2022-1
US F8O,city,Frenchboro,US-ME,UNLOCODE:2022-1
US QOL,city,Orlinda,US-TN,UNLOCODE:2022-1
PL WLB,city,Warlubie,PL,UNLOCODE:2022-1
CO AND,city,Andalucia,CO,UNLOCODE:2022-1
US NEX,city,Ashland,US-NE,UNLOCODE:2022-1
US UAG,city,Ackerman,US-MS,UNLOCODE:2022-1
PL PBI,city,Poddebice,PL-10,UNLOCODE:2022-1
VN PHL,city,Phuoe Le,VN,UNLOCODE:2022-1
US CAE,city,Columbia,US-SC,UNLOCODE:2022-1
AU ABO,city,Alberton,AU-QLD,UNLOCODE:2022-1
DE LNI,city,Löningen,DE-NI,UNLOCODE:2022-1
ES TUA,city,Tudelilla,ES-LO,UNLOCODE:2022-1
