actor_id,type,name,is_part_of,datasource_id
FR FRU,city,Fruges,FR-62,UNLOCODE:2022-1
IT CBZ,city,Campi Bisenzio,IT,UNLOCODE:2022-1
GB UPO,city,Upton,GB-WKF,UNLOCODE:2022-1
CN DOH,city,Donghu,CN-GD,UNLOCODE:2022-1
US UTH,city,Luthersville,US-GA,UNLOCODE:2022-1
AU GU9,city,Maiden Gully,AU-VIC,UNLOCODE:2022-1
US PHI,city,Phillipsburg,US-NJ,UNLOCODE:2022-1
NL WAL,city,Waalhaven,NL,UNLOCODE:2022-1
KR GCN,city,Gwacheon,KR-41,UNLOCODE:2022-1
PK ORW,city,Ormara,PK-BA,UNLOCODE:2022-1
US NWP,city,New Prague,US-MN,UNLOCODE:2022-1
MV HHE,city,Hulhulé Island,MV-MLE,UNLOCODE:2022-1
FR TY6,city,Troussey,FR-55,UNLOCODE:2022-1
FI FAG,city,Lestijärvi,FI-07,UNLOCODE:2022-1
CL LCB,city,Las Cabras,CL-LI,UNLOCODE:2022-1
IT SBV,city,San Bernardino Verbano,IT,UNLOCODE:2022-1
JE JER,city,"States Apt, Jersey",JE,UNLOCODE:2022-1
GB WOT,city,Worthing,GB-WSX,UNLOCODE:2022-1
FR OET,city,Portets,FR-33,UNLOCODE:2022-1
FR SI9,city,Saint-Lary,FR-32,UNLOCODE:2022-1
GR GIE,city,Aegio,GR,UNLOCODE:2022-1
TR EME,city,Emet,TR-43,UNLOCODE:2022-1
JP NQH,city,Noho,JP-47,UNLOCODE:2022-1
DE 63T,city,Grube,DE-SH,UNLOCODE:2022-1
DE KMR,city,Krummhörn,DE,UNLOCODE:2022-1
ES VAC,city,Villanueva de Alcardete,ES-TO,UNLOCODE:2022-1
US VBS,city,Bluefield,US-VA,UNLOCODE:2022-1
US YFE,city,Fairfield,US-ME,UNLOCODE:2022-1
US 7BE,city,Chalmers,US-IN,UNLOCODE:2022-1
IT GIL,city,Santa Giuletta,IT-PV,UNLOCODE:2022-1
US 6HP,city,Harrison,US-PA,UNLOCODE:2022-1
US M8V,city,Montvale,US-VA,UNLOCODE:2022-1
NO NZA,city,Valderøy,NO-15,UNLOCODE:2022-1
BE GME,city,Grimminge,BE-VOV,UNLOCODE:2022-1
US UMR,city,Summerton,US-SC,UNLOCODE:2022-1
BR TNL,city,Santo Antônio do Planalto,BR-RS,UNLOCODE:2022-1
GB FBH,city,Flamborough,GB-ERY,UNLOCODE:2022-1
FR RCA,city,Racrange,FR-57,UNLOCODE:2022-1
GB CUN,city,Cullen,GB-MRY,UNLOCODE:2022-1
US XTR,city,West Rutland,US-VT,UNLOCODE:2022-1
FR GVT,city,Gavet,FR-38,UNLOCODE:2022-1
MX HDG,city,Hidalgo,MX-CAM,UNLOCODE:2022-1
FR CM2,city,La Chapelle-Monthodon,FR-02,UNLOCODE:2022-1
ES HKX,city,Hernani,ES,UNLOCODE:2022-1
DE B9H,city,Beilingen,DE-RP,UNLOCODE:2022-1
US GTM,city,Mount Sterling,US-IL,UNLOCODE:2022-1
US URA,city,Durant,US-MS,UNLOCODE:2022-1
JP ITM,city,Itoman,JP-47,UNLOCODE:2022-1
FR YQE,city,Yvré-l'Évêque,FR-72,UNLOCODE:2022-1
CA LDS,city,Lansdowne,CA-ON,UNLOCODE:2022-1
FR TS3,city,Granges-la-Ville,FR-70,UNLOCODE:2022-1
FR OSK,city,Boran-sur-Oise,FR-60,UNLOCODE:2022-1
FR RIM,city,Rimaucourt,FR-52,UNLOCODE:2022-1
FR SE8,city,Sermoyer,FR-01,UNLOCODE:2022-1
BR JRD,city,José Raydan,BR-MG,UNLOCODE:2022-1
NL OLO,city,Oud-Loosdrecht,NL-NH,UNLOCODE:2022-1
BR CTE,city,Caeté,BR-MG,UNLOCODE:2022-1
US GIF,city,Winter Haven,US-FL,UNLOCODE:2022-1
HU KIM,city,Kimle,HU-GS,UNLOCODE:2022-1
ZA PBZ,city,Plettenberg Bay,ZA,UNLOCODE:2022-1
VE SBR,city,Seboruco,VE-S,UNLOCODE:2022-1
NL SCP,city,Schipluiden,NL,UNLOCODE:2022-1
CN LYP,city,Liying Pt,CN-HB,UNLOCODE:2022-1
US YLN,city,South Royalton,US-VT,UNLOCODE:2022-1
US FKC,city,Milford Center,US-OH,UNLOCODE:2022-1
CN JSH,city,Jinshuihe,CN-YN,UNLOCODE:2022-1
IT VRR,city,Verrès,IT,UNLOCODE:2022-1
DE 9BZ,city,Bochow/Gross Kreutz (Havel),DE-BB,UNLOCODE:2022-1
FR XFV,city,Freney,FR-73,UNLOCODE:2022-1
PT XZX,city,Escariz,PT-01,UNLOCODE:2022-1
AU AMT,city,Amata,AU-NT,UNLOCODE:2022-1
