actor_id,type,name,is_part_of,datasource_id
MN ERT,city,Erdenet,MN,UNLOCODE:2022-1
CH MSX,city,Massongex,CH-VS,UNLOCODE:2022-1
IN MUZ,city,Modinagar Icd/Ghaziabad,IN-UP,UNLOCODE:2022-1
BR YNI,city,Ingaí,BR-MG,UNLOCODE:2022-1
IT FDN,city,San Ferdinando,IT-RC,UNLOCODE:2022-1
AU URN,city,Urangan,AU-QLD,UNLOCODE:2022-1
US W4G,city,Wellington,US-CO,UNLOCODE:2022-1
CH SNO,city,Sant'Antonino,CH-TI,UNLOCODE:2022-1
AR ASA,city,Apolinario Saravia,AR-A,UNLOCODE:2022-1
PL GOS,city,Goswinowice,PL-16,UNLOCODE:2022-1
CI AGB,city,Agboville,CI,UNLOCODE:2022-1
US UMI,city,Columbiana,US-AL,UNLOCODE:2022-1
US BD5,city,Burnside,US-KY,UNLOCODE:2022-1
DE WFH,city,Wolfhagen,DE-HE,UNLOCODE:2022-1
US XRP,city,Arapahoe,US-NE,UNLOCODE:2022-1
AU MOK,city,Moorook,AU-SA,UNLOCODE:2022-1
US UZE,city,Tipp City,US-OH,UNLOCODE:2022-1
US BE4,city,Brooklandville,US-MD,UNLOCODE:2022-1
BR XAX,city,Xaxim,BR-SC,UNLOCODE:2022-1
IT NOS,city,Nosate,IT-MI,UNLOCODE:2022-1
DE DDO,city,Diedersdorf,DE-BB,UNLOCODE:2022-1
DE SOE,city,Soest,DE-NW,UNLOCODE:2022-1
IT BCG,city,Badia di Cantignano,IT-LU,UNLOCODE:2022-1
BR NON,city,Nova Olinda do Norte,BR-AM,UNLOCODE:2022-1
US KND,city,Oakland,US-OR,UNLOCODE:2022-1
US 9VE,city,Seal Cove,US-ME,UNLOCODE:2022-1
LV VSA,city,Veselava,LV,UNLOCODE:2022-1
IT ZSI,city,Rosalì,IT-RC,UNLOCODE:2022-1
RO GRI,city,Gurani,RO-BH,UNLOCODE:2022-1
GB KDG,city,Kirtlebridge,GB-DGY,UNLOCODE:2022-1
LT PSS,city,Pasusvys,LT-44,UNLOCODE:2022-1
JP SIK,city,Shikamachi,JP-42,UNLOCODE:2022-1
EC BLI,city,Bartolome Island,EC-W,UNLOCODE:2022-1
US NHU,city,North Huntingdon,US-PA,UNLOCODE:2022-1
NO TAA,city,Tana,NO,UNLOCODE:2022-1
ES GAA,city,Guadamur,ES-TO,UNLOCODE:2022-1
ES EGO,city,Elgorriaga,ES-NA,UNLOCODE:2022-1
PL LPW,city,Leka Opatowska,PL-30,UNLOCODE:2022-1
BR CBI,city,Caibi,BR-SC,UNLOCODE:2022-1
DE ECM,city,Echem,DE-NI,UNLOCODE:2022-1
DE HND,city,Hohenlinden,DE-BY,UNLOCODE:2022-1
GB BXL,city,Bexleyheath,GB-BEX,UNLOCODE:2022-1
US NGL,city,Northglenn,US-CO,UNLOCODE:2022-1
DK VEN,city,Venø Havn,DK,UNLOCODE:2022-1
NA SWP,city,Swakopmund,NA,UNLOCODE:2022-1
EG QZZ,city,Az Zaqaziq,EG-SHR,UNLOCODE:2022-1
AR VNA,city,Villa Nueva,AR-X,UNLOCODE:2022-1
PF MEE,city,Maroe,PF,UNLOCODE:2022-1
JP OSJ,city,"Otsu, Ibaraki",JP-08,UNLOCODE:2022-1
FR NT5,city,Luant,FR-36,UNLOCODE:2022-1
RU SLV,city,Solovyevsk,RU,UNLOCODE:2022-1
KW SWK,city,Shuwaikh,KW,UNLOCODE:2022-1
GB ANP,city,Annfield Plain,GB-DUR,UNLOCODE:2022-1
GR SDH,city,Soúda,GR,UNLOCODE:2022-1
US FQR,city,Frank,US-WV,UNLOCODE:2022-1
SE OEV,city,Överkalix,SE-BD,UNLOCODE:2022-1
FR FBS,city,Fèrebrianges,FR-51,UNLOCODE:2022-1
GB GSS,city,Gillmoss,GB-LIV,UNLOCODE:2022-1
BR SZM,city,Santa Cruz de Minas,BR-MG,UNLOCODE:2022-1
RU PFO,city,Parfino,RU-NGR,UNLOCODE:2022-1
IT S29,city,San Mauro Forte,IT-MT,UNLOCODE:2022-1
GB WTT,city,Watton,GB-NFK,UNLOCODE:2022-1
ES CTB,city,Cotobade,ES-PO,UNLOCODE:2022-1
US FYX,city,Lafayette,US-MN,UNLOCODE:2022-1
IN SKA,city,Sokhana,IN-UP,UNLOCODE:2022-1
PL ZWA,city,Zawonia,PL-14,UNLOCODE:2022-1
US BWS,city,Blaine,US-WA,UNLOCODE:2022-1
NO HD2,city,Hundvaag,NO-11,UNLOCODE:2022-1
US SGC,city,South Gate,US-CA,UNLOCODE:2022-1
GB WHH,city,Isle of Whithorn,GB-DGY,UNLOCODE:2022-1
US DYZ,city,Bradley,US-FL,UNLOCODE:2022-1
VN PHA,city,Phan Rang,VN,UNLOCODE:2022-1
PT LDI,city,Landim,PT-03,UNLOCODE:2022-1
RU UMB,city,Umba,RU,UNLOCODE:2022-1
DE LZB,city,Salzburg,DE-RP,UNLOCODE:2022-1
DE BIE,city,Biebesheim,DE-HE,UNLOCODE:2022-1
NL DHE,city,De Heen,NL-NB,UNLOCODE:2022-1
FR LQ5,city,Locquirec,FR-29,UNLOCODE:2022-1
FR M62,city,Montmacq,FR-60,UNLOCODE:2022-1
US UT4,city,Highland,US-UT,UNLOCODE:2022-1
FI YMU,city,Ylimarkku (Övermark),FI-12,UNLOCODE:2022-1
IT MDZ,city,Medesano,IT-PR,UNLOCODE:2022-1
UY RBR,city,Rio Branco,UY,UNLOCODE:2022-1
DE ZBH,city,Burghaslach,DE-BY,UNLOCODE:2022-1
DE BQA,city,Arzberg,DE-BY,UNLOCODE:2022-1
PE AIJ,city,Aija,PE-ANC,UNLOCODE:2022-1
FR YEZ,city,Saint-Rémy-de-Provence,FR-13,UNLOCODE:2022-1
DE HFC,city,Hofstetten (Landsberg),DE-BY,UNLOCODE:2022-1
GB APS,city,Applecross,GB-HLD,UNLOCODE:2022-1
US SZH,city,Shenandoah,US-VA,UNLOCODE:2022-1
FR YMC,city,Amancy,FR-74,UNLOCODE:2022-1
FR APC,city,Authon-du-Perche,FR-28,UNLOCODE:2022-1
KZ DZH,city,Dzhambul,KZ-ZHA,UNLOCODE:2022-1
US EXB,city,Berne,US-IN,UNLOCODE:2022-1
HR RES,city,Duga Resa,HR-04,UNLOCODE:2022-1
ZA MPM,city,Mpumalanga,ZA-KZN,UNLOCODE:2022-1
AU PIC,city,Picton,AU-NSW,UNLOCODE:2022-1
