DE STP,R534528
DZ ALG,R157183
US SU5,R6595946
PA SYP,R11195657
ES CCL,R340327
US ST4,R121313
NL STW,R2695554
NL WSD,R2659332
BR KPU,R302642
IN ELU,N571470318
CH NRO,R1682174
FR CBN,R157248
GB EBB,N27199761
GN FIG,N321619916
DE MTI,R962464
GB ELY,R1609357
IT BNN,R45310
DE AEN,R443484
PL 8PW,N31614824
AT KCH,R51015
US NSC,R194954
TZ SUT,N262095995
NL SHN,R2518602
ES SPS,R344199
FR UOS,R55569
FR BVW,N4260134663
ES V3D,R341043
NZ OP5,N1363970465
PG SBC,N7501554641
ES VCD,R344521
BR SBW,R297927
FR 67B,R89688
BR CFM,R362442
US AMT,R197367
BE KAI,N61969278
GB CBA,N1779449879
FR M7M,R1397326
BR SWL,R333730
FR ETS,R1307324
DE MV5,R1410797
DE LBX,R1451563
ID PNG,N1308472150
BR CLW,R325860
CH SND,R1683938
AZ SAM,W201790148
DE WXS,N383744349
US FUP,R13809436
AE SHJ,R12905785
US TEN,N158846435
GB HTX,R4581757
US CKZ,R127397
US 8EP,R365492
CH SBL,R1682702
DE 69L,R557144
IE GRE,R6989841
ES GRX,R344685
US UXN,R119593
ES NCO,R342269
AU GYN,R1999874
ES SKA,R347296
PA LLA,N9946239991
FR Z99,R115822
DE MZN,R168556
IT VGE,R39303
FI SAI,N33176089
BR KAM,R314776
US 9GL,R133386
GT SLT,N299725407
BR MBS,R242636
US ATG,N8533207762
AU BNN,R3117845
BR GSA,R296767
GB FKK,N26517314
US SRT,R2165822
DE B85,R940828
NI RIB,R5762216
US HLO,R132173
GB NBU,N29621676
US BYD,R169526
DE RAE,R1186789
IT CV8,R46646
BR DOZ,R303912
CO SAG,R1315081
FR PQJ,R102566
FI KLA,W304424717
FR YSD,R1610909
JP HIN,N4516974656
BR EPM,R314657
PT FAL,R5403269
BE USL,R7877531
AU DAR,R11688826
DE ZGS,R1071009
US S3F,R4664001
US LS6,R198844
AT SIT,R67005
CH SHZ,R1682920
IT OAL,R43817
ID WRU,N1308672475
ZA MBK,N262710068
IT PSV,R47280
FR XLO,R146179
PA ADG,N6319422084
BE BIR,R417103
DE CWH,R1451586
IT GZV,R44211
US PR3,R185205
FR OOZ,R1741810
SE DOM,N2235762192
US MZA,N150974845
UA PIV,R3559880
US OL3,R134943
ZA BRT,N25779128
IT VEO,R45125
MX XLA,N4842618568
FR IMF,R550625
AU TUR,R5625365
DE AHP,R1015245
US PHO,W32976099
CN YIN,R2751497
RO MID,W1120971256
US UDR,R131956
US EPV,R251417
DE 78Z,R454182
ES ZDR,N1177087104
US PFL,W33613870
FR LIC,R1379935
FR CN2,R75655
US ZDH,R6292526
DE BWY,R9847340
MX LDC,N1446826099
BR KCU,R334465
DE EDS,R1248576
HU BZI,R1428424
FR SLY,R52374
GB GBS,N29802095
FR HYB,R1804313
FR G33,R102557
DE HXE,R58639
IT SER,R45587
US QLO,R170634
US HPU,N147131378
US ACH,R191213
BR BMC,R333718
US AYD,R140315
SK KRY,R2320265
HR OMI,R15936501
BE JPS,R2282985
US ZB5,N153917772
CZ VEE,R436109
US G2A,W606987409
DE PZL,R1332923
BR INE,R362318
PH VNV,N198492720
LT SKU,R5390452
GB LEI,W256067272
SE OSS,N415284154
BR SGH,R301263
FR M2X,R552249
CA BAT,R9683226
IL MZH,W407306193
ES CRN,R342272
BR PVA,R315027
CH LCS,R1868686
MX ACL,R1391341
US WYO,R187703
BE BTX,R2440914
US QAJ,W392757208
CZ CPC,R433997
US NH7,R182748
US GSW,N150966192
US FGH,N158809747
BE VBN,R1949374
EC PTE,R3693003
FR APO,R1380255
US WSR,R112454
IN DBA,N1435993201
BE BTM,R415817
ES BVT,N920454554
FR PPL,R114521
US B5V,R130178
AU TAR,R6683007
BE BWZ,N668635865
ES LJD,R346345
US N5T,N158582678
AT SCH,R442889
US XOW,R6605116
FR VL3,R83171
FR RHY,R3359695
CA KML,R2230726
US ZOJ,R129105
VE SJM,R14516887
BR BMD,R296777
DE BI8,R1285582
BE WDE,R14381925
PA CSO,N3023982594
US VM9,R2030451
DE LBC,R27027
US FOZ,R125658
US MK9,N151763985
GR EGA,R1394279
IT TGA,R42668
FR DSS,R151931
US SCS,R182850
CZ DBI,R439348
DE AC2,R2806596
GB LCY,N29343497
DE BY4,N583327987
US NSF,N153990972
US DXR,R11049763
FR PPV,R532169
PL TRN,R295887
BR TNA,R298130
DE TZG,R1410897
ES VD7,R345736
PK BNP,N279814314
US INR,R114721
FR BB9,R192501
BR AWN,R336869
US SV6,R188294
IL AZO,R1382459
FR R7A,R161603
PG ASZ,N7416702166
FR JK6,R1982735
DE MHI,R1015120
IT RCN,R43906
GB CBT,N1208895334
FR MYH,R812068
FR NZ3,R2424050
FR UPG,R107479
PL KLN,R13199596
US IFC,R137443
US NTG,R1844183
PT SAT,R5330119
US QEP,N158278645
DE 6BF,R3676761
LY TIP,R5466235
PG WBM,N10775227372
SK SVJ,R2207081
GB BYS,N29556973
AT EUG,R86670
US CO6,R15744257
FR OMX,R1553326
US HI2,R240083
DE SNA,R1028551
AU VAU,R5710429
US OTH,R186283
US 9LA,R171103
ES VST,R340304
DE LIT,R148083
AU NGA,R6074668
ES LEJ,R340577
US B2D,R194727
FI TER,N33174594
US CS3,R12166175
US FA4,R111478
US D2D,N158298399
SI STC,N3031614775
GT LA2,R13480607
NL MSS,R310859
GB CEN,R5511631
IT BVT,R43904
BR MEM,R336861
RU M8R,R6821105
BR DCS,R2220782
AU LVA,R6450517
AU VIC,R2456248
DE DGZ,N988649998
