actor_id,type,name,is_part_of,datasource_id
ES ENT,city,Entoma,ES-OR,UNLOCODE:2022-1
US AUY,city,Aulander,US-NC,UNLOCODE:2022-1
PL OSR,city,Ostrowiec Swietokrzyski,PL-26,UNLOCODE:2022-1
PG GOC,city,Gora,PG,UNLOCODE:2022-1
DE ZSK,city,Zeiskam,DE-RP,UNLOCODE:2022-1
NL MSB,city,Maasbracht,NL,UNLOCODE:2022-1
US IFS,city,Saint Paris,US-OH,UNLOCODE:2022-1
DE 3AS,city,Anschau,DE-RP,UNLOCODE:2022-1
BE CLY,city,Chanly,BE-WLX,UNLOCODE:2022-1
BR MOH,city,Montanhas,BR-RN,UNLOCODE:2022-1
FR JLV,city,Saint-Julien-la-Vêtre,FR-42,UNLOCODE:2022-1
VN QTR,city,Tan Dinh,VN-25,UNLOCODE:2022-1
BG KOS,city,Kostenets,BG-23,UNLOCODE:2022-1
US USK,city,Usk,US-WA,UNLOCODE:2022-1
ZA BRR,city,Burgersdorp,ZA-EC,UNLOCODE:2022-1
US 2SI,city,Sinton,US-TX,UNLOCODE:2022-1
CH RGG,city,Brügg,CH-BE,UNLOCODE:2022-1
BR MND,city,Mansidão,BR-BA,UNLOCODE:2022-1
CA AAB,city,Lac La Biche,CA-AB,UNLOCODE:2022-1
PL BRG,city,Brzeg,PL,UNLOCODE:2022-1
GR LII,city,Limni,GR,UNLOCODE:2022-1
RO MUT,city,Munteni,RO-BH,UNLOCODE:2022-1
US OOF,city,Moore,US-OK,UNLOCODE:2022-1
US QHK,city,Hopkinton,US-IA,UNLOCODE:2022-1
IT BDR,city,Brugnetto di Ripe,IT,UNLOCODE:2022-1
FR AN5,city,Aubers,FR-59,UNLOCODE:2022-1
IE DRM,city,Dromod,IE-LM,UNLOCODE:2022-1
NL TAK,city,Ter Apelkanaal,NL,UNLOCODE:2022-1
FR ABZ,city,Aubazines,FR-19,UNLOCODE:2022-1
YE BUK,city,Albuq,YE,UNLOCODE:2022-1
DE ELH,city,Elstra,DE-SN,UNLOCODE:2022-1
CN QGP,city,Qingpu,CN-SH,UNLOCODE:2022-1
DE HEC,city,Hechingen,DE-BW,UNLOCODE:2022-1
US HGP,city,Harrington Park,US-NJ,UNLOCODE:2022-1
US PSH,city,Peshtigo,US-WI,UNLOCODE:2022-1
LK NMP,city,Nambapana,LK-91,UNLOCODE:2022-1
PA MAC,city,Macaracas,PA-7,UNLOCODE:2022-1
CA YGC,city,Grande Cache,CA-AB,UNLOCODE:2022-1
FR 3FO,city,Fouzilhon,FR-34,UNLOCODE:2022-1
DE KUA,city,Küssaberg,DE-BW,UNLOCODE:2022-1
BE MGM,city,Meigem,BE-VOV,UNLOCODE:2022-1
ES OGM,city,Ortigosa del Monte,ES-SG,UNLOCODE:2022-1
GB CIM,city,Cardinham,GB-CON,UNLOCODE:2022-1
US XKQ,city,Perrysburg,US-OH,UNLOCODE:2022-1
JP OJM,city,Omosu,JP-32,UNLOCODE:2022-1
FR M4F,city,Mortcerf,FR-77,UNLOCODE:2022-1
DE RDU,city,Radeburg,DE-SN,UNLOCODE:2022-1
IL BDR,city,Bnei Dror,IL-M,UNLOCODE:2022-1
AR GCA,city,General Cabrera,AR-X,UNLOCODE:2022-1
DK KON,city,Cementfabrikken Kongsdal Havn,DK,UNLOCODE:2022-1
FR PIO,city,Piolenc,FR-84,UNLOCODE:2022-1
US WO7,city,Woodgate,US-NY,UNLOCODE:2022-1
ZA MDL,city,Martindale,ZA-EC,UNLOCODE:2022-1
FR 2MG,city,Meigné,FR-49,UNLOCODE:2022-1
IN VRU,city,Vadarevu,IN-AP,UNLOCODE:2022-1
IE LEI,city,Leitrim,IE,UNLOCODE:2022-1
NO LST,city,Lillestrøm,NO,UNLOCODE:2022-1
ID PER,city,Perawang,ID-RI,UNLOCODE:2022-1
US CYM,city,Chatham,US-AK,UNLOCODE:2022-1
DE DHU,city,Huckingen,DE-NW,UNLOCODE:2022-1
CA YOH,city,Oxford House,CA-MB,UNLOCODE:2022-1
SA KKH,city,King Khalid,SA,UNLOCODE:2022-1
DE DKL,city,Damsdorf,DE-BB,UNLOCODE:2022-1
BR CNT,city,Corrente,BR-PI,UNLOCODE:2022-1
US PXU,city,"Pulaski, Lawrence",US-PA,UNLOCODE:2022-1
DE ZIQ,city,Waldbrunn,DE-BW,UNLOCODE:2022-1
PK GHK,city,Ghakhar,PK,UNLOCODE:2022-1
US KY4,city,Keyes,US-OK,UNLOCODE:2022-1
FR RRV,city,Beauvois-en-Cambrésis,FR-59,UNLOCODE:2022-1
FR A7P,city,Metz-en-Couture,FR-62,UNLOCODE:2022-1
ID 5GK,city,Gunung Kidul,ID-JB,UNLOCODE:2022-1
US S7V,city,Severance,US-CO,UNLOCODE:2022-1
DE 62U,city,Travenhorst,DE-SH,UNLOCODE:2022-1
JP OGH,city,Oginohama,JP-04,UNLOCODE:2022-1
ES ELZ,city,El Azagador,ES-V,UNLOCODE:2022-1
FR L26,city,La Garde-Adhémar,FR-26,UNLOCODE:2022-1
US VTY,city,Victory City,US-TX,UNLOCODE:2022-1
IT RV5,city,Ravanusa,IT-AG,UNLOCODE:2022-1
HU SGZ,city,Somogyszob,HU-SO,UNLOCODE:2022-1
BR UUB,city,Umburatiba,BR-MG,UNLOCODE:2022-1
BS TBI,city,The Bight,BS-CI,UNLOCODE:2022-1
IT TEO,city,Teramo,IT-TE,UNLOCODE:2022-1
DE ADK,city,Bad König,DE-HE,UNLOCODE:2022-1
