actor_id,type,name,is_part_of,datasource_id
FR ZLT,city,La Tourette,FR-42,UNLOCODE:2022-1
US TP4,city,Trappe,US-PA,UNLOCODE:2022-1
CL CTM,city,Contulmo,CL-BI,UNLOCODE:2022-1
GB WMV,city,Worth Matravers,GB-DOR,UNLOCODE:2022-1
BE MEN,city,Menen,BE-VWV,UNLOCODE:2022-1
BR MLP,city,Monte Alegre dos Campos,BR-RS,UNLOCODE:2022-1
IL GEZ,city,Gezer,IL-M,UNLOCODE:2022-1
US YVK,city,Beattyville,US-KY,UNLOCODE:2022-1
CH G7W,city,Gondiswil,CH-BE,UNLOCODE:2022-1
BR MNE,city,Miranda do Norte,BR-MA,UNLOCODE:2022-1
FR LUE,city,Lucé,FR-61,UNLOCODE:2022-1
BR GVL,city,Gravatal,BR-SC,UNLOCODE:2022-1
DE RGH,city,Roigheim,DE-BW,UNLOCODE:2022-1
AU PLO,city,Port Lincoln,AU-SA,UNLOCODE:2022-1
SE HYL,city,Hyltebruk,SE-N,UNLOCODE:2022-1
FR MEO,city,Marquette-en-Ostrevant,FR-59,UNLOCODE:2022-1
US XKG,city,Paducah,US-TX,UNLOCODE:2022-1
US AMM,city,Amasa,US-MI,UNLOCODE:2022-1
IT G9C,city,Santa Cristina Gela,IT-PA,UNLOCODE:2022-1
AU MYF,city,Mayfield,AU-NSW,UNLOCODE:2022-1
DK KLP,city,Kleppen,DK-82,UNLOCODE:2022-1
FR ALN,city,Maligny,FR-89,UNLOCODE:2022-1
CA JUN,city,Juniper,CA-NB,UNLOCODE:2022-1
FR ZPU,city,Saint-Paul-Trois-Châteaux,FR-26,UNLOCODE:2022-1
PA SNM,city,San Marcelo,PA-10,UNLOCODE:2022-1
DE 72P,city,Steinberg,DE-SH,UNLOCODE:2022-1
RO BBT,city,Butimanu,RO-DB,UNLOCODE:2022-1
US EKX,city,Elizabethtown,US-KY,UNLOCODE:2022-1
ES YLJ,city,El Paso,ES-TF,UNLOCODE:2022-1
DE SDL,city,Südlohn,DE-NW,UNLOCODE:2022-1
US M77,city,Mountain Brook,US-AL,UNLOCODE:2022-1
IT PLM,city,Palazzolo Milanese,IT-MI,UNLOCODE:2022-1
FR TO8,city,Trélon,FR-59,UNLOCODE:2022-1
RO ULT,city,Urlati,RO-PH,UNLOCODE:2022-1
NO LVE,city,Løkken Verk,NO,UNLOCODE:2022-1
BR TRC,city,Terra Rica,BR-PR,UNLOCODE:2022-1
CA NLW,city,New Lowell,CA-ON,UNLOCODE:2022-1
US HI7,city,Highland Mills,US-NY,UNLOCODE:2022-1
SE SJP,city,Sjuntorp,SE-O,UNLOCODE:2022-1
US NGK,city,Naugatuck,US-CT,UNLOCODE:2022-1
ES RUS,city,Reus,ES,UNLOCODE:2022-1
BR WBZ,city,Wenceslau Braz,BR-PR,UNLOCODE:2022-1
GB PPL,city,Poplar,GB-TWH,UNLOCODE:2022-1
DE NDE,city,Niederweimar,DE-HE,UNLOCODE:2022-1
IT CRH,city,Colorno,IT-PR,UNLOCODE:2022-1
US 2AR,city,Adair,US-OK,UNLOCODE:2022-1
CZ JPN,city,Protivin,CZ,UNLOCODE:2022-1
SE RUV,city,Rundvik,SE-AC,UNLOCODE:2022-1
FR PVT,city,Passavant-la-Rochère,FR-70,UNLOCODE:2022-1
KR NYU,city,Namyangju,KR-41,UNLOCODE:2022-1
US YOH,city,Yarmouth,US-IA,UNLOCODE:2022-1
LK AMP,city,Amparai,LK,UNLOCODE:2022-1
IT MGY,city,Magliano in Toscana,IT-GR,UNLOCODE:2022-1
FR ANV,city,Angerville,FR-91,UNLOCODE:2022-1
GB FAM,city,Falmer,GB-ESX,UNLOCODE:2022-1
GB ZAV,city,Croy,GB-HLD,UNLOCODE:2022-1
AU GXN,city,Gawler,AU-SA,UNLOCODE:2022-1
BR RQO,city,Rancho Queimado,BR-SC,UNLOCODE:2022-1
FR DR8,city,La Giraudière,FR-18,UNLOCODE:2022-1
BR NVC,city,Nova Venécia,BR-ES,UNLOCODE:2022-1
CA LCV,city,Lower Cove,CA-NL,UNLOCODE:2022-1
US 3TF,city,Tiffin,US-IA,UNLOCODE:2022-1
JP HGK,city,Higashikagawa,JP-37,UNLOCODE:2022-1
US 2WV,city,Canvas,US-WV,UNLOCODE:2022-1
NL URK,city,Urk,NL,UNLOCODE:2022-1
IT CVQ,city,Castrovillari,IT,UNLOCODE:2022-1
FR CXM,city,Chamonix-Mont-Blanc,FR-74,UNLOCODE:2022-1
NL ZBE,city,Sint Maartensbrug,NL-NH,UNLOCODE:2022-1
AU SEA,city,Swansea,AU-TAS,UNLOCODE:2022-1
IL BNA,city,Bnei Atarot,IL-M,UNLOCODE:2022-1
IT DCM,city,Dicomano,IT-FI,UNLOCODE:2022-1
NO SON,city,Son,NO,UNLOCODE:2022-1
US WK8,city,Willow Creek,US-MT,UNLOCODE:2022-1
RO BII,city,Brazii,RO-AR,UNLOCODE:2022-1
SI SEC,city,Secovlje,SI-090,UNLOCODE:2022-1
FR FL2,city,Flourens,FR-31,UNLOCODE:2022-1
FR TOS,city,Thoraise,FR-25,UNLOCODE:2022-1
NA OTJ,city,Otjiwarongo,NA,UNLOCODE:2022-1
IT 9PI,city,San Pietro di Cadore,IT-BL,UNLOCODE:2022-1
US FED,city,Fredericktown,US-MO,UNLOCODE:2022-1
BR VEA,city,Vicência,BR-PE,UNLOCODE:2022-1
US OKU,city,Oakton,US-VA,UNLOCODE:2022-1
DE HAM,city,Hamburg,DE-HH,UNLOCODE:2022-1
FR CG4,city,Château-Gaillard,FR-01,UNLOCODE:2022-1
PA CYA,city,Cabuya,PA-6,UNLOCODE:2022-1
MG DIE,city,Antsiranana,MG,UNLOCODE:2022-1
AU BCH,city,Beachport,AU-SA,UNLOCODE:2022-1
FR HJY,city,Le Chay,FR-17,UNLOCODE:2022-1
CN YDZ,city,Yadong,CN-XZ,UNLOCODE:2022-1
DK PRS,city,Præstø,DK-85,UNLOCODE:2022-1
DE 75P,city,Hechthausen,DE-NI,UNLOCODE:2022-1
PL WZN,city,Wiazowna,PL-14,UNLOCODE:2022-1
DE Z3B,city,Oberzent,DE-HE,UNLOCODE:2022-1
FR RIT,city,Critot,FR-76,UNLOCODE:2022-1
DE SGU,city,Schongau,DE-BY,UNLOCODE:2022-1
BE BIZ,city,Beveren-aan-den-Ijzer,BE-VWV,UNLOCODE:2022-1
US XJV,city,Oconto Falls,US-WI,UNLOCODE:2022-1
DE HLZ,city,Hilzingen,DE-BW,UNLOCODE:2022-1
PL HJK,city,Hajnówka,PL,UNLOCODE:2022-1
GB LIV,city,Liverpool,GB-LIV,UNLOCODE:2022-1
US EGF,city,Eagle Grove,US-IA,UNLOCODE:2022-1
US EAA,city,Eagle,US-AK,UNLOCODE:2022-1
MG BMD,city,Belo,MG,UNLOCODE:2022-1
MX TRC,city,Torreon,MX-COA,UNLOCODE:2022-1
CZ HRP,city,Horice,CZ,UNLOCODE:2022-1
NO MLS,city,Melhus,NO,UNLOCODE:2022-1
US AMI,city,Carmi,US-IL,UNLOCODE:2022-1
DE EUT,city,Eutin,DE-SH,UNLOCODE:2022-1
ES PSM,city,Puerto de Santa Maria,ES,UNLOCODE:2022-1
TR DUD,city,Dudullu,TR-34,UNLOCODE:2022-1
FR T3L,city,Tombebuf,FR-47,UNLOCODE:2022-1
DE ZGD,city,Grosskarolinenfeld,DE-BY,UNLOCODE:2022-1
FR QAM,city,Moirans-en-Montagne,FR-39,UNLOCODE:2022-1
NC PDC,city,Muéo/Népoui,NC,UNLOCODE:2022-1
BE MOR,city,Mortsel,BE-VAN,UNLOCODE:2022-1
IN KMR,city,Karimnagar,IN-AP,UNLOCODE:2022-1
CA LOM,city,Lomond,CA-AB,UNLOCODE:2022-1
CR ROX,city,Roxana,CR-L,UNLOCODE:2022-1
AT WEA,city,Weitra,AT-3,UNLOCODE:2022-1
ES MZC,city,Mazaricos,ES-C,UNLOCODE:2022-1
DE PPS,city,Schwabenheim,DE-RP,UNLOCODE:2022-1
ES NTE,city,Calamonte,ES,UNLOCODE:2022-1
DK TIM,city,Tim,DK-82,UNLOCODE:2022-1
PG KMF,city,Kamina,PG,UNLOCODE:2022-1
US KFF,city,Wykoff,US-MN,UNLOCODE:2022-1
DE CRL,city,Castrop-Rauxel,DE-NW,UNLOCODE:2022-1
AU GLN,city,Glendenning,AU-NSW,UNLOCODE:2022-1
CA SFR,city,Saint-François-du-Lac,CA-QC,UNLOCODE:2022-1
FR ZDB,city,Fretin,FR-59,UNLOCODE:2022-1
AT TIR,city,Tirol,AT-6,UNLOCODE:2022-1
IN JPG,city,Jalpaiguri,IN-WB,UNLOCODE:2022-1
PT AZU,city,Azueira,PT-11,UNLOCODE:2022-1
IT RCT,city,Arce,IT-FR,UNLOCODE:2022-1
BR AEN,city,Augusto Pestana,BR-RS,UNLOCODE:2022-1
DE BYY,city,Bernhardswald,DE-BY,UNLOCODE:2022-1
US OVW,city,Oroville,US-WA,UNLOCODE:2022-1
IR ARA,city,Arak,IR-00,UNLOCODE:2022-1
US RNC,city,McMinnville,US-TN,UNLOCODE:2022-1
NL AWD,city,Albrandswaard,NL-ZH,UNLOCODE:2022-1
US L9Y,city,Love Valley,US-NC,UNLOCODE:2022-1
FR SXH,city,Saulx,FR-70,UNLOCODE:2022-1
JP YNW,city,"Yuzawa, Niigata",JP-15,UNLOCODE:2022-1
RO BEI,city,Beius,RO-BH,UNLOCODE:2022-1
ES TCZ,city,Torrejon de la Calzada,ES-M,UNLOCODE:2022-1
CH ORF,city,Oberneunforn,CH-TG,UNLOCODE:2022-1
DE ZIO,city,Teising,DE-BY,UNLOCODE:2022-1
GB BCV,city,Birch Vale,GB-DBY,UNLOCODE:2022-1
GB NPO,city,Newport,GB-IOW,UNLOCODE:2022-1
MX GUE,city,San José Vista Hermosa,MX-GRO,UNLOCODE:2022-1
US OST,city,Ostrica,US-LA,UNLOCODE:2022-1
DE PZY,city,Pforzen,DE-BY,UNLOCODE:2022-1
AU MHL,city,Mitchell/Canberra,AU-ACT,UNLOCODE:2022-1
FR CHA,city,Chartres,FR-28,UNLOCODE:2022-1
US ZGJ,city,Mexico Beach,US-FL,UNLOCODE:2022-1
PE ACA,city,Acarí,PE-ARE,UNLOCODE:2022-1
IT CT5,city,Castellinaldo d'Alba,IT-CN,UNLOCODE:2022-1
FR BAZ,city,Bazancourt,FR-60,UNLOCODE:2022-1
GB LDG,city,Longbridge/Birmingham,GB-BIR,UNLOCODE:2022-1
ES HSN,city,Hermisende,ES,UNLOCODE:2022-1
BE SES,city,Seilles,BE-WNA,UNLOCODE:2022-1
US AL9,city,Avenal,US-CA,UNLOCODE:2022-1
US BTU,city,Burt,US-NY,UNLOCODE:2022-1
FR CJB,city,Climbach,FR-67,UNLOCODE:2022-1
IN KML,city,Deipl Sez/Kurubarapalli,IN-TN,UNLOCODE:2022-1
DE BU7,city,Bärnsdorf,DE-SN,UNLOCODE:2022-1
DE DCG,city,Dischingen,DE-BW,UNLOCODE:2022-1
GR JIK,city,Ikaría,GR,UNLOCODE:2022-1
ZA OLI,city,Olifantsfontein,ZA,UNLOCODE:2022-1
SD ELF,city,El Fasher,SD-DN,UNLOCODE:2022-1
FR GHK,city,Graincourt-lès-Havrincourt,FR-62,UNLOCODE:2022-1
DE DEL,city,Delmenhorst,DE-NI,UNLOCODE:2022-1
CA CTE,city,Charette,CA-QC,UNLOCODE:2022-1
CZ VTC,city,Valtice,CZ,UNLOCODE:2022-1
US CXT,city,Claxton,US-GA,UNLOCODE:2022-1
AU EUK,city,Perth,AU-TAS,UNLOCODE:2022-1
TR OIY,city,Kadirli,TR-80,UNLOCODE:2022-1
IT ZJL,city,Gioiosa Ionica,IT-RC,UNLOCODE:2022-1
US 4CS,city,Cave Spring,US-AR,UNLOCODE:2022-1
US MFW,city,Milford,US-NH,UNLOCODE:2022-1
ID MKJ,city,Mangkajang,ID-KI,UNLOCODE:2022-1
ES ATS,city,Artes,ES,UNLOCODE:2022-1
US GKI,city,Granite,US-CO,UNLOCODE:2022-1
FR RS8,city,Raissac-d'Aude,FR-11,UNLOCODE:2022-1
AU CRE,city,Crestmead,AU-QLD,UNLOCODE:2022-1
US C7L,city,Clarington,US-OH,UNLOCODE:2022-1
NL DBM,city,Den Bommel,NL,UNLOCODE:2022-1
DE DPM,city,Damm bei Parchim,DE-MV,UNLOCODE:2022-1
DE DUD,city,Duderstadt,DE-NI,UNLOCODE:2022-1
US JUV,city,Sun Valley,US-NV,UNLOCODE:2022-1
IT CGM,city,Crugola di Mornago,IT,UNLOCODE:2022-1
BR KXO,city,Camacho,BR-MG,UNLOCODE:2022-1
IT CPI,city,Capriate San Gervasio,IT,UNLOCODE:2022-1
CA GBF,city,Georgian Bluffs,CA-ON,UNLOCODE:2022-1
ID NTX,city,Natuna Ranai,ID,UNLOCODE:2022-1
US UZQ,city,"Logan, Edgar",US-IL,UNLOCODE:2022-1
BR PRC,city,Pinheiro Machado,BR-RS,UNLOCODE:2022-1
FR APH,city,Avezac-Prat-Lahitte,FR-65,UNLOCODE:2022-1
