actor_id,type,name,is_part_of,datasource_id
US JBK,city,Berkeley,US-CA,UNLOCODE:2022-1
GB TLB,city,Tullibody,GB-CLK,UNLOCODE:2022-1
DE B27,city,Borrentin,DE-MV,UNLOCODE:2022-1
IT SZS,city,Sozzigalli,IT-MO,UNLOCODE:2022-1
US TSM,city,Taos,US-NM,UNLOCODE:2022-1
US NFE,city,Newfane,US-NY,UNLOCODE:2022-1
BR CZZ,city,Santa Cruz de Salinas,BR-MG,UNLOCODE:2022-1
PL MZM,city,Mysiadlo,PL-14,UNLOCODE:2022-1
PE NGS,city,Negritos,PE,UNLOCODE:2022-1
PH LUE,city,Lucena,PH-QUE,UNLOCODE:2022-1
IE ACN,city,Achonry,IE-SO,UNLOCODE:2022-1
FR AKS,city,Accous,FR-64,UNLOCODE:2022-1
DE GMF,city,Gremmendorf,DE-NW,UNLOCODE:2022-1
ES YUR,city,Yurre,ES-BI,UNLOCODE:2022-1
EE ORA,city,Orava,EE,UNLOCODE:2022-1
NL OOY,city,Ooij,NL,UNLOCODE:2022-1
DE LIS,city,List/Sylt,DE-SH,UNLOCODE:2022-1
CH PLY,city,Pully,CH-VD,UNLOCODE:2022-1
MX SN2,city,Santa Ana,MX-SON,UNLOCODE:2022-1
BY MSQ,city,Minsk,BY-MI,UNLOCODE:2022-1
FR WQE,city,Bethon,FR-51,UNLOCODE:2022-1
BR CSO,city,Cordisburgo,BR-MG,UNLOCODE:2022-1
FR HUC,city,Hulluch,FR-62,UNLOCODE:2022-1
JP ESM,city,Eshima,JP-32,UNLOCODE:2022-1
GR MGN,city,Meganísi,GR,UNLOCODE:2022-1
GB DTH,city,Ditchling,GB-ESX,UNLOCODE:2022-1
BE NVL,city,Nevele,BE-VOV,UNLOCODE:2022-1
US NS9,city,Norcross,US-MN,UNLOCODE:2022-1
DE 77M,city,Sasbachwalden,DE-BW,UNLOCODE:2022-1
BE BND,city,Bande,BE-WLX,UNLOCODE:2022-1
ES PTE,city,Petrer,ES-A,UNLOCODE:2022-1
FI TOJ,city,Töjby,FI-12,UNLOCODE:2022-1
EE KEH,city,Kehra,EE-37,UNLOCODE:2022-1
PA SJA,city,San Juan,PA-10,UNLOCODE:2022-1
FR Y47,city,Seyches,FR-47,UNLOCODE:2022-1
FR BAS,city,Bassens,FR-33,UNLOCODE:2022-1
US ICH,city,Nicholls,US-GA,UNLOCODE:2022-1
NO TVI,city,Torvika,NO-15,UNLOCODE:2022-1
GB TPO,city,Torpoint,GB-CON,UNLOCODE:2022-1
BR BMX,city,Belém,BR-AL,UNLOCODE:2022-1
LB JAH,city,'Ablah,LB,UNLOCODE:2022-1
JP NZW,city,"Niseko, Hokkaido",JP-01,UNLOCODE:2022-1
IT AIG,city,Sambuca di Sicilia,IT-AG,UNLOCODE:2022-1
IE CLC,city,Clarecastle,IE-CE,UNLOCODE:2022-1
DE 73U,city,Schöningen,DE-NI,UNLOCODE:2022-1
NO RAN,city,Ranheim,NO,UNLOCODE:2022-1
US PGT,city,Pennington,US-AR,UNLOCODE:2022-1
NL SMD,city,Scheemda,NL,UNLOCODE:2022-1
DE ETY,city,Ettal,DE-BY,UNLOCODE:2022-1
FR UCA,city,Saint-Luc,FR-76,UNLOCODE:2022-1
SE HYD,city,Hallaryd,SE-G,UNLOCODE:2022-1
CA PTH,city,Penetanguishene,CA-ON,UNLOCODE:2022-1
IN MRG,city,Madgaon,IN-GA,UNLOCODE:2022-1
FR UVA,city,Auvillar,FR-82,UNLOCODE:2022-1
US RB8,city,Rio Blanco,US-CO,UNLOCODE:2022-1
GB JMS,city,Jamestown,GB-WDU,UNLOCODE:2022-1
US S2G,city,Sugar Grove,US-IL,UNLOCODE:2022-1
IT QNO,city,Farigliano,IT-CN,UNLOCODE:2022-1
CN BIH,city,Beihai Pt,CN-GX,UNLOCODE:2022-1
US S98,city,South Park,US-PA,UNLOCODE:2022-1
FR NRH,city,Penmarc'H Point,FR-29,UNLOCODE:2022-1
BR BOX,city,Borá,BR-SP,UNLOCODE:2022-1
FR LO3,city,Loubens,FR-33,UNLOCODE:2022-1
ES AIJ,city,Algemesí,ES-V,UNLOCODE:2022-1
AU PRE,city,Prestons,AU-NSW,UNLOCODE:2022-1
CA RVI,city,Rocanville,CA-SK,UNLOCODE:2022-1
US SBH,city,Streetsboro,US-OH,UNLOCODE:2022-1
FR UBO,city,Brie-sous-Mortagne,FR-17,UNLOCODE:2022-1
BR EST,city,Estância,BR-SE,UNLOCODE:2022-1
DK HSL,city,Hasle,DK,UNLOCODE:2022-1
RO SOU,city,Soimus,RO-HD,UNLOCODE:2022-1
FR QT9,city,Contes,FR-62,UNLOCODE:2022-1
PG IAU,city,Iaura,PG,UNLOCODE:2022-1
BR SWM,city,São Miguel do Anta,BR-MG,UNLOCODE:2022-1
SK LEH,city,Lehota,SK-TA,UNLOCODE:2022-1
US ARR,city,Arleta,US-CA,UNLOCODE:2022-1
DE 75S,city,Schiffdorf,DE-NI,UNLOCODE:2022-1
FR 69R,city,Chasselay,FR-69,UNLOCODE:2022-1
GB MOL,city,Mold,GB-FLN,UNLOCODE:2022-1
FR XSE,city,Neuville-sur-Seine,FR-10,UNLOCODE:2022-1
IT PDM,city,Pradamano,IT-UD,UNLOCODE:2022-1
DK HDS,city,Hadsten,DK,UNLOCODE:2022-1
US OKK,city,Kokomo,US-IN,UNLOCODE:2022-1
CA 6SE,city,Senneville,CA-QC,UNLOCODE:2022-1
SI SLK,city,Slovenske Konjice,SI,UNLOCODE:2022-1
RU BLG,city,Blagoveshchensk,RU-AMU,UNLOCODE:2022-1
DE HKN,city,Holzkirchen,DE-BY,UNLOCODE:2022-1
GB CYA,city,Cheslyn Hay,GB-STS,UNLOCODE:2022-1
IT ACZ,city,Aicurzio,IT-MB,UNLOCODE:2022-1
IT MSS,city,Massarosa,IT,UNLOCODE:2022-1
IE KDY,city,Killeedy,IE-LK,UNLOCODE:2022-1
FR FOB,city,Fomperron,FR-79,UNLOCODE:2022-1
MD ORH,city,Orhei,MD-OR,UNLOCODE:2022-1
PL JKO,city,Jastkowice,PL,UNLOCODE:2022-1
US GKW,city,Glasgow,US-WV,UNLOCODE:2022-1
CM MBA,city,Mbalmayo,CM-CE,UNLOCODE:2022-1
DE HE2,city,Hecklingen,DE-ST,UNLOCODE:2022-1
US LSK,city,Lusk,US-WY,UNLOCODE:2022-1
CL RGO,city,Rengo,CL-LI,UNLOCODE:2022-1
ES AJR,city,Andújar,ES,UNLOCODE:2022-1
DE MAC,city,Maisach,DE-BY,UNLOCODE:2022-1
FR YAV,city,Yainville,FR-76,UNLOCODE:2022-1
RO GRB,city,Gorban,RO-IS,UNLOCODE:2022-1
FR RRW,city,Mirabeau,FR-84,UNLOCODE:2022-1
ES LRN,city,Los Rábanos,ES-SO,UNLOCODE:2022-1
US UJZ,city,Leesville,US-SC,UNLOCODE:2022-1
US 9AN,city,Anderson,US-TX,UNLOCODE:2022-1
DZ OGX,city,Ouargla,DZ-30,UNLOCODE:2022-1
ES LHH,city,Viillafranca del Cid,ES-CS,UNLOCODE:2022-1
GB KIG,city,Kennington/London,GB-LND,UNLOCODE:2022-1
US WLG,city,Williamsburg,US-VA,UNLOCODE:2022-1
FR Z4R,city,Fallencourt,FR-76,UNLOCODE:2022-1
US VYA,city,Ventnor City,US-NJ,UNLOCODE:2022-1
SK SZS,city,Liptovsky Hradok,SK-ZI,UNLOCODE:2022-1
RO APA,city,Apahida,RO-B,UNLOCODE:2022-1
PL KOP,city,Kopytów,PL,UNLOCODE:2022-1
MX ATH,city,Atlatlahucan,MX-MOR,UNLOCODE:2022-1
US TEU,city,Tequesta,US-FL,UNLOCODE:2022-1
JO AMM,city,Amman,JO,UNLOCODE:2022-1
FR SNM,city,Flammerans,FR-21,UNLOCODE:2022-1
DZ DRA,city,Draria,DZ-42,UNLOCODE:2022-1
JP NNT,city,Nanatsugama,JP-42,UNLOCODE:2022-1
DE NDT,city,Neustadt,DE-HE,UNLOCODE:2022-1
PL CNW,city,Chrzanow,PL-12,UNLOCODE:2022-1
DE MUL,city,Mühlacker,DE-BW,UNLOCODE:2022-1
NL KOI,city,Korendijk,NL-ZH,UNLOCODE:2022-1
NL SAT,city,Stad aan 't Haringvliet,NL-ZH,UNLOCODE:2022-1
SI OIV,city,Ivanjkovci,SI-087,UNLOCODE:2022-1
CN HGN,city,Haigeng,CN-AH,UNLOCODE:2022-1
US BWO,city,Bowling Green,US-OH,UNLOCODE:2022-1
CA AIT,city,Saint-Anicet,CA-QC,UNLOCODE:2022-1
FR EAF,city,Elliant,FR-29,UNLOCODE:2022-1
IE NEN,city,Nenagh,IE-TA,UNLOCODE:2022-1
