actor_id,type,name,is_part_of,datasource_id
RU VMR,city,"Vladimir, Vladimirskaya",RU-VLA,UNLOCODE:2022-1
US EFA,city,Elma,US-NY,UNLOCODE:2022-1
FR SXS,city,Salbris,FR-41,UNLOCODE:2022-1
GB OSY,city,Mossley,GB-TAM,UNLOCODE:2022-1
PG KJU,city,Kamiraba,PG,UNLOCODE:2022-1
ES TJA,city,Torija,ES-GU,UNLOCODE:2022-1
PE MCH,city,Monterrico Chico,PE-LIM,UNLOCODE:2022-1
FR 8AY,city,Uzemain,FR-88,UNLOCODE:2022-1
ES LCC,city,Canada de Calatrava,ES-CR,UNLOCODE:2022-1
NL MAA,city,Maashees,NL-NB,UNLOCODE:2022-1
SE JAO,city,Järbo,SE-X,UNLOCODE:2022-1
FR CS7,city,Saint-Cyr-sur-Mer,FR-83,UNLOCODE:2022-1
GB GDS,city,Godstone,GB-SRY,UNLOCODE:2022-1
US MWV,city,Middletown,US-VA,UNLOCODE:2022-1
US XMH,city,Sumner,US-WA,UNLOCODE:2022-1
GB EIR,city,Weir,GB-LAN,UNLOCODE:2022-1
RO BUM,city,Becicherecu Mic,RO,UNLOCODE:2022-1
ES TVL,city,Torviscal,ES-BA,UNLOCODE:2022-1
US AKC,city,Akron,US-IN,UNLOCODE:2022-1
BE SHB,city,Schellebelle,BE-VOV,UNLOCODE:2022-1
AM HRA,city,Hrazdan,AM-KT,UNLOCODE:2022-1
RU URJ,city,Uraj,RU,UNLOCODE:2022-1
DE KAS,city,Kassel,DE-HE,UNLOCODE:2022-1
FI SAA,city,Sääksjärvi,FI-15,UNLOCODE:2022-1
AT LAA,city,Laa an der Thaya,AT,UNLOCODE:2022-1
US GND,city,Gnadenhutten,US-OH,UNLOCODE:2022-1
CN HOM,city,Houma,CN-SX,UNLOCODE:2022-1
DK HLG,city,Hesselager,DK,UNLOCODE:2022-1
FR P55,city,Possesse,FR-51,UNLOCODE:2022-1
NL KLN,city,Klimmen,NL-LI,UNLOCODE:2022-1
FR VXE,city,Saint-Sever,FR-40,UNLOCODE:2022-1
FI KAN,city,Kantlax (Kaitalahti),FI-12,UNLOCODE:2022-1
BE VWT,city,Weert,BE,UNLOCODE:2022-1
AT NGZ,city,Nestelbach bei Graz,AT-6,UNLOCODE:2022-1
GB FY3,city,Fintry,GB-STG,UNLOCODE:2022-1
EE ALJ,city,Alajõe,EE-45,UNLOCODE:2022-1
PT ALD,city,Almeida,PT-09,UNLOCODE:2022-1
NG OSO,city,Oso,NG,UNLOCODE:2022-1
FR AEU,city,Amayé-sur-Orne,FR-14,UNLOCODE:2022-1
FI BRA,city,Brändö,FI-01,UNLOCODE:2022-1
ES OEZ,city,Orera,ES-Z,UNLOCODE:2022-1
US ANJ,city,San Joaquin River,US-CA,UNLOCODE:2022-1
FR JDO,city,Saint-Jean-des-Ollières,FR-63,UNLOCODE:2022-1
BR HTL,city,Hortolândia,BR-SP,UNLOCODE:2022-1
GB THR,city,Thurso,GB-HLD,UNLOCODE:2022-1
JM BOK,city,Bog Walk,JM-14,UNLOCODE:2022-1
AU MTC,city,Metricup,AU-WA,UNLOCODE:2022-1
CZ HNE,city,Hnevotín,CZ,UNLOCODE:2022-1
DE 76J,city,Hage,DE-NI,UNLOCODE:2022-1
GB CH9,city,Chittlehampton,GB-DEV,UNLOCODE:2022-1
NZ GOB,city,Golden Bay,NZ-TAS,UNLOCODE:2022-1
IT MEG,city,Mediglia,IT-MI,UNLOCODE:2022-1
IT INO,city,Induno Olona,IT-VA,UNLOCODE:2022-1
HU HOT,city,Ostoros,HU-HE,UNLOCODE:2022-1
RU KUB,city,Kubekovo,RU-KYA,UNLOCODE:2022-1
HN 4NC,city,Namasigue,HN-CH,UNLOCODE:2022-1
US OVJ,city,Thompsonville,US-NY,UNLOCODE:2022-1
FR WAN,city,Wangen,FR-67,UNLOCODE:2022-1
PL MTK,city,Miatsko,PL-22,UNLOCODE:2022-1
FR IRP,city,Prunay-Belleville,FR-10,UNLOCODE:2022-1
IT DDA,city,Atripalda,IT-AV,UNLOCODE:2022-1
