actor_id,type,name,is_part_of,datasource_id
US PVW,city,Plainview,US-TX,UNLOCODE:2022-1
CA NHU,city,New Harbour,CA-NL,UNLOCODE:2022-1
FR DRT,city,Pluneret,FR-56,UNLOCODE:2022-1
ES MNK,city,Meñaca,ES-BI,UNLOCODE:2022-1
US PGB,city,Port Gibson,US-MS,UNLOCODE:2022-1
NL ZE5,city,Scherpenisse,NL-ZE,UNLOCODE:2022-1
IT CLF,city,Carloforte,IT,UNLOCODE:2022-1
GB IRL,city,Irlam,GB-TRF,UNLOCODE:2022-1
FR BCO,city,Berméricourt,FR-51,UNLOCODE:2022-1
IT FLI,city,Foligno,IT-PG,UNLOCODE:2022-1
FR ASA,city,Arcis-sur-Aube,FR-10,UNLOCODE:2022-1
CA BGC,city,Burgoynes Cove,CA-NL,UNLOCODE:2022-1
US KCB,city,Buchanan,US-NY,UNLOCODE:2022-1
DE WTS,city,Waltershausen,DE-TH,UNLOCODE:2022-1
GB TYM,city,Tynemouth,GB-NTY,UNLOCODE:2022-1
CZ UHC,city,Úhelnice,CZ,UNLOCODE:2022-1
SE HST,city,Heestrand,SE-O,UNLOCODE:2022-1
FR AXB,city,Aix-les-Bains,FR-73,UNLOCODE:2022-1
BR CQL,city,Coqueiral,BR-MG,UNLOCODE:2022-1
PL NML,city,Nowe Miasto Lubawskie,PL-28,UNLOCODE:2022-1
BE BSX,city,Bressoux,BE-WLG,UNLOCODE:2022-1
FR RFD,city,Corneilla-del-Vercol,FR-66,UNLOCODE:2022-1
CZ NVC,city,Nivnice,CZ,UNLOCODE:2022-1
IN HIP,city,Himachal Pradesh,IN-AN,UNLOCODE:2022-1
US RCQ,city,Roscommon,US-MI,UNLOCODE:2022-1
RU MDY,city,Mamadysh,RU-TA,UNLOCODE:2022-1
IN KOY,city,Lkoyali,IN,UNLOCODE:2022-1
FR FRM,city,Fourmies,FR-59,UNLOCODE:2022-1
GE GUR,city,Gurjaani,GE,UNLOCODE:2022-1
CN PNG,city,Puning,CN-GD,UNLOCODE:2022-1
AQ ART,city,Artigas,AQ,UNLOCODE:2022-1
GB WLS,city,Wells,GB-SOM,UNLOCODE:2022-1
GR TAL,city,Trachia Argolidas,GR,UNLOCODE:2022-1
CL ICA,city,Paso Icalma/Lonquimay,CL-AR,UNLOCODE:2022-1
GB SHH,city,Shipdham,GB-NFK,UNLOCODE:2022-1
DE ZDT,city,"Zandt, Ansbach",DE-BY,UNLOCODE:2022-1
DE N2B,city,Neuhardenberg,DE-BB,UNLOCODE:2022-1
US AWK,city,Mark,US-IL,UNLOCODE:2022-1
ES GMN,city,Mogente,ES,UNLOCODE:2022-1
DE IZN,city,Ilshofen,DE-BW,UNLOCODE:2022-1
VN YMY,city,Yen My,VN-22,UNLOCODE:2022-1
FR FVR,city,Farschviller,FR-57,UNLOCODE:2022-1
CN LXP,city,Luxikou Pt,CN-HB,UNLOCODE:2022-1
AU MHU,city,Mount Hotham,AU-VIC,UNLOCODE:2022-1
