actor_id,type,name,is_part_of,datasource_id
GB URG,city,Upper Rissington,GB-GLS,UNLOCODE:2022-1
GB BEO,city,Burrelton,GB-PKN,UNLOCODE:2022-1
US NWT,city,New Britain,US-CT,UNLOCODE:2022-1
IT IM5,city,Pornassio,IT-IM,UNLOCODE:2022-1
SE DEJ,city,Deje,SE-S,UNLOCODE:2022-1
DE LUC,city,Luckenbach,DE-RP,UNLOCODE:2022-1
FR NLC,city,Saint-Martin-Lacaussade,FR-33,UNLOCODE:2022-1
SK KA2,city,Kalinkovo,SK-BL,UNLOCODE:2022-1
PL CLZ,city,Czeladz,PL-24,UNLOCODE:2022-1
US CEU,city,Clemson,US-SC,UNLOCODE:2022-1
CA HMM,city,Hemmingford,CA-QC,UNLOCODE:2022-1
BR SJP,city,São José do Rio Preto,BR-SP,UNLOCODE:2022-1
FR B8G,city,Bouges,FR-36,UNLOCODE:2022-1
US RPF,city,Harpers Ferry,US-IA,UNLOCODE:2022-1
ID JTH,city,Jatitujuh,ID,UNLOCODE:2022-1
US W22,city,Wellsville,US-OH,UNLOCODE:2022-1
US MZB,city,Meta,US-MO,UNLOCODE:2022-1
US PUZ,city,Purcell,US-OK,UNLOCODE:2022-1
FR YSB,city,Bussy-Saint-Martin,FR-77,UNLOCODE:2022-1
US HZO,city,Halsey,US-OR,UNLOCODE:2022-1
MF MAR,city,Marigot,MF,UNLOCODE:2022-1
US WNJ,city,Windsor,US-NJ,UNLOCODE:2022-1
GB KMP,city,Kempsford,GB-GLS,UNLOCODE:2022-1
FR MEM,city,Meymac,FR-19,UNLOCODE:2022-1
PL CZD,city,Czechowice-Dziedzice,PL-24,UNLOCODE:2022-1
FR CT3,city,Cournonterral,FR-34,UNLOCODE:2022-1
ES GTL,city,Gran Tarajal,ES-GC,UNLOCODE:2022-1
US WJM,city,"West Jefferson, Madison",US-OH,UNLOCODE:2022-1
BR IJB,city,Itajobi,BR-SP,UNLOCODE:2022-1
CN NQO,city,Nanqiao,CN-SH,UNLOCODE:2022-1
GB BBT,city,Saint Bees,GB-CMA,UNLOCODE:2022-1
