actor_id,type,name,is_part_of,datasource_id
ZA HDS,city,Hoedspruit,ZA,UNLOCODE:2022-1
FR L2G,city,La Grandville,FR-08,UNLOCODE:2022-1
US SHB,city,Shoreview,US-MN,UNLOCODE:2022-1
US WL8,city,Wolf Lake,US-IL,UNLOCODE:2022-1
US FRQ,city,Frankfort,US-IN,UNLOCODE:2022-1
PL MOK,city,Morszków,PL-14,UNLOCODE:2022-1
IN CML,city,Kathuwas Icd/Alwar,IN-RJ,UNLOCODE:2022-1
FI RAU,city,Rauma (Raumo),FI-17,UNLOCODE:2022-1
KR IJE,city,Inje-gun,KR-42,UNLOCODE:2022-1
PL TOL,city,Tomaszów Lubelski,PL,UNLOCODE:2022-1
CA YAU,city,Kattiniq/Donaldson Lake,CA-QC,UNLOCODE:2022-1
IT VLE,city,Valdengo,IT,UNLOCODE:2022-1
FR HFN,city,Hochfelden,FR-67,UNLOCODE:2022-1
BR MUO,city,Meruoca,BR-CE,UNLOCODE:2022-1
NL AZU,city,Aan de Zuwe,NL-UT,UNLOCODE:2022-1
NL RTU,city,Rottum,NL-FR,UNLOCODE:2022-1
ES PIP,city,Pinos Puente,ES-GR,UNLOCODE:2022-1
CA LKN,city,Lucknow,CA-ON,UNLOCODE:2022-1
RU SAA,city,Atkarsk,RU-SAR,UNLOCODE:2022-1
DK TAA,city,Tåstrup,DK-84,UNLOCODE:2022-1
MX SGS,city,Soledad de Graciano Sánchez,MX-SLP,UNLOCODE:2022-1
FR PND,city,Pont-de-Dore,FR-63,UNLOCODE:2022-1
LT SLA,city,Slikiai,LT-16,UNLOCODE:2022-1
US OZV,city,Otisville,US-MI,UNLOCODE:2022-1
US UH3,city,University Heights,US-OH,UNLOCODE:2022-1
FR PUD,city,Les Pujols,FR-09,UNLOCODE:2022-1
GB BES,city,Benson,GB-OXF,UNLOCODE:2022-1
TM SAK,city,Säkar,TM-L,UNLOCODE:2022-1
BR MDY,city,Madeiro,BR-PI,UNLOCODE:2022-1
US ZHM,city,Hilmar,US-CA,UNLOCODE:2022-1
GB HPV,city,Hampton Lucy,GB-WAR,UNLOCODE:2022-1
GB ODM,city,Odiham,GB-HAM,UNLOCODE:2022-1
DE CRP,city,Carpin,DE-MV,UNLOCODE:2022-1
ES LGN,city,Logrosan,ES-CC,UNLOCODE:2022-1
FR BG7,city,Bagnizeau,FR-17,UNLOCODE:2022-1
US 8MF,city,Farnham,US-VA,UNLOCODE:2022-1
