actor_id,type,name,is_part_of,datasource_id
US TNF,city,Tenafly,US-NJ,UNLOCODE:2022-1
JP SUS,city,Susa,JP-35,UNLOCODE:2022-1
HN SGD,city,Sabanagrande,HN-FM,UNLOCODE:2022-1
CA CON,city,Clinton,CA-BC,UNLOCODE:2022-1
FR TY3,city,Thenay,FR-41,UNLOCODE:2022-1
GB NAD,city,Alresford,GB,UNLOCODE:2022-1
US HDH,city,Shelter Island Heights,US-NY,UNLOCODE:2022-1
NO HME,city,Hemne,NO,UNLOCODE:2022-1
UA STA,city,Starokonstantinov,UA-68,UNLOCODE:2022-1
CN GYG,city,Guilinyang,CN-HI,UNLOCODE:2022-1
US TXZ,city,Voca,US-TX,UNLOCODE:2022-1
FR RR5,city,Rorschwihr,FR-68,UNLOCODE:2022-1
US CQU,city,Clearfield,US-UT,UNLOCODE:2022-1
DE B97,city,Brandis/Herzberg,DE-BB,UNLOCODE:2022-1
DE WAJ,city,Wachau,DE-SN,UNLOCODE:2022-1
US R5W,city,Rowena,US-SD,UNLOCODE:2022-1
ES PLD,city,Pola de Somiedo,ES-O,UNLOCODE:2022-1
RU TAG,city,Taganrog,RU,UNLOCODE:2022-1
ES AHP,city,Alhama,ES,UNLOCODE:2022-1
IT MA3,city,Mandatoriccio,IT-CS,UNLOCODE:2022-1
BR SWJ,city,São Jorge do Patrocínio,BR-PR,UNLOCODE:2022-1
ES SDD,city,Sant Andreu de La Barca,ES-B,UNLOCODE:2022-1
PL WKL,city,Wilkolaz,PL-06,UNLOCODE:2022-1
US OZI,city,Old Monroe,US-MO,UNLOCODE:2022-1
BR MOR,city,Morros,BR-MA,UNLOCODE:2022-1
CH OBE,city,Oberuzwil,CH-SG,UNLOCODE:2022-1
GT ELT,city,El Tejar,GT-04,UNLOCODE:2022-1
FR SRE,city,Saint-Renan,FR-29,UNLOCODE:2022-1
GB KHA,city,Thakeham,GB-WSX,UNLOCODE:2022-1
PT PSL,city,Ponta do Sol,PT-30,UNLOCODE:2022-1
US TRC,city,Tracy,US-CA,UNLOCODE:2022-1
FJ KAY,city,Wakaya Island,FJ,UNLOCODE:2022-1
FR TTS,city,Tartas,FR-40,UNLOCODE:2022-1
CA XLF,city,Leaf Bay,CA-QC,UNLOCODE:2022-1
MX CPL,city,Chapala,MX-JAL,UNLOCODE:2022-1
GB KRE,city,Kentmere,GB-CMA,UNLOCODE:2022-1
FR RID,city,Riedisheim,FR-68,UNLOCODE:2022-1
FR YUH,city,Aumelas,FR-34,UNLOCODE:2022-1
BE JAM,city,Jambes,BE-WNA,UNLOCODE:2022-1
DE BQF,city,Bischoffen,DE-HE,UNLOCODE:2022-1
CL BAR,city,Barquito,CL-AT,UNLOCODE:2022-1
ES PDC,city,La Palma de Cervelló,ES-B,UNLOCODE:2022-1
AU BIC,city,Bicheno,AU-TAS,UNLOCODE:2022-1
GB MAH,city,Maidenhead,GB-WNM,UNLOCODE:2022-1
IT VCZ,city,Villaga,IT-VI,UNLOCODE:2022-1
DK GJN,city,Gjern,DK,UNLOCODE:2022-1
GB DOS,city,Dale Roads,GB,UNLOCODE:2022-1
US VY7,city,Valley Park,US-MS,UNLOCODE:2022-1
BR SMD,city,Sumidouro,BR-RJ,UNLOCODE:2022-1
ES FEE,city,Fene,ES-C,UNLOCODE:2022-1
CN TOX,city,Tongxing,CN-AH,UNLOCODE:2022-1
FR SCZ,city,Scionzier,FR-74,UNLOCODE:2022-1
GB KSH,city,Kesh,GB,UNLOCODE:2022-1
US SD2,city,San Diego,US-TX,UNLOCODE:2022-1
YE BOG,city,Bogoa,YE,UNLOCODE:2022-1
FR CZK,city,Créhange,FR-57,UNLOCODE:2022-1
CZ DBA,city,Dobra,CZ,UNLOCODE:2022-1
KE LRV,city,Lokichar,KE-14,UNLOCODE:2022-1
PR PTL,city,Patillas,PR,UNLOCODE:2022-1
US MIL,city,Madill,US-OK,UNLOCODE:2022-1
ZA ZFI,city,Waterkloof,ZA,UNLOCODE:2022-1
SI SGR,city,Spodnji Ivanjci,SI-029,UNLOCODE:2022-1
PL MCE,city,Mscice,PL-32,UNLOCODE:2022-1
AU STL,city,Saint Leonards,AU-NSW,UNLOCODE:2022-1
TH CHK,city,Chiang Khong Customs House,TH-57,UNLOCODE:2022-1
CZ UKY,city,Uholicky,CZ-20,UNLOCODE:2022-1
GB HDL,city,Hadleigh,GB-SFK,UNLOCODE:2022-1
FR ACI,city,Achicourt,FR-62,UNLOCODE:2022-1
US SOC,city,Saint Cloud,US-FL,UNLOCODE:2022-1
CA PTN,city,Portneuf,CA-QC,UNLOCODE:2022-1
HR SBD,city,Slavonski Brod,HR-12,UNLOCODE:2022-1
CA SMX,city,Saint-Michel de Napierville,CA-QC,UNLOCODE:2022-1
ES AER,city,Ares,ES-C,UNLOCODE:2022-1
GB WXR,city,Worth,GB-WSX,UNLOCODE:2022-1
US KUL,city,Kulpmont,US-PA,UNLOCODE:2022-1
DE MDH,city,Meinhard,DE-HE,UNLOCODE:2022-1
CO BAA,city,Barbosa,CO-ANT,UNLOCODE:2022-1
GB FCB,city,Fochabers,GB-MRY,UNLOCODE:2022-1
CN STB,city,Shitoubu Pt,CN-GX,UNLOCODE:2022-1
BR MTL,city,Mateus Leme,BR-MG,UNLOCODE:2022-1
DE WMM,city,Wemmetsweiler,DE-SL,UNLOCODE:2022-1
IT ARB,city,Carbognano,IT-VT,UNLOCODE:2022-1
US TCL,city,Tuscaloosa,US-AL,UNLOCODE:2022-1
CZ LCH,city,Lichkov,CZ,UNLOCODE:2022-1
BR ICO,city,Icó,BR-CE,UNLOCODE:2022-1
FR FXD,city,Faux,FR-24,UNLOCODE:2022-1
US XHQ,city,Lake Mills,US-WI,UNLOCODE:2022-1
DE ENK,city,Elsnigk,DE-ST,UNLOCODE:2022-1
ES TV2,city,Tahivilla,ES-CA,UNLOCODE:2022-1
DE URO,city,Bühren bei Göttingen,DE-NI,UNLOCODE:2022-1
FR VVT,city,Vauvert,FR-30,UNLOCODE:2022-1
KR CHF,city,Jinhae,KR-48,UNLOCODE:2022-1
FR NSU,city,Montsûrs,FR-53,UNLOCODE:2022-1
DE LFE,city,Lindenfels,DE-HE,UNLOCODE:2022-1
US IJL,city,Milton,US-NH,UNLOCODE:2022-1
US TGG,city,Cottage Grove,US-OR,UNLOCODE:2022-1
DE 82N,city,Glees,DE-RP,UNLOCODE:2022-1
BR VUS,city,Viadutos,BR-RS,UNLOCODE:2022-1
HR BJE,city,Bjelovar,HR-07,UNLOCODE:2022-1
DE B52,city,Bösingen,DE-BW,UNLOCODE:2022-1
ID MRB,city,"Merantibunting, Sumatra",ID,UNLOCODE:2022-1
HU BOG,city,Dunabogdány,HU-PE,UNLOCODE:2022-1
ES RTJ,city,La Cartuja,ES-CA,UNLOCODE:2022-1
SI DVC,city,Divaca,SI,UNLOCODE:2022-1
GB CTQ,city,Chalton,GB-BDF,UNLOCODE:2022-1
US GOC,city,Glen Rock,US-PA,UNLOCODE:2022-1
BE KKT,city,Koningshooikt,BE-VAN,UNLOCODE:2022-1
DE TWN,city,Tiefenbronn,DE-BW,UNLOCODE:2022-1
FR SYO,city,Sennecey-lès-Dijon,FR-21,UNLOCODE:2022-1
CH TUM,city,Turtmann,CH-VS,UNLOCODE:2022-1
LT JIE,city,Jieznas,LT-KU,UNLOCODE:2022-1
IQ ADW,city,Ad Dawrah,IQ-BG,UNLOCODE:2022-1
TH TPP,city,Tungprong Pt,TH-20,UNLOCODE:2022-1
IL KOK,city,Kokhav Yair-Tzur Yigal,IL,UNLOCODE:2022-1
DE CBR,city,Buchenberg,DE-BY,UNLOCODE:2022-1
IT VCL,city,Venticano,IT-AV,UNLOCODE:2022-1
CN TNO,city,Tanggou,CN-AH,UNLOCODE:2022-1
ES PJJ,city,Pasajes de San Juan,ES-SS,UNLOCODE:2022-1
US C9H,city,Chelsea,US-PA,UNLOCODE:2022-1
CN ZXZ,city,Xiazhai,CN-FJ,UNLOCODE:2022-1
FR LE4,city,Maslives,FR-41,UNLOCODE:2022-1
AU ROH,city,Robinhood,AU-QLD,UNLOCODE:2022-1
FR CME,city,Cagnes-sur-Mer,FR-06,UNLOCODE:2022-1
AU BHT,city,Brighton Downs,AU-QLD,UNLOCODE:2022-1
DE NEP,city,Neuhaus an der Pegnitz,DE-BY,UNLOCODE:2022-1
US OOS,city,Crooksville,US-OH,UNLOCODE:2022-1
FR OVC,city,Crosville-sur-Scie,FR-76,UNLOCODE:2022-1
IS NJA,city,Njardvik,IS,UNLOCODE:2022-1
PL KNC,city,Krosnice,PL-02,UNLOCODE:2022-1
ES RBD,city,Ribadavia,ES-LU,UNLOCODE:2022-1
ES BAF,city,Babilafuente,ES-SA,UNLOCODE:2022-1
HR SKK,city,Sveti Kriz,HR-02,UNLOCODE:2022-1
LS MKH,city,Mokhotlong,LS,UNLOCODE:2022-1
AU AWP,city,Austral Downs,AU-NT,UNLOCODE:2022-1
BR GAB,city,Guaimbê,BR-SP,UNLOCODE:2022-1
US IXA,city,Lillian,US-AL,UNLOCODE:2022-1
FR XEA,city,Martrois,FR-21,UNLOCODE:2022-1
IT MVX,city,Montorio Veronese,IT-VR,UNLOCODE:2022-1
BG OKH,city,Oryakhovo,BG,UNLOCODE:2022-1
FR IRE,city,Sainte-Luce-sur-Loire,FR-44,UNLOCODE:2022-1
CA SM2,city,Saint-Modeste,CA-QC,UNLOCODE:2022-1
BR RTT,city,Rio Tinto,BR-PB,UNLOCODE:2022-1
NL MSW,city,Mensingeweer,NL-GR,UNLOCODE:2022-1
HR PAK,city,Pakrac,HR-11,UNLOCODE:2022-1
SI I37,city,Ig,SI-037,UNLOCODE:2022-1
BR KLB,city,Presidente Castello Branco,BR-SC,UNLOCODE:2022-1
US C3O,city,Copell,US-TX,UNLOCODE:2022-1
BR SDT,city,São Pedro do Turvo,BR-SP,UNLOCODE:2022-1
SA EJH,city,Wedjh,SA,UNLOCODE:2022-1
FR GRQ,city,Cavillargues,FR-30,UNLOCODE:2022-1
