actor_id,type,name,is_part_of,datasource_id
HU ORO,city,Oroszlány,HU-KE,UNLOCODE:2022-1
CN BPX,city,Bangda,CN-XZ,UNLOCODE:2022-1
DE BIQ,city,Bredereiche,DE-BB,UNLOCODE:2022-1
GB BCM,city,Balcombe,GB-WSX,UNLOCODE:2022-1
DK HEJ,city,Hejls,DK-83,UNLOCODE:2022-1
IL ARB,city,Arbel,IL-Z,UNLOCODE:2022-1
BR MQD,city,Mato Queimado,BR-RS,UNLOCODE:2022-1
US HMQ,city,Hamburg,US-PA,UNLOCODE:2022-1
US M6B,city,Meadow Bridge,US-WV,UNLOCODE:2022-1
IT MBR,city,Manerba del Garda,IT-BS,UNLOCODE:2022-1
AT LAU,city,Launsdorf,AT,UNLOCODE:2022-1
US YLX,city,Lenox,US-IA,UNLOCODE:2022-1
SA QRN,city,Al Qurainah,SA-01,UNLOCODE:2022-1
FR FQO,city,Momerstroff,FR-57,UNLOCODE:2022-1
FR MLO,city,Mauléon,FR-79,UNLOCODE:2022-1
ES VOL,city,Las Masías de Voltregá,ES-B,UNLOCODE:2022-1
DE TGE,city,Telgte,DE-NW,UNLOCODE:2022-1
US AT7,city,Anthony,US-FL,UNLOCODE:2022-1
MX LCO,city,Iztacalco,MX,UNLOCODE:2022-1
US EGV,city,Eagle River,US-WI,UNLOCODE:2022-1
US HN3,city,Hebron,US-ND,UNLOCODE:2022-1
IT MN8,city,Mineo,IT-CT,UNLOCODE:2022-1
BF TEM,city,Tema,BF-PAS,UNLOCODE:2022-1
CA KGM,city,Kingman,CA-AB,UNLOCODE:2022-1
FR PET,city,Petit-Couronne,FR-76,UNLOCODE:2022-1
MF CCE,city,Grand-Case,MF,UNLOCODE:2022-1
JP YSG,city,Yasugi,JP-32,UNLOCODE:2022-1
JP MOB,city,Mobara,JP-12,UNLOCODE:2022-1
BR PDY,city,São Pedro das Missões,BR-RS,UNLOCODE:2022-1
MX TAX,city,Tlaxiaco,MX-OAX,UNLOCODE:2022-1
SE LOT,city,Löten,SE,UNLOCODE:2022-1
SR HTT,city,Houttuin,SR-WA,UNLOCODE:2022-1
ES QSC,city,Salcedo,ES-VI,UNLOCODE:2022-1
