actor_id,type,name,is_part_of,datasource_id
VE JMV,city,José Maria Vargas,VE,UNLOCODE:2022-1
MQ KF4,city,Le Vauclin,MQ,UNLOCODE:2022-1
US GZZ,city,Gobles,US-MI,UNLOCODE:2022-1
CU BHO,city,Bahía Honda,CU,UNLOCODE:2022-1
IT 2VC,city,Valverde,IT-CT,UNLOCODE:2022-1
AU BOI,city,Boyne Island,AU-QLD,UNLOCODE:2022-1
CD KKW,city,Kikwit,CD,UNLOCODE:2022-1
UA B8V,city,Bershad,UA-05,UNLOCODE:2022-1
CA YOY,city,Valcartier,CA-QC,UNLOCODE:2022-1
IT MIZ,city,Marsiliana,IT-GR,UNLOCODE:2022-1
IN VSD,city,Valsad,IN-GJ,UNLOCODE:2022-1
BR PII,city,Pedro II,BR-PI,UNLOCODE:2022-1
CN YPU,city,Yuepu,CN-GD,UNLOCODE:2022-1
BR MZA,city,Mozarlândia,BR-GO,UNLOCODE:2022-1
JM ANT,city,Annotto Bay,JM-05,UNLOCODE:2022-1
FR LDM,city,La Barre-de-Monts,FR-85,UNLOCODE:2022-1
DE LDX,city,Lähden,DE-NI,UNLOCODE:2022-1
GN FOR,city,Forecariah,GN-FO,UNLOCODE:2022-1
AU L7E,city,Belgrave,AU-VIC,UNLOCODE:2022-1
DE HFO,city,Hohfroschen,DE-RP,UNLOCODE:2022-1
SI VRH,city,Vrhnika,SI,UNLOCODE:2022-1
CZ SOE,city,Sousedovice,CZ-31,UNLOCODE:2022-1
CZ POJ,city,Predboj,CZ,UNLOCODE:2022-1
BR TAE,city,Travesseiro,BR-RS,UNLOCODE:2022-1
BR TAG,city,Tanguá,BR-RJ,UNLOCODE:2022-1
US EKD,city,Elkridge,US-MD,UNLOCODE:2022-1
US OW6,city,Windsor,US-SC,UNLOCODE:2022-1
BR TZG,city,Santa Tereza de Goiás,BR-GO,UNLOCODE:2022-1
CN QZJ,city,Quanzhou Pt,CN-FJ,UNLOCODE:2022-1
DE 67V,city,Hennstedt,DE-SH,UNLOCODE:2022-1
BE OSV,city,Oostvleteren,BE-VWV,UNLOCODE:2022-1
DE 84G,city,Waldsee,DE-RP,UNLOCODE:2022-1
CZ SZA,city,Strázny,CZ,UNLOCODE:2022-1
TT LLL,city,Laventille,TT,UNLOCODE:2022-1
ES REG,city,Rioseco de Guriezo,ES-S,UNLOCODE:2022-1
ES MAA,city,Matarrosa,ES-LE,UNLOCODE:2022-1
US ESK,city,Belews Creek,US-NC,UNLOCODE:2022-1
US JMO,city,Milo,US-ME,UNLOCODE:2022-1
HR SAL,city,Sali,HR,UNLOCODE:2022-1
ES ANZ,city,Antzuola,ES,UNLOCODE:2022-1
US BNZ,city,Benson,US-NC,UNLOCODE:2022-1
GB CGV,city,Chalgrove,GB-OXF,UNLOCODE:2022-1
PH PSG,city,Pasig/Manila,PH,UNLOCODE:2022-1
PH SLU,city,Santa Lucia/Puerto Princesa,PH,UNLOCODE:2022-1
VN HPH,city,Haiphong,VN,UNLOCODE:2022-1
ES LEG,city,Leganés,ES-M,UNLOCODE:2022-1
ID EXS,city,Exspan,ID,UNLOCODE:2022-1
US OGX,city,Orange,US-VT,UNLOCODE:2022-1
US SMN,city,Salmon,US-ID,UNLOCODE:2022-1
AT GER,city,Gerersdorf bei Güssing,AT,UNLOCODE:2022-1
IT CQQ,city,Ciserano,IT,UNLOCODE:2022-1
IN CHN,city,Chhani/Vadodora,IN-GJ,UNLOCODE:2022-1
BE SPI,city,Espierres (Spiere),BE-VWV,UNLOCODE:2022-1
US AJX,city,Canton,US-CT,UNLOCODE:2022-1
FR 9BY,city,Bures-sur-Yvette,FR-91,UNLOCODE:2022-1
IT ZSR,city,Envie,IT-CN,UNLOCODE:2022-1
GB NLW,city,Newton-le-Willows,GB-SHN,UNLOCODE:2022-1
US EHJ,city,McMechen,US-WV,UNLOCODE:2022-1
AT LIW,city,Lichtenau im Waldviertel,AT-3,UNLOCODE:2022-1
CN LFN,city,Lufeng,CN-GD,UNLOCODE:2022-1
ES OLI,city,Oliana,ES-L,UNLOCODE:2022-1
MU STP,city,Saint Pierre,MU-MO,UNLOCODE:2022-1
DE OEB,city,Oberbergkirchen,DE-BY,UNLOCODE:2022-1
DE GUR,city,Gundremmingen,DE,UNLOCODE:2022-1
UY TYT,city,Treinta y Tres,UY,UNLOCODE:2022-1
IN URF,city,FAB City SPV-SEZ/Srinagar&Raviryal,IN-AP,UNLOCODE:2022-1
PH BOR,city,Boracay,PH-ROM,UNLOCODE:2022-1
FR MVP,city,Véry,FR-55,UNLOCODE:2022-1
IT VIB,city,Viserba,IT-RN,UNLOCODE:2022-1
DE SHF,city,Solnhofen,DE-BY,UNLOCODE:2022-1
IT GSA,city,Giussano,IT-MB,UNLOCODE:2022-1
IT AVI,city,Aviano,IT-PN,UNLOCODE:2022-1
US XHA,city,Haynesville,US-LA,UNLOCODE:2022-1
GB SZM,city,Soham,GB-CAM,UNLOCODE:2022-1
AU KAN,city,Kangarilla,AU-SA,UNLOCODE:2022-1
US ZEW,city,Ellenwood,US-GA,UNLOCODE:2022-1
UA BDV,city,Berdychiv,UA-18,UNLOCODE:2022-1
CZ HRS,city,Hrusov,CZ,UNLOCODE:2022-1
US MTS,city,Mountain Pass,US-CA,UNLOCODE:2022-1
BR YPT,city,Itapitanga,BR-BA,UNLOCODE:2022-1
US JE2,city,Jefferson Hills,US-PA,UNLOCODE:2022-1
JP JKT,city,Kotoura,JP-33,UNLOCODE:2022-1
CA LAT,city,Latchford,CA-ON,UNLOCODE:2022-1
SE HRY,city,Harryda,SE-O,UNLOCODE:2022-1
US PK5,city,Hicksville,US-OH,UNLOCODE:2022-1
US OTO,city,Otto,US-NM,UNLOCODE:2022-1
BR JDK,city,São João da Canabrava,BR-PI,UNLOCODE:2022-1
NO UTN,city,Utne,NO,UNLOCODE:2022-1
DE HKM,city,Hohenkemnath,DE-BY,UNLOCODE:2022-1
FR SD2,city,Sault-de-Navailles,FR-64,UNLOCODE:2022-1
DE 6B4,city,Böhlendorf,DE-MV,UNLOCODE:2022-1
ES PRI,city,Prioro,ES-LE,UNLOCODE:2022-1
IT TBL,city,Botricello,IT-CZ,UNLOCODE:2022-1
NO LYB,city,Oltedal,NO-11,UNLOCODE:2022-1
FI PRH,city,Perho,FI-14,UNLOCODE:2022-1
BR CAR,city,Coari,BR-AM,UNLOCODE:2022-1
IT PTF,city,Portofino,IT-GE,UNLOCODE:2022-1
FR ENJ,city,Mouliherne,FR-49,UNLOCODE:2022-1
GB HMT,city,Hamilton,GB-SLK,UNLOCODE:2022-1
ES ARA,city,Arrigorriaga,ES,UNLOCODE:2022-1
IN AGX,city,Agatti Island,IN,UNLOCODE:2022-1
FR M2M,city,Marchampt,FR-69,UNLOCODE:2022-1
DE B54,city,Wüllersleben (Bösleben-Wüllersleben),DE-TH,UNLOCODE:2022-1
FR BY4,city,Beynac-et-Cazenac,FR-24,UNLOCODE:2022-1
AU MMT,city,Norton Summit,AU-SA,UNLOCODE:2022-1
FR CC7,city,Chissey-lès-Mâcon,FR-71,UNLOCODE:2022-1
FR OYT,city,Origny-en-Thiérache,FR-02,UNLOCODE:2022-1
HR JZR,city,Jezerane,HR-09,UNLOCODE:2022-1
FR ABF,city,Albefeuille-Lagarde,FR-82,UNLOCODE:2022-1
GB FPS,city,Fishponds,GB-BST,UNLOCODE:2022-1
KR OCN,city,Okcheon-gun,KR-43,UNLOCODE:2022-1
ZA DNH,city,Dannhauser,ZA-KZN,UNLOCODE:2022-1
GB TIG,city,Tighnabruaich,GB-AGB,UNLOCODE:2022-1
FR AR9,city,Arbin,FR-73,UNLOCODE:2022-1
BR LAJ,city,Lajeado,BR-RS,UNLOCODE:2022-1
DE B8K,city,Bellenberg,DE-BY,UNLOCODE:2022-1
US TWT,city,Stewart,US-AL,UNLOCODE:2022-1
DE MLW,city,Malchow,DE-MV,UNLOCODE:2022-1
FR CON,city,Conflandey,FR-70,UNLOCODE:2022-1
FI M7T,city,Merimasku,FI-19,UNLOCODE:2022-1
CN CHX,city,Chengxi,CN-SH,UNLOCODE:2022-1
US CIG,city,Craig,US-CO,UNLOCODE:2022-1
RU VOT,city,Votkinsk,RU-UD,UNLOCODE:2022-1
FR ZDF,city,Saint-Gérand,FR-56,UNLOCODE:2022-1
US NDW,city,Newald,US-WI,UNLOCODE:2022-1
US OXJ,city,Boonville,US-CA,UNLOCODE:2022-1
ES LKR,city,Lecrin,ES-GR,UNLOCODE:2022-1
BE PBI,city,Plombières,BE-WLG,UNLOCODE:2022-1
CN AGG,city,Dagang,CN-GD,UNLOCODE:2022-1
DK ALV,city,Allerslev,DK-85,UNLOCODE:2022-1
IL GHM,city,Givat Haim,IL,UNLOCODE:2022-1
FR GMZ,city,Saint-Germain-du-Salembre,FR-24,UNLOCODE:2022-1
FR ZTY,city,Entraygues-sur-Truyère,FR-12,UNLOCODE:2022-1
DE BZE,city,Boitze,DE-NI,UNLOCODE:2022-1
IT LV8,city,Levada,IT-TV,UNLOCODE:2022-1
IT EVC,city,Crevacuore,IT-BI,UNLOCODE:2022-1
CH ZCH,city,Dachsen,CH-ZH,UNLOCODE:2022-1
JP MTZ,city,Matsuzaki,JP-22,UNLOCODE:2022-1
CA TLO,city,Taylor,CA-BC,UNLOCODE:2022-1
US XIM,city,Mingo Junction,US-OH,UNLOCODE:2022-1
TR PZZ,city,Pozanti,TR-01,UNLOCODE:2022-1
US KQC,city,Cheshire,US-OH,UNLOCODE:2022-1
LU EZD,city,Vallée de l'Ernz (Ärenzdall),LU-DI,UNLOCODE:2022-1
FR CIT,city,Cornimont,FR-88,UNLOCODE:2022-1
PL SWD,city,Swidwin,PL,UNLOCODE:2022-1
US ZCW,city,Cromwell,US-CT,UNLOCODE:2022-1
US C7A,city,Castle Rock,US-WA,UNLOCODE:2022-1
BR IDT,city,Igaraçu do Tietê,BR-SP,UNLOCODE:2022-1
CA ANI,city,Annacis Island,CA-BC,UNLOCODE:2022-1
NL SDD,city,Siddeburen,NL-GR,UNLOCODE:2022-1
FR X28,city,Saint-Pierre-de-Manneville,FR-76,UNLOCODE:2022-1
BR REI,city,Recreio,BR-MG,UNLOCODE:2022-1
BR SOA,city,Sonora,BR-MS,UNLOCODE:2022-1
BR ATQ,city,Alto Taquari,BR-MT,UNLOCODE:2022-1
US PIA,city,Peoria,US-IL,UNLOCODE:2022-1
GE RTV,city,Rust'Avi,GE,UNLOCODE:2022-1
IT RCE,city,Riccione,IT-RN,UNLOCODE:2022-1
DE RPW,city,Waigandshain,DE-RP,UNLOCODE:2022-1
JP KOO,city,Kohmen,JP-46,UNLOCODE:2022-1
JP TEA,city,Takena,JP-32,UNLOCODE:2022-1
GB BWV,city,Budock Water,GB-CON,UNLOCODE:2022-1
US VAQ,city,Carlos,US-MN,UNLOCODE:2022-1
DE DTL,city,Dretzel,DE-ST,UNLOCODE:2022-1
MX MRE,city,Morro Redondo,MX,UNLOCODE:2022-1
CN AOY,city,Shaoyang,CN,UNLOCODE:2022-1
PL SZE,city,Siemiatycze,PL-20,UNLOCODE:2022-1
IE CAN,city,Carrickcarnan,IE,UNLOCODE:2022-1
FR DR9,city,Sadillac,FR-24,UNLOCODE:2022-1
CZ 7OW,city,Srbská,CZ,UNLOCODE:2022-1
BG RDU,city,Ruse,BG,UNLOCODE:2022-1
DE BAC,city,Backnang,DE-BW,UNLOCODE:2022-1
FR REA,city,Réau,FR-77,UNLOCODE:2022-1
SE VDL,city,Vendelsö,SE-AB,UNLOCODE:2022-1
DE WBL,city,Wolfenbüttel,DE-NI,UNLOCODE:2022-1
IT LVV,city,Livraga,IT-LO,UNLOCODE:2022-1
US 775,city,Collinsville,US-CT,UNLOCODE:2022-1
RO PIT,city,Pitesti,RO,UNLOCODE:2022-1
US KBJ,city,Kings Beach,US-CA,UNLOCODE:2022-1
DE 78M,city,Kürnbach,DE-BW,UNLOCODE:2022-1
CZ KOP,city,Koprivnice,CZ,UNLOCODE:2022-1
MX TIZ,city,Tizayuca,MX-HID,UNLOCODE:2022-1
DE 53I,city,Hornbek,DE-SH,UNLOCODE:2022-1
FR GNV,city,Gainneville,FR-76,UNLOCODE:2022-1
FR LKH,city,Lautenbach,FR-68,UNLOCODE:2022-1
IN KJM,city,Bd Sez/Bangalore,IN-KA,UNLOCODE:2022-1
BR GWS,city,Água Santa,BR-RS,UNLOCODE:2022-1
GB SDX,city,Stroud,GB-GLS,UNLOCODE:2022-1
SI KRJ,city,Kranj,SI,UNLOCODE:2022-1
ES NZ6,city,Nuez de Ebro,ES-Z,UNLOCODE:2022-1
