actor_id,type,name,is_part_of,datasource_id
GN KTG,city,Katougouma,GN-BK,UNLOCODE:2022-1
FR B67,city,Traenheim,FR-67,UNLOCODE:2022-1
FR SDQ,city,Saint-Donat,FR-63,UNLOCODE:2022-1
IT IOE,city,Issogne,IT,UNLOCODE:2022-1
GB BAO,city,Bascote,GB-WAR,UNLOCODE:2022-1
CR PMN,city,Puerto Moin,CR-L,UNLOCODE:2022-1
DE AH9,city,Ahrweiler,DE-RP,UNLOCODE:2022-1
JP YSM,city,Yoshima,JP-37,UNLOCODE:2022-1
RO VAR,city,Voluntari,RO,UNLOCODE:2022-1
RU ASF,city,Astrakhan,RU,UNLOCODE:2022-1
PT PR8,city,Poceirao,PT-11,UNLOCODE:2022-1
DE BLN,city,Büttelborn,DE-HE,UNLOCODE:2022-1
IN DEW,city,Dewas,IN-MP,UNLOCODE:2022-1
FR LID,city,La Bridoire,FR-73,UNLOCODE:2022-1
AU LSW,city,Lenswood,AU-SA,UNLOCODE:2022-1
DE FTA,city,Freital,DE-SN,UNLOCODE:2022-1
CN DWA,city,Dawang,CN,UNLOCODE:2022-1
ES SMD,city,Sant Miquel de Fluvià,ES-GI,UNLOCODE:2022-1
GB HDH,city,Haddenham,GB-CAM,UNLOCODE:2022-1
US E2L,city,East Lake,US-OH,UNLOCODE:2022-1
MX HUH,city,Huehuetoca,MX-MEX,UNLOCODE:2022-1
FR BCA,city,Beaucaire,FR-30,UNLOCODE:2022-1
NP RJB,city,Rajbiraj,NP,UNLOCODE:2022-1
CA ASS,city,Ardrossan,CA-AB,UNLOCODE:2022-1
CA YLB,city,Lac Biche,CA-AB,UNLOCODE:2022-1
TM AMY,city,Amyderya,TM-L,UNLOCODE:2022-1
SI BLE,city,Bled,SI,UNLOCODE:2022-1
ZA HXR,city,Hexrivier,ZA-WC,UNLOCODE:2022-1
DE UBN,city,Brauneberg,DE-RP,UNLOCODE:2022-1
US GHH,city,Gorham,US-ME,UNLOCODE:2022-1
FR STY,city,Saint-Yan,FR-71,UNLOCODE:2022-1
CZ MNV,city,Michnov,CZ,UNLOCODE:2022-1
FR T3D,city,Saint-Martin-de-Mâcon,FR-79,UNLOCODE:2022-1
LK DMP,city,Dampelessa,LK-61,UNLOCODE:2022-1
JP KUH,city,Kushiro,JP-01,UNLOCODE:2022-1
IT CPY,city,Castelnuovo di Porto,IT-RM,UNLOCODE:2022-1
IT OFF,city,Offida,IT-AP,UNLOCODE:2022-1
NG KT7,city,Katsina,NG-KT,UNLOCODE:2022-1
US NMM,city,Milan,US-IN,UNLOCODE:2022-1
US GRD,city,Greenwood,US-SC,UNLOCODE:2022-1
NO SGJ,city,Straumsgjerde,NO-15,UNLOCODE:2022-1
FR CGZ,city,Cunèges,FR-24,UNLOCODE:2022-1
PG TRJ,city,Tarakbits,PG,UNLOCODE:2022-1
