actor_id,type,name,is_part_of,datasource_id
CH GAN,city,Gansingen,CH-AG,UNLOCODE:2022-1
BR PQE,city,Pesqueira,BR-PE,UNLOCODE:2022-1
BE DOI,city,Doische,BE-WNA,UNLOCODE:2022-1
FR ICN,city,Saint-Brévin-l'Océan,FR-44,UNLOCODE:2022-1
ZA KEW,city,Kew,ZA,UNLOCODE:2022-1
US UPQ,city,Upper Arlington,US-OH,UNLOCODE:2022-1
AL NPP,city,Elbasan,AL,UNLOCODE:2022-1
FR EV3,city,Laviéville,FR-80,UNLOCODE:2022-1
IT XNN,city,Sennori,IT-SS,UNLOCODE:2022-1
DE SNE,city,Sehnde,DE-NI,UNLOCODE:2022-1
JP HHH,city,Higashinohama,JP-46,UNLOCODE:2022-1
US BWN,city,Bowerston,US-OH,UNLOCODE:2022-1
PL KP9,city,Zla Wies Wielka,PL-04,UNLOCODE:2022-1
HR ZLR,city,Zlarin,HR,UNLOCODE:2022-1
ID MOF,city,"Maumere, Flores",ID,UNLOCODE:2022-1
US GWS,city,Glenwood Springs,US-CO,UNLOCODE:2022-1
RU PWE,city,Pevek,RU,UNLOCODE:2022-1
VE SAT,city,San Antonio del Táchira,VE-S,UNLOCODE:2022-1
CA ZSP,city,Saint-Paul,CA-QC,UNLOCODE:2022-1
NO BKK,city,Bekkjarvik,NO,UNLOCODE:2022-1
ES SNA,city,La Salineta,ES,UNLOCODE:2022-1
DE SPU,city,Spiegelau,DE-BY,UNLOCODE:2022-1
US CQR,city,Carrollton,US-OH,UNLOCODE:2022-1
FR TFL,city,Tournefeuille,FR-31,UNLOCODE:2022-1
TZ KUR,city,Kurasini,TZ-02,UNLOCODE:2022-1
ES SLU,city,San Luis de Sabinillas,ES-MA,UNLOCODE:2022-1
BR MSI,city,Monte Sião,BR-MG,UNLOCODE:2022-1
FR ADV,city,Agnières-en-Dévoluy,FR-05,UNLOCODE:2022-1
TT SCA,city,Scarborough/Tobago,TT,UNLOCODE:2022-1
DE ABO,city,Alt Bork,DE-BB,UNLOCODE:2022-1
US YL2,city,Peach Bottom,US-PA,UNLOCODE:2022-1
US ZC2,city,Denmark,US-NY,UNLOCODE:2022-1
US WRL,city,Worland,US-WY,UNLOCODE:2022-1
ES NOY,city,Noya,ES-C,UNLOCODE:2022-1
DE NBT,city,Nebelschütz,DE-SN,UNLOCODE:2022-1
FR IBU,city,Isigny-le-Buat,FR-50,UNLOCODE:2022-1
US OLN,city,Orleans,US-MA,UNLOCODE:2022-1
BW GBE,city,Gaborone,BW,UNLOCODE:2022-1
US IL2,city,Miller,US-SD,UNLOCODE:2022-1
ES PLM,city,Palomar,ES,UNLOCODE:2022-1
US GXA,city,Geneva,US-FL,UNLOCODE:2022-1
NL NTJ,city,Neeltje Jans,NL-ZE,UNLOCODE:2022-1
US AYF,city,"Mayfield, Cuyahoga",US-OH,UNLOCODE:2022-1
JP HTS,city,Hitsushima,JP-35,UNLOCODE:2022-1
CA SAP,city,Saint-Apollinaire,CA-QC,UNLOCODE:2022-1
PG TLP,city,Tumolbil,PG,UNLOCODE:2022-1
FR NNB,city,Bonny-sur-Loire,FR-45,UNLOCODE:2022-1
US DC7,city,Dove Creek,US-CO,UNLOCODE:2022-1
MX SIO,city,San Ignacio,MX-SIN,UNLOCODE:2022-1
DE BHD,city,Baumholder,DE-RP,UNLOCODE:2022-1
JP KMM,city,Kaminato,JP-13,UNLOCODE:2022-1
NL WTE,city,West-Terschelling,NL,UNLOCODE:2022-1
ES RMO,city,Carmona,ES-SE,UNLOCODE:2022-1
US CK8,city,Clarklake,US-MI,UNLOCODE:2022-1
PL KZN,city,"Kozmin, Krotoszyn",PL,UNLOCODE:2022-1
US ATI,city,Mantachie,US-MS,UNLOCODE:2022-1
BG PVM,city,Parvomai,BG-16,UNLOCODE:2022-1
