actor_id,type,name,is_part_of,datasource_id
US BH7,city,Beach City,US-OH,UNLOCODE:2022-1
GB LE7,city,Lee,GB-BKM,UNLOCODE:2022-1
DE 53H,city,Sierksrade,DE-SH,UNLOCODE:2022-1
IT DAT,city,Robbiano di Mediglia,IT-MI,UNLOCODE:2022-1
US LYS,city,Lyons,US-IL,UNLOCODE:2022-1
FI TUU,city,Tuusula,FI-18,UNLOCODE:2022-1
US XIN,city,Middletown,US-CT,UNLOCODE:2022-1
DE WHG,city,Windhagen,DE-NW,UNLOCODE:2022-1
BR ARR,city,Araras,BR-SP,UNLOCODE:2022-1
VE OLT,city,La Trinidad,VE-M,UNLOCODE:2022-1
DE HXL,city,Herxheim,DE-RP,UNLOCODE:2022-1
BR PON,city,Paulino Neves,BR-MA,UNLOCODE:2022-1
ES BAD,city,Badalona,ES-B,UNLOCODE:2022-1
DE RNB,city,Röthenbach im Allgäu,DE-BY,UNLOCODE:2022-1
NO LIN,city,Lindås,NO,UNLOCODE:2022-1
NL ZDL,city,Zuidlaren,NL-DR,UNLOCODE:2022-1
FR RGY,city,L'Étang-Vergy,FR-21,UNLOCODE:2022-1
IT SRJ,city,Soriano Calabro,IT-VV,UNLOCODE:2022-1
CA YDL,city,Dease Lake,CA-BC,UNLOCODE:2022-1
IN AMD,city,Ahmedabad,IN-GJ,UNLOCODE:2022-1
DE LRR,city,Lorch,DE-HE,UNLOCODE:2022-1
IT CDF,city,Cortina d'Ampezzo,IT,UNLOCODE:2022-1
CN ZGC,city,Zhongguancun,CN-BJ,UNLOCODE:2022-1
BE FRM,city,Fortem,BE-VWV,UNLOCODE:2022-1
NG VIC,city,Victoria Island,NG-LA,UNLOCODE:2022-1
RO FET,city,Fetesti,RO-IL,UNLOCODE:2022-1
GR MHO,city,Marathonas,GR,UNLOCODE:2022-1
DE SXZ,city,Lützen,DE-ST,UNLOCODE:2022-1
DE GMV,city,Graal-Müritz,DE-MV,UNLOCODE:2022-1
CA HGT,city,Hartington,CA-ON,UNLOCODE:2022-1
DE DLG,city,Dillingen,DE-HE,UNLOCODE:2022-1
GB DBP,city,Dibden Purlieu,GB-HAM,UNLOCODE:2022-1
GB LHO,city,"Longhope, Hoy",GB-ORK,UNLOCODE:2022-1
US YWN,city,Wauna,US-WA,UNLOCODE:2022-1
UA ZUD,city,Bobrovitsa,UA-74,UNLOCODE:2022-1
DE STK,city,Sankt Katharinen,DE-RP,UNLOCODE:2022-1
ES GOX,city,Quel,ES-LO,UNLOCODE:2022-1
IT GXC,city,Gagliano Castelferrato,IT-EN,UNLOCODE:2022-1
ES LIZ,city,Linares,ES,UNLOCODE:2022-1
CN DCN,city,Dongchen,CN,UNLOCODE:2022-1
BR TMG,city,Tumiritinga,BR-MG,UNLOCODE:2022-1
ES AGP,city,Málaga,ES-MA,UNLOCODE:2022-1
ID GPT,city,Gunungputri,ID-JB,UNLOCODE:2022-1
CA FAP,city,Father Point,CA-QC,UNLOCODE:2022-1
MX TCU,city,Tecuala,MX,UNLOCODE:2022-1
US QOW,city,Owenton,US-KY,UNLOCODE:2022-1
DE LXH,city,Luhden,DE-NI,UNLOCODE:2022-1
KR OSG,city,Osong,KR-43,UNLOCODE:2022-1
BE KMZ,city,Kemzeke,BE-VOV,UNLOCODE:2022-1
RO PNT,city,Pantelimon,RO,UNLOCODE:2022-1
US 8TV,city,Vinita Park,US-MO,UNLOCODE:2022-1
ES PLL,city,Portilla,ES,UNLOCODE:2022-1
CA YOE,city,Falher,CA-AB,UNLOCODE:2022-1
FR VRL,city,Vauréal,FR-95,UNLOCODE:2022-1
CH HLL,city,Hellbühl,CH-LU,UNLOCODE:2022-1
BR SIZ,city,Simões,BR-PI,UNLOCODE:2022-1
FR PT8,city,Le Plan-de-la-Tour,FR-83,UNLOCODE:2022-1
US TBL,city,Trumbull,US-CT,UNLOCODE:2022-1
FR CDC,city,Charenton-du-Cher,FR-18,UNLOCODE:2022-1
AU NSM,city,Norseman,AU-WA,UNLOCODE:2022-1
US FST,city,Fort Stockton,US-TX,UNLOCODE:2022-1
