actor_id,type,name,is_part_of,datasource_id
US UME,city,Summerfield,US-NC,UNLOCODE:2022-1
PT CPR,city,Castanheira de Pêra,PT-10,UNLOCODE:2022-1
CA UCL,city,Ucluelet,CA,UNLOCODE:2022-1
US ETN,city,Eastland,US-TX,UNLOCODE:2022-1
FR EHL,city,Échallat,FR-16,UNLOCODE:2022-1
AT BRL,city,Brückl,AT,UNLOCODE:2022-1
ID BUK,city,Bukittinggi,ID-SB,UNLOCODE:2022-1
AU BWW,city,Bowen Hills,AU-QLD,UNLOCODE:2022-1
FR VVV,city,Villeneuve-Loubet,FR-06,UNLOCODE:2022-1
ES MVS,city,Miravalles,ES-BI,UNLOCODE:2022-1
US GM3,city,Golden Meadow,US-LA,UNLOCODE:2022-1
FR FCR,city,Foucherans,FR-39,UNLOCODE:2022-1
CL TAL,city,Talcahuano,CL-BI,UNLOCODE:2022-1
CD BMB,city,Bumba,CD,UNLOCODE:2022-1
GL SAA,city,Saattut,GL,UNLOCODE:2022-1
ES AZY,city,Ariz,ES-BI,UNLOCODE:2022-1
BR LDJ,city,Lago do Junco,BR-MA,UNLOCODE:2022-1
HU HRY,city,Hater,HU,UNLOCODE:2022-1
CA BM3,city,Brunkild,CA-MB,UNLOCODE:2022-1
LT VID,city,Vidukle,LT-16,UNLOCODE:2022-1
US HUT,city,Hutchinson,US-AR,UNLOCODE:2022-1
ES JDR,city,Jódar,ES,UNLOCODE:2022-1
DE 67S,city,Kaaks,DE-SH,UNLOCODE:2022-1
US KIS,city,Kiska Island,US-AK,UNLOCODE:2022-1
US P9N,city,Penitas,US-TX,UNLOCODE:2022-1
RO TDE,city,Tandarei,RO-IL,UNLOCODE:2022-1
NL DNU,city,Dongjum,NL-FR,UNLOCODE:2022-1
SE NSG,city,Norsborg,SE-AB,UNLOCODE:2022-1
US KFW,city,Kettle Falls,US-WA,UNLOCODE:2022-1
US LKJ,city,Lackland City,US-TX,UNLOCODE:2022-1
CA NRU,city,North Rustico,CA-PE,UNLOCODE:2022-1
GB NQY,city,Newquay,GB-CON,UNLOCODE:2022-1
DE BBW,city,Burbach,DE-RP,UNLOCODE:2022-1
FR SEG,city,Ségoufielle,FR-32,UNLOCODE:2022-1
CN ZGZ,city,Zhengzhou,CN-HA,UNLOCODE:2022-1
US DVP,city,Davenport,US-FL,UNLOCODE:2022-1
DE 76L,city,Victorbur,DE-NI,UNLOCODE:2022-1
PL CLK,city,Chelm,PL-06,UNLOCODE:2022-1
FR ZSA,city,Alaigne,FR-11,UNLOCODE:2022-1
PR CAY,city,Cayey,PR,UNLOCODE:2022-1
CA LVD,city,La Visitation-de-Yamaska,CA-QC,UNLOCODE:2022-1
PK CKW,city,Chakwal,PK,UNLOCODE:2022-1
BZ BVJ,city,Benque Viejo,BZ-CZL,UNLOCODE:2022-1
DE UFT,city,Umpferstedt,DE-TH,UNLOCODE:2022-1
PH MGL,city,Magalang,PH-PAM,UNLOCODE:2022-1
FR MA9,city,Marsas,FR-33,UNLOCODE:2022-1
FR VOR,city,Voreppe,FR-38,UNLOCODE:2022-1
GB ARV,city,Ardveenish,GB-ELS,UNLOCODE:2022-1
AU HAL,city,Halifax,AU-QLD,UNLOCODE:2022-1
US BAK,city,Babcock,US-WI,UNLOCODE:2022-1
BR BHZ,city,Belo Horizonte,BR-MG,UNLOCODE:2022-1
TT MVL,city,Maraval,TT-DMN,UNLOCODE:2022-1
US IPH,city,Christopher,US-IL,UNLOCODE:2022-1
NL NIU,city,Nieuwdorp,NL-ZE,UNLOCODE:2022-1
DE B33,city,Börslingen,DE-BW,UNLOCODE:2022-1
BE EEM,city,Eernegem,BE,UNLOCODE:2022-1
AR CDA,city,Costa de Araujo,AR-M,UNLOCODE:2022-1
CO DUR,city,Durania,CO,UNLOCODE:2022-1
FR V6X,city,Voutré,FR-53,UNLOCODE:2022-1
US OBK,city,Northbrook,US-IL,UNLOCODE:2022-1
US HWA,city,Homewood,US-AL,UNLOCODE:2022-1
PG URU,city,Uroubi,PG,UNLOCODE:2022-1
US LUF,city,Blue Earth,US-MN,UNLOCODE:2022-1
US 7BK,city,Bakersfield,US-VT,UNLOCODE:2022-1
BR FRP,city,Formosa do Rio Preto,BR-BA,UNLOCODE:2022-1
BR NPE,city,Nova Petrópolis,BR-RS,UNLOCODE:2022-1
US FRW,city,Fredericksburg,US-PA,UNLOCODE:2022-1
FR ECU,city,Écouen,FR-95,UNLOCODE:2022-1
GB BRZ,city,Brenchley,GB-KEN,UNLOCODE:2022-1
FR GBT,city,La Guerche-de-Bretagne,FR-35,UNLOCODE:2022-1
US LVG,city,Livingston,US-NJ,UNLOCODE:2022-1
CA OAK,city,Oakville,CA-ON,UNLOCODE:2022-1
US HUR,city,Hurst,US-TX,UNLOCODE:2022-1
US LHJ,city,"Laurel Hill, Lincoln",US-NC,UNLOCODE:2022-1
CH AGT,city,Augst,CH-BL,UNLOCODE:2022-1
FR AER,city,Ars-en-Ré,FR-17,UNLOCODE:2022-1
MX XPI,city,Xpichil,MX-ROO,UNLOCODE:2022-1
JP MHI,city,Minachi,JP-30,UNLOCODE:2022-1
JP OSX,city,"Osaki, Kagoshima",JP-46,UNLOCODE:2022-1
JP OIS,city,Oiso,JP-14,UNLOCODE:2022-1
IE CLM,city,Castlemahon,IE-LK,UNLOCODE:2022-1
MX VOC,city,Venustiano Carranza,MX-MIC,UNLOCODE:2022-1
VN KAH,city,Ky Anh,VN-23,UNLOCODE:2022-1
BR NDA,city,Nordestina,BR-BA,UNLOCODE:2022-1
CZ JNO,city,Jeseník nad Odrou,CZ,UNLOCODE:2022-1
GR KSO,city,Kastoriá,GR,UNLOCODE:2022-1
FR PIF,city,Plombières-les-Bains,FR-88,UNLOCODE:2022-1
DE WHF,city,Wilhermsdorf,DE-BY,UNLOCODE:2022-1
PE DES,city,Desaguadero,PE-PUN,UNLOCODE:2022-1
DE BBE,city,Bad Berleburg,DE-NW,UNLOCODE:2022-1
MY LAP,city,Langkap,MY-08,UNLOCODE:2022-1
DE UCO,city,Buchholz Dithm,DE-SH,UNLOCODE:2022-1
US FDO,city,Fredonia,US-AR,UNLOCODE:2022-1
BR NLA,city,Nova Lacerda,BR-MT,UNLOCODE:2022-1
BR CSS,city,Cassilândia,BR-MS,UNLOCODE:2022-1
ES 79E,city,Erla,ES-Z,UNLOCODE:2022-1
IN IDR,city,Indore,IN-MP,UNLOCODE:2022-1
US ALV,city,Albertville,US-MN,UNLOCODE:2022-1
BE HBE,city,Hansbeke,BE-VOV,UNLOCODE:2022-1
BE HOL,city,Hollain,BE-WHT,UNLOCODE:2022-1
PL PYC,city,Pysznica,PL-18,UNLOCODE:2022-1
BR BJG,city,Bom Jardim de Goiás,BR-GO,UNLOCODE:2022-1
US ESV,city,Evansville,US-WI,UNLOCODE:2022-1
CA YKU,city,Chisasibi,CA-QC,UNLOCODE:2022-1
US P2E,city,Peebles,US-OH,UNLOCODE:2022-1
NO TRF,city,Sandefjord,NO,UNLOCODE:2022-1
BE LNY,city,Ternaaien (Lanaye),BE-WLG,UNLOCODE:2022-1
FI PUO,city,Puolanka,FI-13,UNLOCODE:2022-1
SB PSG,city,Pulisingau,SB,UNLOCODE:2022-1
NL XXX,city,RIS Inland waterways,NL,UNLOCODE:2022-1
NL STN,city,Stiens,NL,UNLOCODE:2022-1
NO VST,city,Vestnes,NO-15,UNLOCODE:2022-1
CN DAZ,city,Daze,CN-GD,UNLOCODE:2022-1
ID KUM,city,Kumai,ID-KT,UNLOCODE:2022-1
US HKY,city,Hickory,US-NC,UNLOCODE:2022-1
US MLC,city,McAlester,US-OK,UNLOCODE:2022-1
EE TGI,city,Triigi,EE-74,UNLOCODE:2022-1
