actor_id,type,name,is_part_of,datasource_id
BR JRM,city,Jurema,BR-PI,UNLOCODE:2022-1
CZ HST,city,Hostinne,CZ,UNLOCODE:2022-1
ES ZUA,city,Azuaga,ES-BA,UNLOCODE:2022-1
CL TOM,city,Tomé,CL-BI,UNLOCODE:2022-1
FR PLU,city,Plouigneau,FR-29,UNLOCODE:2022-1
FR ZCX,city,Étaule,FR-89,UNLOCODE:2022-1
US YSZ,city,San Lorenzo,US-CA,UNLOCODE:2022-1
JP SUA,city,Satsumae,JP-01,UNLOCODE:2022-1
RU DKS,city,Dikson,RU,UNLOCODE:2022-1
US ND2,city,Englewood Yard,US-TX,UNLOCODE:2022-1
BR BSO,city,Barroso,BR-MG,UNLOCODE:2022-1
TH NHP,city,NH Prosperity,TH-10,UNLOCODE:2022-1
FR MVR,city,Marainviller,FR-54,UNLOCODE:2022-1
ES ZRT,city,Zaratán,ES-VA,UNLOCODE:2022-1
US A2X,city,Ogden,US-NC,UNLOCODE:2022-1
FR AGU,city,Aguessac,FR-12,UNLOCODE:2022-1
IT FBC,city,Fabbrico,IT-RE,UNLOCODE:2022-1
CN LBU,city,Liaobu,CN-GD,UNLOCODE:2022-1
BR RAU,city,Arauá,BR-SE,UNLOCODE:2022-1
ID PNK,city,"Pontianak, Kalimantan",ID,UNLOCODE:2022-1
RS UBS,city,Ub,RS-09,UNLOCODE:2022-1
ZA UMH,city,Umhlatuzana,ZA-KZN,UNLOCODE:2022-1
CH GDN,city,Grandson,CH-VD,UNLOCODE:2022-1
IT ZFQ,city,Capriolo,IT-BS,UNLOCODE:2022-1
FR TM9,city,Montels,FR-81,UNLOCODE:2022-1
US HFS,city,Shelburne Falls,US-MA,UNLOCODE:2022-1
HN PIM,city,Pimienta,HN-CR,UNLOCODE:2022-1
DE KNZ,city,Könitz,DE-TH,UNLOCODE:2022-1
ID KER,city,Kertapati,ID-SS,UNLOCODE:2022-1
AU BRR,city,Berrys Creek,AU-VIC,UNLOCODE:2022-1
DE 7AG,city,Altenberga,DE-TH,UNLOCODE:2022-1
ME BOP,city,Bijelo Polje,ME,UNLOCODE:2022-1
IT VAT,city,Valentano,IT-VT,UNLOCODE:2022-1
JP IKC,city,Ikuchi,JP-34,UNLOCODE:2022-1
CH CGY,city,Courgenay,CH-JU,UNLOCODE:2022-1
BR SUB,city,Saubara,BR-BA,UNLOCODE:2022-1
GB SIA,city,Shere,GB-SRY,UNLOCODE:2022-1
ES CIS,city,Curtis,ES-C,UNLOCODE:2022-1
FR MXM,city,Meximieux,FR-01,UNLOCODE:2022-1
ES GIJ,city,Gijón,ES-O,UNLOCODE:2022-1
BA MRA,city,Mravnjac,BA,UNLOCODE:2022-1
SR SPO,city,Saramacca Polder,SR-WA,UNLOCODE:2022-1
CO CHQ,city,Chiquinquirá,CO-BOY,UNLOCODE:2022-1
US QQD,city,Holland,US-MA,UNLOCODE:2022-1
IT CAK,city,Carceri,IT-PD,UNLOCODE:2022-1
PK RND,city,Raiwind,PK,UNLOCODE:2022-1
CH BIL,city,Billens,CH-FR,UNLOCODE:2022-1
US SAX,city,Sandston,US-VA,UNLOCODE:2022-1
BR VCE,city,Venâncio Aires,BR-RS,UNLOCODE:2022-1
US KUW,city,Kugururok River,US-AK,UNLOCODE:2022-1
CO BOG,city,Bogotá,CO-CUN,UNLOCODE:2022-1
FR FB2,city,Fierville-Bray,FR-14,UNLOCODE:2022-1
CZ TSK,city,Tursko,CZ,UNLOCODE:2022-1
US LKO,city,Lake Norden,US-SD,UNLOCODE:2022-1
FR SII,city,Saint-Pierre-le-Moûtier,FR-58,UNLOCODE:2022-1
BR GLE,city,Gameleira,BR-PE,UNLOCODE:2022-1
US TCD,city,East Carondelet,US-IL,UNLOCODE:2022-1
IN CJE,city,ECTN SEZ/Kancheepuram,IN-TN,UNLOCODE:2022-1
US SLA,city,Sallisaw,US-OK,UNLOCODE:2022-1
FR PC7,city,Polaincourt-et-Clairefontaine,FR-70,UNLOCODE:2022-1
US VB9,city,Van Buren,US-NY,UNLOCODE:2022-1
IT ROS,city,Rosa,IT,UNLOCODE:2022-1
US HT7,city,Holt,US-FL,UNLOCODE:2022-1
US MRB,city,Martinsburg,US-WV,UNLOCODE:2022-1
US AE3,city,Whaleysville,US-MD,UNLOCODE:2022-1
US GNE,city,Glenolden,US-PA,UNLOCODE:2022-1
PT MRD,city,Monte Redondo,PT-10,UNLOCODE:2022-1
PL JZS,city,Jezów Sudecki,PL-02,UNLOCODE:2022-1
JP NTY,city,Nanatsuyama,JP-46,UNLOCODE:2022-1
US DIS,city,Daniels,US-WV,UNLOCODE:2022-1
FR JYS,city,La Penne-sur-Ouveze,FR-26,UNLOCODE:2022-1
IN JUX,city,Basni,IN-RJ,UNLOCODE:2022-1
US AIH,city,Alliance,US-OH,UNLOCODE:2022-1
CL CLR,city,Caleta Clarencia,CL-MA,UNLOCODE:2022-1
BR P54,city,Petrobrás 54 FPSO,BR-RJ,UNLOCODE:2022-1
EC BAS,city,Banos,EC-T,UNLOCODE:2022-1
US 9AS,city,Ashford,US-WV,UNLOCODE:2022-1
DZ AAE,city,Annaba (ex Bone),DZ,UNLOCODE:2022-1
