actor_id,type,name,is_part_of,datasource_id
BR FLT,city,Floresta,BR-PR,UNLOCODE:2022-1
DE ELE,city,"Selters, Taunus",DE-HE,UNLOCODE:2022-1
US UOK,city,Roanoke,US-IN,UNLOCODE:2022-1
AT KUB,city,Krumbach Markt,AT-3,UNLOCODE:2022-1
CL ROB,city,Paso Roballos/Cochrane,CL-AI,UNLOCODE:2022-1
PT FIA,city,Fiaes,PT-01,UNLOCODE:2022-1
US RZX,city,Rehoboth,US-MA,UNLOCODE:2022-1
SK MDV,city,Male Dvorniky,SK-TA,UNLOCODE:2022-1
FR L6O,city,La Comté,FR-62,UNLOCODE:2022-1
TD NDJ,city,N'Djamena,TD,UNLOCODE:2022-1
BA ZNK,city,Zvornik,BA,UNLOCODE:2022-1
FR EIC,city,Vern-sur-Seiche,FR-35,UNLOCODE:2022-1
CA CBI,city,Churchbridge,CA-SK,UNLOCODE:2022-1
DE HDA,city,Heidenau,DE-SN,UNLOCODE:2022-1
JP KGT,city,Kaigata,JP-46,UNLOCODE:2022-1
DE SS4,city,Briesensee,DE-BB,UNLOCODE:2022-1
SA ZUL,city,Zilfi,SA,UNLOCODE:2022-1
NL VLA,city,Vlaardingen,NL,UNLOCODE:2022-1
AT BWN,city,Bad Wimsbach-Neydharting,AT-4,UNLOCODE:2022-1
BR NOL,city,Nova Olinda,BR-CE,UNLOCODE:2022-1
IT ODL,city,Odolo,IT,UNLOCODE:2022-1
US PIK,city,Pikeville,US-TN,UNLOCODE:2022-1
JP AKT,city,Akitsu,JP-34,UNLOCODE:2022-1
US KSX,city,Sixes,US-OR,UNLOCODE:2022-1
BR GJA,city,Grajaú,BR-MA,UNLOCODE:2022-1
IT VEX,city,Venzone,IT-UD,UNLOCODE:2022-1
FR UAS,city,Souvans,FR-39,UNLOCODE:2022-1
IN BRS,city,SE&C-LTD-SEZ/Waghodia,IN-GJ,UNLOCODE:2022-1
DE NOL,city,Nieder-Olm,DE-RP,UNLOCODE:2022-1
