actor_id,type,name,is_part_of,datasource_id
SE GAM,city,Gamleby,SE-H,UNLOCODE:2022-1
US LDX,city,Ladonia,US-TX,UNLOCODE:2022-1
DE HF3,city,Hof,DE-RP,UNLOCODE:2022-1
BE HPS,city,Heppignies,BE-WHT,UNLOCODE:2022-1
FR ERG,city,Le Rouget,FR-15,UNLOCODE:2022-1
US JTU,city,North Scituate,US-RI,UNLOCODE:2022-1
OM SEE,city,Seeb,OM,UNLOCODE:2022-1
CA PAE,city,Parksville,CA-BC,UNLOCODE:2022-1
NO KRY,city,Kraakerøy,NO,UNLOCODE:2022-1
DE OEM,city,Oedheim,DE-BW,UNLOCODE:2022-1
AU P8N,city,Point Piper,AU-NSW,UNLOCODE:2022-1
IT TRN,city,Torino,IT,UNLOCODE:2022-1
FR ZSQ,city,Saint-Aignan-des-Gués,FR-45,UNLOCODE:2022-1
DE 83B,city,Borkow,DE-MV,UNLOCODE:2022-1
CM GOU,city,Garoua,CM-NO,UNLOCODE:2022-1
JP SDZ,city,Saidaiji,JP-33,UNLOCODE:2022-1
US 3DT,city,Dimmitt,US-TX,UNLOCODE:2022-1
DE WZH,city,Wiehe,DE-TH,UNLOCODE:2022-1
FR TNB,city,Saint-Jean-le-Blanc,FR-45,UNLOCODE:2022-1
GB AVL,city,Alveley,GB-SHR,UNLOCODE:2022-1
US XWP,city,White Plains,US-MD,UNLOCODE:2022-1
US XSW,city,Snow Hill,US-NC,UNLOCODE:2022-1
US WBO,city,West Burlington,US-IA,UNLOCODE:2022-1
BR LSN,city,Liberato Salzano,BR-RS,UNLOCODE:2022-1
US CKV,city,Clarksville,US-TN,UNLOCODE:2022-1
IT SCP,city,San Casciano in Val di Pesa,IT-FI,UNLOCODE:2022-1
FI KJI,city,Kemijärvi,FI-10,UNLOCODE:2022-1
DE SU9,city,Sulz,DE-BY,UNLOCODE:2022-1
BR CRX,city,Crixás,BR-GO,UNLOCODE:2022-1
IT CVP,city,Castelvetro Piacentino,IT,UNLOCODE:2022-1
CH TSD,city,Trasadingen,CH-SH,UNLOCODE:2022-1
BR UBJ,city,Ubajara,BR-CE,UNLOCODE:2022-1
DE TRH,city,Trechtingshausen,DE-RP,UNLOCODE:2022-1
US QOP,city,Oak Park,US-IL,UNLOCODE:2022-1
AU PRO,city,Prospect,AU-SA,UNLOCODE:2022-1
FR GSP,city,Saint-Paul,FR-33,UNLOCODE:2022-1
FR NY8,city,Nançay,FR-18,UNLOCODE:2022-1
PH PLC,city,Polloc,PH,UNLOCODE:2022-1
BE MLT,city,Mellet,BE-WHT,UNLOCODE:2022-1
ES TEI,city,Teia,ES-B,UNLOCODE:2022-1
IT ABR,city,Alzate Brianza,IT-CO,UNLOCODE:2022-1
BE CRI,city,Cherain,BE-WLX,UNLOCODE:2022-1
JP KGC,city,Koguchi,JP-42,UNLOCODE:2022-1
GB SAU,city,Saundersfoot,GB-PEM,UNLOCODE:2022-1
US CSV,city,Crossville,US-TN,UNLOCODE:2022-1
IT VCQ,city,Bevilacqua,IT-VR,UNLOCODE:2022-1
BR NFA,city,Nova Floresta,BR-PB,UNLOCODE:2022-1
PE CUP,city,Chupaca,PE-JUN,UNLOCODE:2022-1
MY LBU,city,"Labuan, Sabah",MY,UNLOCODE:2022-1
US QAN,city,Atlanta,US-NE,UNLOCODE:2022-1
US NMJ,city,Manchester,US-NJ,UNLOCODE:2022-1
