actor_id,type,name,is_part_of,datasource_id
DE EEM,city,Leimersheim,DE-RP,UNLOCODE:2022-1
FR TYX,city,Saint-Cyprien-sur-Dourdou,FR-12,UNLOCODE:2022-1
OM OMM,city,Marmul,OM,UNLOCODE:2022-1
MX BER,city,Bernal,MX-QUE,UNLOCODE:2022-1
FR GZB,city,Grez-en-Bouère,FR-53,UNLOCODE:2022-1
GB KWR,city,Killingworth,GB-NTY,UNLOCODE:2022-1
US HKA,city,Houston,US-AK,UNLOCODE:2022-1
ES ZKN,city,Ribera del Fresno,ES-BA,UNLOCODE:2022-1
US OGB,city,Orangeburg,US-SC,UNLOCODE:2022-1
FI RJV,city,Reisjärvi,FI-14,UNLOCODE:2022-1
IM PSM,city,Port Saint Mary,IM,UNLOCODE:2022-1
FR TVX,city,Tavaux,FR-39,UNLOCODE:2022-1
CH KLF,city,Kleinandelfingen,CH-ZH,UNLOCODE:2022-1
CD KSI,city,Kasindi,CD-NK,UNLOCODE:2022-1
DE ODH,city,Wollbrandshausen,DE-NI,UNLOCODE:2022-1
ZA BFV,city,Bedfordview,ZA-GP,UNLOCODE:2022-1
FR TG3,city,Trégourez,FR-29,UNLOCODE:2022-1
FR IUD,city,Saint-Viaud,FR-44,UNLOCODE:2022-1
FR BHS,city,Bischtroff-sur-Sarre,FR-67,UNLOCODE:2022-1
JP URU,city,Furumi,JP-32,UNLOCODE:2022-1
CU BWW,city,Las Brujas,CU,UNLOCODE:2022-1
US IIU,city,Pineville,US-MO,UNLOCODE:2022-1
CA SKD,city,Skead,CA-ON,UNLOCODE:2022-1
EG BHE,city,Ezbet Osman Murtada,EG-BH,UNLOCODE:2022-1
FR RCQ,city,Marcq,FR-78,UNLOCODE:2022-1
DE ESB,city,Eilsbrunn,DE-BY,UNLOCODE:2022-1
CZ OUC,city,Oucmanice,CZ,UNLOCODE:2022-1
US ARN,city,Akron,US-PA,UNLOCODE:2022-1
US HYW,city,Heyworth,US-IL,UNLOCODE:2022-1
IT BA2,city,Balocco,IT-VC,UNLOCODE:2022-1
BR CRA,city,Corupá,BR-SC,UNLOCODE:2022-1
FR C8M,city,Camon,FR-09,UNLOCODE:2022-1
PF MOZ,city,Mo'orea,PF,UNLOCODE:2022-1
SK RSV,city,Rusovce/Bratislava,SK-BL,UNLOCODE:2022-1
NL UTP,city,Polsbroek,NL-UT,UNLOCODE:2022-1
IT QUO,city,Quistello,IT-MN,UNLOCODE:2022-1
CA UTN,city,Upper Tantallon,CA-NS,UNLOCODE:2022-1
DE USU,city,Husum,DE-NI,UNLOCODE:2022-1
BR VGI,city,Valentim Gentil,BR-SP,UNLOCODE:2022-1
GB GWG,city,Great Wakering,GB-ESS,UNLOCODE:2022-1
CH PEN,city,Penthaz,CH-VD,UNLOCODE:2022-1
US MFG,city,Myrtle Point,US-OR,UNLOCODE:2022-1
FR VAQ,city,Villeneuve-Lécussan,FR-31,UNLOCODE:2022-1
AU NIF,city,Nifty,AU-WA,UNLOCODE:2022-1
DE SWX,city,Schweix,DE-RP,UNLOCODE:2022-1
US UZP,city,Uniopolis,US-OH,UNLOCODE:2022-1
FR XFF,city,Loc-Eguiner-Saint-Thégonnec,FR-29,UNLOCODE:2022-1
FR TYF,city,Tremblay-en-France,FR-93,UNLOCODE:2022-1
IT MLL,city,Mandello del Lario,IT-LC,UNLOCODE:2022-1
US MJC,city,Morral,US-OH,UNLOCODE:2022-1
US GCY,city,Greenville,US-TN,UNLOCODE:2022-1
IT NUS,city,Nusco,IT-AV,UNLOCODE:2022-1
GB PMO,city,Portmore,GB-HAM,UNLOCODE:2022-1
US WIP,city,Winter Park,US-CO,UNLOCODE:2022-1
NL HRX,city,Boven-Hardinxveld,NL-ZH,UNLOCODE:2022-1
IT OPA,city,Copiano,IT-PV,UNLOCODE:2022-1
GB PEF,city,Pentre Foelas,GB-CWY,UNLOCODE:2022-1
CA NPS,city,Notre-Dame-des-Prairies,CA-QC,UNLOCODE:2022-1
IT MCP,city,Montecchia di Crosara,IT,UNLOCODE:2022-1
US NGF,city,Springfield,US-PA,UNLOCODE:2022-1
CA VAN,city,Vancouver,CA-BC,UNLOCODE:2022-1
HU HJM,city,Hajmáskér,HU-VE,UNLOCODE:2022-1
JP IHA,city,Niihama,JP-38,UNLOCODE:2022-1
RO SRU,city,Sîntimbru,RO-AB,UNLOCODE:2022-1
US FOY,city,Fonda,US-NY,UNLOCODE:2022-1
US ZCA,city,Carmel,US-CA,UNLOCODE:2022-1
DE RRR,city,Wetro,DE-SN,UNLOCODE:2022-1
NL MOG,city,Molenaarsgraaf,NL,UNLOCODE:2022-1
DE GBC,city,Glinde (Schönebeck),DE-ST,UNLOCODE:2022-1
BR RET,city,Reduto,BR-MG,UNLOCODE:2022-1
US EW3,city,"Elmwood, Pierce",US-WI,UNLOCODE:2022-1
US DDE,city,Deerfield,US-MA,UNLOCODE:2022-1
BO PAL,city,Palca,BO-L,UNLOCODE:2022-1
GB PTL,city,Portland,GB-DOR,UNLOCODE:2022-1
AU AYR,city,Ayr,AU-QLD,UNLOCODE:2022-1
US LQK,city,Pickens,US-SC,UNLOCODE:2022-1
US WXA,city,Walthourville,US-GA,UNLOCODE:2022-1
BE LME,city,Limelette,BE-WBR,UNLOCODE:2022-1
PE ULY,city,Coronel Portillo,PE-LOR,UNLOCODE:2022-1
AU GXM,city,Gateshed,AU-NSW,UNLOCODE:2022-1
US GSM,city,Geismar,US-LA,UNLOCODE:2022-1
CA NRA,city,Neerlandia,CA-AB,UNLOCODE:2022-1
BR ESL,city,Estrela do Sul,BR-MG,UNLOCODE:2022-1
FR TM8,city,Mortemart,FR-87,UNLOCODE:2022-1
FR LBT,city,Labatut-Rivière,FR-65,UNLOCODE:2022-1
DE ERN,city,Erndtebrück,DE-NW,UNLOCODE:2022-1
US XXG,city,Menahga,US-MN,UNLOCODE:2022-1
FR LQA,city,Le Mas-d'Agenais,FR-47,UNLOCODE:2022-1
US IAN,city,Kiana,US-AK,UNLOCODE:2022-1
FR ZPX,city,Saint-Paul-de-Varax,FR-01,UNLOCODE:2022-1
HU NTS,city,Nyírtass,HU-SZ,UNLOCODE:2022-1
DE 9BO,city,Bischbrunn,DE-BY,UNLOCODE:2022-1
US DCG,city,Decatur,US-GA,UNLOCODE:2022-1
IS KIR,city,Kirkjubæjarklaustur,IS-8,UNLOCODE:2022-1
DE WNE,city,Wenden,DE-NW,UNLOCODE:2022-1
US KW2,city,Konawa,US-OK,UNLOCODE:2022-1
GB WD9,city,West Dean,GB-WSX,UNLOCODE:2022-1
CH BUI,city,Buix,CH-JU,UNLOCODE:2022-1
US FW2,city,Floodwood,US-MN,UNLOCODE:2022-1
AQ NOV,city,Novolazarevskaya,AQ,UNLOCODE:2022-1
DE FEI,city,Freilingen,DE-RP,UNLOCODE:2022-1
BR GAE,city,Governador Archer,BR-MA,UNLOCODE:2022-1
FR QV8,city,Tocqueville-sur-Eu,FR-76,UNLOCODE:2022-1
FR EDT,city,L'Aberildut,FR-29,UNLOCODE:2022-1
AT GOT,city,Gotzendorf,AT-3,UNLOCODE:2022-1
DE TIR,city,Tirschenreuth,DE-BY,UNLOCODE:2022-1
TR CMB,city,Çamdibi,TR-16,UNLOCODE:2022-1
CA BKL,city,Black Lake,CA-QC,UNLOCODE:2022-1
US WJF,city,Lancaster,US-CA,UNLOCODE:2022-1
BR SIY,city,Santa Luzia do Itanhy,BR-SE,UNLOCODE:2022-1
FR YYO,city,Yport,FR-76,UNLOCODE:2022-1
US TMG,city,Tallmadge,US-OH,UNLOCODE:2022-1
FR ESQ,city,Esquièze-Sère,FR-65,UNLOCODE:2022-1
HN ELR,city,El Porvenir,HN-CH,UNLOCODE:2022-1
FR VEN,city,Venelles,FR-13,UNLOCODE:2022-1
PH MNI,city,Manicani,PH-EAS,UNLOCODE:2022-1
LK RAT,city,Ratmalana,LK,UNLOCODE:2022-1
BR JOE,city,Joanésia,BR-MG,UNLOCODE:2022-1
MX STG,city,Santiago Tianguistenco de Galeana,MX-MEX,UNLOCODE:2022-1
LU HOS,city,Hosingen,LU,UNLOCODE:2022-1
IT TAO,city,Taormina,IT,UNLOCODE:2022-1
JP AKA,city,Akashi,JP-28,UNLOCODE:2022-1
US TMK,city,Tampico,US-IL,UNLOCODE:2022-1
US T4L,city,La Pryor,US-TX,UNLOCODE:2022-1
FR MXS,city,Monthureux-sur-Saône,FR-88,UNLOCODE:2022-1
US NCF,city,North Chelmsford,US-MA,UNLOCODE:2022-1
CH RSS,city,Russikon,CH-ZH,UNLOCODE:2022-1
DE 6AX,city,Asbacherhütte,DE-RP,UNLOCODE:2022-1
CA WHI,city,Whitby,CA-ON,UNLOCODE:2022-1
GB DEA,city,Delabole,GB-CON,UNLOCODE:2022-1
US GFE,city,Gallipolis Ferry,US-WV,UNLOCODE:2022-1
CH NYZ,city,Neyruz,CH-FR,UNLOCODE:2022-1
AU LEI,city,Leichhardt,AU-NSW,UNLOCODE:2022-1
FR MQE,city,Marcoule,FR-30,UNLOCODE:2022-1
DE 57D,city,Schlamersdorf,DE-SH,UNLOCODE:2022-1
DE SC9,city,Schauenstein,DE-BY,UNLOCODE:2022-1
SA RAB,city,Rabigh,SA,UNLOCODE:2022-1
US GXI,city,Sea Girt,US-NJ,UNLOCODE:2022-1
US HNB,city,Huntingburg,US-IN,UNLOCODE:2022-1
US QCM,city,Carmen,US-OK,UNLOCODE:2022-1
US FSC,city,Frisco,US-CO,UNLOCODE:2022-1
RS SPA,city,Stara Pazova,RS,UNLOCODE:2022-1
CU CMW,city,Camagüey,CU,UNLOCODE:2022-1
US BWM,city,Bowman,US-ND,UNLOCODE:2022-1
VU MTV,city,Mota Lava,VU,UNLOCODE:2022-1
ID BOJ,city,Bojonegoro,ID-JI,UNLOCODE:2022-1
BR AAF,city,Almino Afonso,BR-RN,UNLOCODE:2022-1
SE GAS,city,Gärsnäs,SE-M,UNLOCODE:2022-1
FR LUD,city,Loudéac,FR-22,UNLOCODE:2022-1
MX PCJ,city,Jocotepec,MX-JAL,UNLOCODE:2022-1
IE HOH,city,Holly Hill,IE-CO,UNLOCODE:2022-1
US G55,city,Green Bay,US-VA,UNLOCODE:2022-1
CA HCA,city,Harmony,CA-NS,UNLOCODE:2022-1
GB EUF,city,Blaenau-Ffestiniog,GB-GWN,UNLOCODE:2022-1
FR IAN,city,Saint-Martial-sur-Né,FR-17,UNLOCODE:2022-1
SE DON,city,Donsö,SE-O,UNLOCODE:2022-1
BE HDG,city,Huldenberg,BE-VBR,UNLOCODE:2022-1
US KM7,city,Kamas,US-UT,UNLOCODE:2022-1
IT BTG,city,Bastiglia,IT-MO,UNLOCODE:2022-1
BE MAZ,city,Mazy,BE-WNA,UNLOCODE:2022-1
CA MAN,city,Mansonville,CA-QC,UNLOCODE:2022-1
BG MUC,city,Musachevo,BG,UNLOCODE:2022-1
US LLP,city,Long Prairie,US-MN,UNLOCODE:2022-1
