actor_id,type,name,is_part_of,datasource_id
US MWC,city,Midway City,US-CA,UNLOCODE:2022-1
DE MET,city,Mettmann,DE-NW,UNLOCODE:2022-1
US IKW,city,Lakewood Ranch,US-FL,UNLOCODE:2022-1
AU SRN,city,Strahan,AU-TAS,UNLOCODE:2022-1
HR NDD,city,Novigrad (Dalmacija),HR-13,UNLOCODE:2022-1
CN NCA,city,Nicha,CN-AH,UNLOCODE:2022-1
LY MBK,city,Mabruk,LY-SR,UNLOCODE:2022-1
DE FEE,city,Fellen,DE-SN,UNLOCODE:2022-1
KZ KZO,city,Kzyl-Orda,KZ,UNLOCODE:2022-1
CZ NBR,city,Nizbor,CZ,UNLOCODE:2022-1
DE LFB,city,Langenbernsdorf,DE-SN,UNLOCODE:2022-1
US HA7,city,Haleiwa,US-HI,UNLOCODE:2022-1
HU PAH,city,Páhi,HU-BK,UNLOCODE:2022-1
US KYN,city,Kenyon,US-RI,UNLOCODE:2022-1
TR INO,city,Inonu,TR-26,UNLOCODE:2022-1
CN TJG,city,Taijiang,CN-FJ,UNLOCODE:2022-1
CN CDH,city,Changdianhekou,CN-LN,UNLOCODE:2022-1
FR Z7T,city,Belloy-en-France,FR-95,UNLOCODE:2022-1
PL GLU,city,Glucholazy,PL-16,UNLOCODE:2022-1
GB SFY,city,Salford,GB-SLF,UNLOCODE:2022-1
US 7CF,city,Craftsbury,US-VT,UNLOCODE:2022-1
FR ZCY,city,Luzancy,FR-77,UNLOCODE:2022-1
DE LZI,city,Leizen,DE-MV,UNLOCODE:2022-1
NP RHP,city,Ramechhap,NP,UNLOCODE:2022-1
GB CYM,city,Clyst Saint Mary,GB-DEV,UNLOCODE:2022-1
PE ANT,city,Antabamba,PE-APU,UNLOCODE:2022-1
NL RAA,city,Raamsdonksveer,NL-NB,UNLOCODE:2022-1
DE WND,city,Wadern,DE-SL,UNLOCODE:2022-1
BR PPS,city,Patrocínio Paulista,BR-SP,UNLOCODE:2022-1
US G3B,city,Golden Beach,US-FL,UNLOCODE:2022-1
US MKQ,city,Markesan,US-WI,UNLOCODE:2022-1
TD AOD,city,Abou-Deïa,TD,UNLOCODE:2022-1
BR AJB,city,Acajutiba,BR-BA,UNLOCODE:2022-1
FR PP2,city,Plélan-le-Petit,FR-22,UNLOCODE:2022-1
HU TYO,city,Tyukod,HU-SZ,UNLOCODE:2022-1
SO HCM,city,Eil,SO,UNLOCODE:2022-1
US DWM,city,Dawson,US-MN,UNLOCODE:2022-1
DE GTP,city,Gelting (Pliening),DE-BY,UNLOCODE:2022-1
MX SNR,city,Sonora,MX-HID,UNLOCODE:2022-1
BR FNV,city,Fazenda Nova,BR-GO,UNLOCODE:2022-1
NZ WLG,city,Wellington,NZ-WGN,UNLOCODE:2022-1
MX LRY,city,Los Reyes,MX-MEX,UNLOCODE:2022-1
NL RNK,city,Renkum,NL,UNLOCODE:2022-1
FR MUN,city,Mulhouse Nord,FR-68,UNLOCODE:2022-1
US ZXH,city,Fleming,US-OH,UNLOCODE:2022-1
FR 2DN,city,Fressancourt,FR-02,UNLOCODE:2022-1
GB HGI,city,Hethersgill,GB-CMA,UNLOCODE:2022-1
ID FOO,city,Numfoor,ID,UNLOCODE:2022-1
IE BHS,city,Ballyhaunis,IE,UNLOCODE:2022-1
FR L7V,city,Arthon-en-Retz,FR-44,UNLOCODE:2022-1
US FCY,city,Forrest City,US-AR,UNLOCODE:2022-1
US TAW,city,Matawan,US-NJ,UNLOCODE:2022-1
ES CMC,city,Ciutadella de Menorca,ES,UNLOCODE:2022-1
CZ SNN,city,Stráz nad Nisou,CZ,UNLOCODE:2022-1
RO MON,city,Mosnita Noua,RO,UNLOCODE:2022-1
US VCA,city,Vernon,US-CA,UNLOCODE:2022-1
FR FEY,city,Feyzin,FR-69,UNLOCODE:2022-1
US GO5,city,Gordonville,US-TX,UNLOCODE:2022-1
DE BCB,city,Bückeburg,DE-NI,UNLOCODE:2022-1
IT SEM,city,Serramanna,IT-CA,UNLOCODE:2022-1
CH ZRD,city,Zimmerwald,CH-BE,UNLOCODE:2022-1
SE EVD,city,Everöd,SE-M,UNLOCODE:2022-1
SI KMK,city,Stahovica,SI-043,UNLOCODE:2022-1
JP SKE,city,Saku Nagano,JP-20,UNLOCODE:2022-1
AU LOW,city,Lisarow,AU-NSW,UNLOCODE:2022-1
US MCS,city,Mancos,US-CO,UNLOCODE:2022-1
VN HUI,city,Hue,VN,UNLOCODE:2022-1
ES ABU,city,La Albuera,ES-BA,UNLOCODE:2022-1
LR HAR,city,Harper,LR-MY,UNLOCODE:2022-1
BR HDT,city,Herval d'Oeste,BR-SC,UNLOCODE:2022-1
CA KAN,city,Kanata,CA-ON,UNLOCODE:2022-1
FR MOU,city,Moulins,FR-03,UNLOCODE:2022-1
HR 9SA,city,Velika Mlaka,HR-21,UNLOCODE:2022-1
US UCV,city,Bruceville,US-TX,UNLOCODE:2022-1
AT RDN,city,Radenthein,AT,UNLOCODE:2022-1
ES ELV,city,Elvillar,ES-VI,UNLOCODE:2022-1
US RMQ,city,Redmond,US-UT,UNLOCODE:2022-1
AU CVN,city,Cleveland,AU-QLD,UNLOCODE:2022-1
DE BXH,city,Bornheim,DE-NW,UNLOCODE:2022-1
FR TFT,city,Treffort-Cuisiat,FR-01,UNLOCODE:2022-1
BR BXR,city,Baixa Grande do Ribeiro,BR-PI,UNLOCODE:2022-1
NZ LEV,city,Levin,NZ-MWT,UNLOCODE:2022-1
DE DLN,city,Delligsen,DE-NI,UNLOCODE:2022-1
FI MIK,city,Mikkeli (Sankt Michel),FI-04,UNLOCODE:2022-1
IT GAC,city,Gerace,IT-RC,UNLOCODE:2022-1
BE FLO,city,Floreffe,BE-WNA,UNLOCODE:2022-1
US UWN,city,Newmanstown,US-PA,UNLOCODE:2022-1
HN CHU,city,Chumbagua,HN-SB,UNLOCODE:2022-1
CA CBU,city,Centre Burlington,CA-NS,UNLOCODE:2022-1
RU BKT,city,Belaya Kalitva,RU-ROS,UNLOCODE:2022-1
ID PKN,city,Pangkalanbuun,ID,UNLOCODE:2022-1
BR MCT,city,Miracatu,BR-SP,UNLOCODE:2022-1
DE MOS,city,Moers,DE-NW,UNLOCODE:2022-1
AT OHI,city,Oberhofen am Irrsee,AT-4,UNLOCODE:2022-1
US MIC,city,Milton,US-PA,UNLOCODE:2022-1
FR TDH,city,Tallard,FR-05,UNLOCODE:2022-1
DE BEB,city,Bebra,DE-HE,UNLOCODE:2022-1
US LI3,city,Linden,US-TX,UNLOCODE:2022-1
GT SBA,city,Santa Bárbara,GT,UNLOCODE:2022-1
FR 8FY,city,Saint-Martin-de-Fontenay,FR-14,UNLOCODE:2022-1
PE SDR,city,San Isidro,PE-LIM,UNLOCODE:2022-1
PH TGW,city,Tungawan Bay/Zamboanga,PH,UNLOCODE:2022-1
US CUA,city,Cuba,US-NM,UNLOCODE:2022-1
DZ TMX,city,Timimoun,DZ-01,UNLOCODE:2022-1
PL WLK,city,Wielki Klincz,PL-22,UNLOCODE:2022-1
US IVL,city,Blairsville,US-GA,UNLOCODE:2022-1
ES URL,city,Urrestilla,ES-SS,UNLOCODE:2022-1
JP AIR,city,Aira,JP-46,UNLOCODE:2022-1
DE EH2,city,Ehndorf,DE-SH,UNLOCODE:2022-1
DE BIL,city,Billerbeck,DE-NW,UNLOCODE:2022-1
NZ WSP,city,Western Springs,NZ-AUK,UNLOCODE:2022-1
US SRU,city,Santa Cruz,US-CA,UNLOCODE:2022-1
FR M6N,city,Amance,FR-54,UNLOCODE:2022-1
BR PUE,city,Piquete,BR-SP,UNLOCODE:2022-1
JP NSM,city,Nishimura,JP-32,UNLOCODE:2022-1
GB DVZ,city,Devizes,GB-WIL,UNLOCODE:2022-1
KR CWN,city,Cheorwon-gun,KR-42,UNLOCODE:2022-1
FR URS,city,Lurcy-Lévis,FR-03,UNLOCODE:2022-1
AT AZX,city,Irdning,AT-6,UNLOCODE:2022-1
US KSJ,city,Kansas,US-KY,UNLOCODE:2022-1
US LAC,city,Lancaster,US-NY,UNLOCODE:2022-1
PA IGE,city,Isla Grande,PA-3,UNLOCODE:2022-1
PT LOU,city,Lourosa,PT-01,UNLOCODE:2022-1
DE LTO,city,Lützelbach,DE-HE,UNLOCODE:2022-1
AU ERB,city,Ernabella,AU-SA,UNLOCODE:2022-1
CH D8S,city,Denges,CH-VD,UNLOCODE:2022-1
GB MOS,city,Moston,GB-MAN,UNLOCODE:2022-1
TH LAS,city,Lang Suan,TH-86,UNLOCODE:2022-1
ES PD5,city,Pedrosa del Rey,ES-VA,UNLOCODE:2022-1
BR NHW,city,Morrinhos do Sul,BR-RS,UNLOCODE:2022-1
CO SJN,city,San Juan Nepomuceno,CO-BOL,UNLOCODE:2022-1
IE SKL,city,Skull,IE-CO,UNLOCODE:2022-1
ES 25X,city,Tamallancos,ES-OR,UNLOCODE:2022-1
CA BAA,city,Bala,CA-ON,UNLOCODE:2022-1
DE 78K,city,Menzingen,DE-BW,UNLOCODE:2022-1
ES RAX,city,Roa,ES-BU,UNLOCODE:2022-1
VN VNH,city,Vinh,VN-22,UNLOCODE:2022-1
IT BRT,city,Boretto,IT-RE,UNLOCODE:2022-1
CN SUX,city,Suixi,CN,UNLOCODE:2022-1
US WF3,city,Watford City,US-ND,UNLOCODE:2022-1
DE HT9,city,Hettenshausen,DE-BY,UNLOCODE:2022-1
FR G2L,city,Saint-Georges-sur-Layon,FR-49,UNLOCODE:2022-1
BG CHR,city,Chakalarevo,BG,UNLOCODE:2022-1
DE BUA,city,Baunach,DE-BY,UNLOCODE:2022-1
IT ZPJ,city,Senna Comasco,IT-CO,UNLOCODE:2022-1
FR TGG,city,Montgé-en-Goële,FR-77,UNLOCODE:2022-1
ES C7O,city,Coles,ES-OR,UNLOCODE:2022-1
GU SJA,city,Sinajana,GU,UNLOCODE:2022-1
CA BTV,city,Bromptonville,CA-QC,UNLOCODE:2022-1
NO VAL,city,Valløy,NO,UNLOCODE:2022-1
IT PLO,city,Pioltello,IT,UNLOCODE:2022-1
PL CH3,city,Chróscice,PL-16,UNLOCODE:2022-1
FR QRK,city,Le Breuil-en-Auge,FR-14,UNLOCODE:2022-1
TR GDS,city,Gördes,TR-45,UNLOCODE:2022-1
FR LLS,city,Lons-le-Saunier,FR-39,UNLOCODE:2022-1
CA SUB,city,Saint-Ubald,CA-QC,UNLOCODE:2022-1
MY KGU,city,Keningau,MY,UNLOCODE:2022-1
ES NCS,city,Nieva de Cameros,ES-LO,UNLOCODE:2022-1
US OZZ,city,Osseo,US-WI,UNLOCODE:2022-1
AR CZO,city,Colazo,AR-X,UNLOCODE:2022-1
GB MOE,city,Moulsoe,GB-BKM,UNLOCODE:2022-1
CH BOL,city,Boll,CH-BE,UNLOCODE:2022-1
DE CLK,city,Glienicke,DE-BB,UNLOCODE:2022-1
LT DEW,city,Darbenai,LT-KL,UNLOCODE:2022-1
FR RLE,city,Ruffey-lès-Echirey,FR-21,UNLOCODE:2022-1
RO TFT,city,Tifesti,RO-VN,UNLOCODE:2022-1
RU TVA,city,Tolvuya,RU-KR,UNLOCODE:2022-1
FR IA6,city,Saint-Lumine-de-Coutais,FR-44,UNLOCODE:2022-1
GB REY,city,Rugeley,GB-STS,UNLOCODE:2022-1
BR RLG,city,Ribeirão do Largo,BR-BA,UNLOCODE:2022-1
US ST6,city,Street,US-MD,UNLOCODE:2022-1
DE 4AM,city,Altlüdersdorf,DE-BB,UNLOCODE:2022-1
BR CBD,city,Cacimba de Dentro,BR-PB,UNLOCODE:2022-1
GB CYE,city,Claythorpe,GB-LIN,UNLOCODE:2022-1
ID SKD,city,Sukodono,ID-JI,UNLOCODE:2022-1
DE VBG,city,Venusberg,DE-SN,UNLOCODE:2022-1
US WAM,city,Warren,US-MI,UNLOCODE:2022-1
FR BA7,city,Brains,FR-44,UNLOCODE:2022-1
BR RIH,city,Riachinho,BR-MG,UNLOCODE:2022-1
FR TSL,city,Tourrettes-sur-Loup,FR-06,UNLOCODE:2022-1
FR VYK,city,Lagnes,FR-84,UNLOCODE:2022-1
CH ROP,city,Ropraz,CH-VD,UNLOCODE:2022-1
PL CHI,city,Chmielów,PL-12,UNLOCODE:2022-1
JP ABO,city,Aboshi/Himeji,JP-28,UNLOCODE:2022-1
GB WFE,city,Whitfield,GB-KEN,UNLOCODE:2022-1
BR PMM,city,Parnamirim,BR-RN,UNLOCODE:2022-1
FR CPU,city,Corpeau,FR-21,UNLOCODE:2022-1
ES ZLB,city,Salvaleon,ES-BA,UNLOCODE:2022-1
US C8E,city,Christine,US-TX,UNLOCODE:2022-1
GB THC,city,Three Legged Cross,GB-DOR,UNLOCODE:2022-1
FR VTE,city,Villetaneuse,FR-93,UNLOCODE:2022-1
DE ZLS,city,Zell (Börtlingen),DE-BW,UNLOCODE:2022-1
SK GBL,city,Gbely,SK-TA,UNLOCODE:2022-1
US ML7,city,Milan,US-GA,UNLOCODE:2022-1
CA SDR,city,Sundre,CA-AB,UNLOCODE:2022-1
DE PRK,city,Pritzwalk,DE-BB,UNLOCODE:2022-1
IQ NAS,city,Najat,IQ,UNLOCODE:2022-1
US NGS,city,Congers,US-NY,UNLOCODE:2022-1
IT SAE,city,Sant'Antonio Abate,IT,UNLOCODE:2022-1
BR ORX,city,Oriximiná,BR-PA,UNLOCODE:2022-1
BR REE,city,Rio Espera,BR-MG,UNLOCODE:2022-1
GB DLG,city,Dolgellau,GB-GWN,UNLOCODE:2022-1
CA BEH,city,Beaver Harbour,CA-NB,UNLOCODE:2022-1
HK TOL,city,Tolo Harbour,HK,UNLOCODE:2022-1
SO GBM,city,Garbaharey,SO,UNLOCODE:2022-1
ES NRT,city,Monserrat,ES,UNLOCODE:2022-1
BR GLD,city,Glaucilândia,BR-MG,UNLOCODE:2022-1
BR EMS,city,Entre Rios de Minas,BR-MG,UNLOCODE:2022-1
US BLS,city,Blissfield,US-MI,UNLOCODE:2022-1
CH GSZ,city,Givisiez,CH-FR,UNLOCODE:2022-1
