actor_id,type,name,is_part_of,datasource_id
TH TCH,city,Thung Chang Customs House,TH-55,UNLOCODE:2022-1
IT OGD,city,Moniga del Garda,IT-BS,UNLOCODE:2022-1
US W4S,city,West Islip,US-NY,UNLOCODE:2022-1
BY DRS,city,Dobrush,BY-HO,UNLOCODE:2022-1
AR BON,city,Bowen,AR-M,UNLOCODE:2022-1
FR CX6,city,Combloux,FR-74,UNLOCODE:2022-1
US MFN,city,Mifflinville,US-PA,UNLOCODE:2022-1
IN GTZ,city,Getandah,IN-WB,UNLOCODE:2022-1
FR VSD,city,Varennes-sous-Dun,FR-71,UNLOCODE:2022-1
TM TMZ,city,Termez,TM,UNLOCODE:2022-1
BR MPX,city,Marapoama,BR-SP,UNLOCODE:2022-1
CA BJO,city,Baie-Johan-Beetz,CA-QC,UNLOCODE:2022-1
RO PAN,city,Panic,RO-SJ,UNLOCODE:2022-1
GB DTT,city,Ditton,GB-KEN,UNLOCODE:2022-1
DE YON,city,Horgen,DE-BW,UNLOCODE:2022-1
DK JRP,city,Jyderup,DK,UNLOCODE:2022-1
US AMZ,city,Algoma,US-MS,UNLOCODE:2022-1
GR DOX,city,Dhoxáton,GR,UNLOCODE:2022-1
CN ZQH,city,Zhangqiu,CN,UNLOCODE:2022-1
BE SOG,city,Seloignes,BE-WHT,UNLOCODE:2022-1
FR RN9,city,Racines,FR-10,UNLOCODE:2022-1
US MF5,city,Milford,US-MI,UNLOCODE:2022-1
US KHX,city,Karthaus,US-PA,UNLOCODE:2022-1
BR GRV,city,Garuva,BR-SC,UNLOCODE:2022-1
MM MYA,city,Monywa,MM-01,UNLOCODE:2022-1
ES QUO,city,Quero,ES,UNLOCODE:2022-1
LT PLM,city,Pilies juru uosto PVP/Klaipeda,LT-KL,UNLOCODE:2022-1
BR GDE,city,Praia Grande,BR-SC,UNLOCODE:2022-1
FR VLN,city,Villeneuve,FR-04,UNLOCODE:2022-1
DE WDA,city,Werdau,DE-SN,UNLOCODE:2022-1
CH BOD,city,Bodio,CH-TI,UNLOCODE:2022-1
AU BCR,city,Bracken Ridge,AU-QLD,UNLOCODE:2022-1
