actor_id,type,name,is_part_of,datasource_id
BE HFE,city,Heffen,BE-VAN,UNLOCODE:2022-1
DE TFT,city,Treffurt,DE-TH,UNLOCODE:2022-1
US NYS,city,Newberry Springs,US-CA,UNLOCODE:2022-1
CZ SUL,city,Sulice,CZ,UNLOCODE:2022-1
PL MGW,city,Melgiew,PL-06,UNLOCODE:2022-1
TR SNU,city,Sarayönü,TR-42,UNLOCODE:2022-1
ES TOX,city,Torremontalbo,ES-LO,UNLOCODE:2022-1
SA AJF,city,Jouf,SA,UNLOCODE:2022-1
AT MAM,city,Margarethen am Moos,AT-3,UNLOCODE:2022-1
US NN5,city,Newtonville,US-NY,UNLOCODE:2022-1
BR BRD,city,Brejo de Areia,BR-MA,UNLOCODE:2022-1
CR MTZ,city,San Marcos de Tarrazu,CR-SJ,UNLOCODE:2022-1
FI KEM,city,Kemi/Tornio (Kemi/Torneå),FI-10,UNLOCODE:2022-1
MY SBU,city,Sungai Buloh,MY-10,UNLOCODE:2022-1
NL KPL,city,Kapelle,NL,UNLOCODE:2022-1
PT BBL,city,Bobadela,PT-11,UNLOCODE:2022-1
DE LIE,city,Lienen,DE-NW,UNLOCODE:2022-1
PK SHI,city,Shamsi Airfield,PK-BA,UNLOCODE:2022-1
FR HPO,city,Saint-Hippolyte,FR-33,UNLOCODE:2022-1
NL HKD,city,Haskerdijken,NL-FR,UNLOCODE:2022-1
RU VIC,city,Vyshniy Volocheck,RU-TVE,UNLOCODE:2022-1
MY KAJ,city,Kajang,MY-10,UNLOCODE:2022-1
ES BUU,city,Bunuel,ES-NA,UNLOCODE:2022-1
NL MDR,city,Maasdriel,NL-GE,UNLOCODE:2022-1
US ZNC,city,Nyac,US-AK,UNLOCODE:2022-1
NL DHA,city,De Hare,NL-OV,UNLOCODE:2022-1
NO LYS,city,Lysaker,NO,UNLOCODE:2022-1
US UXT,city,Paw Paw,US-WV,UNLOCODE:2022-1
ES OOE,city,Olot,ES,UNLOCODE:2022-1
CA AYM,city,Aylmer,CA-QC,UNLOCODE:2022-1
KR JAN,city,Jinan-gun,KR-45,UNLOCODE:2022-1
US YCX,city,Colfax,US-WA,UNLOCODE:2022-1
US YFZ,city,Frazeysburg,US-OH,UNLOCODE:2022-1
US RI3,city,Rossville,US-KS,UNLOCODE:2022-1
JP KDR,city,Katadomari,JP-46,UNLOCODE:2022-1
GR IOA,city,Ioánnina,GR,UNLOCODE:2022-1
GB WOI,city,Worthing,GB-NFK,UNLOCODE:2022-1
PA BHP,city,Bahía Honda,PA-10,UNLOCODE:2022-1
BE BSU,city,Bossuit,BE-VWV,UNLOCODE:2022-1
US AH3,city,Antrim,US-NH,UNLOCODE:2022-1
DE LWA,city,Lichtenwald,DE-BW,UNLOCODE:2022-1
US WLM,city,Waltham,US-MA,UNLOCODE:2022-1
FR PT2,city,Parent,FR-63,UNLOCODE:2022-1
BR OLE,city,Óleo,BR-SP,UNLOCODE:2022-1
ES AGY,city,Alfondeguilla,ES,UNLOCODE:2022-1
US WHL,city,Whitlash,US-MT,UNLOCODE:2022-1
GB RBR,city,Robertsbridge,GB-ESX,UNLOCODE:2022-1
FR PAM,city,Pont-à-Mousson,FR-54,UNLOCODE:2022-1
GB MEO,city,Merton,GB-MRT,UNLOCODE:2022-1
AT EBR,city,Ebreichsdorf,AT-3,UNLOCODE:2022-1
CZ SEB,city,Strunkovice nad Blanicí,CZ,UNLOCODE:2022-1
BE BVS,city,Bovesse,BE-WNA,UNLOCODE:2022-1
US GXY,city,Greeley,US-CO,UNLOCODE:2022-1
GB WMK,city,Wickham Market,GB-SFK,UNLOCODE:2022-1
US VOL,city,Viola,US-VA,UNLOCODE:2022-1
US 6KT,city,Mattawamkeag,US-ME,UNLOCODE:2022-1
CA YDB,city,Burwash Landings,CA-YT,UNLOCODE:2022-1
DK HOR,city,Horsens,DK,UNLOCODE:2022-1
MX SCP,city,Escuinapan,MX-SIN,UNLOCODE:2022-1
CN JHK,city,Jinhekou,CN-AH,UNLOCODE:2022-1
US NAV,city,Nauvoo,US-AL,UNLOCODE:2022-1
ES CNY,city,Camponaraya,ES-LE,UNLOCODE:2022-1
NZ KAT,city,Kaitaia,NZ-NTL,UNLOCODE:2022-1
US 7OO,city,Loomis,US-NE,UNLOCODE:2022-1
BR PWC,city,Pau D'Arco,BR-PA,UNLOCODE:2022-1
NL GIS,city,Giessen,NL,UNLOCODE:2022-1
ES ATN,city,Ataun,ES-SS,UNLOCODE:2022-1
AU PLA,city,Port Latta,AU-TAS,UNLOCODE:2022-1
US TYJ,city,Tyro,US-VA,UNLOCODE:2022-1
PL KAJ,city,Karlikowo,PL-22,UNLOCODE:2022-1
CR AZA,city,Aguas Zarcas,CR-A,UNLOCODE:2022-1
GP CBE,city,Capesterre-Belle-Eau,GP,UNLOCODE:2022-1
IT BZR,city,Brozzo,IT-BS,UNLOCODE:2022-1
IE GON,city,Gormanston,IE-MH,UNLOCODE:2022-1
DE TVT,city,Tönisvorst,DE-NW,UNLOCODE:2022-1
DE B6E,city,Beesdau (Heideblick),DE-BB,UNLOCODE:2022-1
DE HIS,city,Hoisdorf,DE-SH,UNLOCODE:2022-1
IT BCA,city,Calcinato,IT-BS,UNLOCODE:2022-1
CN NIN,city,Nanning,CN-GX,UNLOCODE:2022-1
IE INQ,city,Inisheer,IE,UNLOCODE:2022-1
PK SDU,city,Shahdadpur,PK,UNLOCODE:2022-1
RU ADH,city,Aldan,RU,UNLOCODE:2022-1
FR SZ5,city,Suzannecourt,FR-52,UNLOCODE:2022-1
DE WIC,city,Weichering,DE-BY,UNLOCODE:2022-1
CH LTH,city,Linthal,CH-GL,UNLOCODE:2022-1
GB HBT,city,Hambleton,GB-LAN,UNLOCODE:2022-1
US BXK,city,Buckeye,US-AZ,UNLOCODE:2022-1
DE DRE,city,Dreieich,DE-HE,UNLOCODE:2022-1
PL PIC,city,Pinczyn,PL-22,UNLOCODE:2022-1
US IWJ,city,Kirkwood,US-DE,UNLOCODE:2022-1
CZ NVI,city,Netovice,CZ,UNLOCODE:2022-1
DE 3AF,city,Alt Zachun,DE-MV,UNLOCODE:2022-1
SE SOK,city,Storvik,SE-X,UNLOCODE:2022-1
DE CRZ,city,Crinitz,DE-BB,UNLOCODE:2022-1
FR SED,city,Sedan,FR-08,UNLOCODE:2022-1
US LWG,city,Lakewood,US-GA,UNLOCODE:2022-1
FR ZYR,city,Gourvillette,FR-17,UNLOCODE:2022-1
BR NNU,city,Nanuque,BR-MG,UNLOCODE:2022-1
US WV2,city,Wadeville,US-NC,UNLOCODE:2022-1
DE HDI,city,Hiddingsel,DE-NW,UNLOCODE:2022-1
US NJR,city,North Ridgeville,US-OH,UNLOCODE:2022-1
GB BYB,city,Blythe Bridge,GB-STS,UNLOCODE:2022-1
PH CRM,city,Catarman,PH,UNLOCODE:2022-1
DE EWH,city,Eckwarderhörne,DE-NI,UNLOCODE:2022-1
BR NZE,city,Novorizonte,BR-MG,UNLOCODE:2022-1
RU EZV,city,Berezovo,RU-TYU,UNLOCODE:2022-1
US CUP,city,Calumet Park,US-IL,UNLOCODE:2022-1
NO BKV,city,Bjerkvik,NO-18,UNLOCODE:2022-1
GR GBE,city,Stenimahos,GR,UNLOCODE:2022-1
US YRJ,city,Rumsey,US-KY,UNLOCODE:2022-1
BR NZN,city,Nazareno,BR-MG,UNLOCODE:2022-1
US JYV,city,Jurupa Valley,US-CA,UNLOCODE:2022-1
PK TXA,city,Taxilla,PK,UNLOCODE:2022-1
FR NHR,city,Niherne,FR-36,UNLOCODE:2022-1
US QFN,city,Ferndale,US-NY,UNLOCODE:2022-1
US H9N,city,Hudson,US-MI,UNLOCODE:2022-1
US ZUM,city,Zumbrota,US-MN,UNLOCODE:2022-1
UY LPS,city,Las Piedras,UY,UNLOCODE:2022-1
US BVD,city,Beaver Inlet,US-AK,UNLOCODE:2022-1
US STS,city,Santa Rosa,US-CA,UNLOCODE:2022-1
BE WTE,city,Westende,BE-VWV,UNLOCODE:2022-1
BR BSY,city,Bernardo Sayão,BR-TO,UNLOCODE:2022-1
CN SYM,city,Simao,CN-YN,UNLOCODE:2022-1
GB CPG,city,Cappagh,GB,UNLOCODE:2022-1
FR JX3,city,Jatxou,FR-64,UNLOCODE:2022-1
US MLS,city,Miles City,US-MT,UNLOCODE:2022-1
IL NAT,city,Netanya,IL,UNLOCODE:2022-1
BE GZE,city,Gozée,BE-WHT,UNLOCODE:2022-1
CA GFL,city,Greenfield,CA-NS,UNLOCODE:2022-1
US VNE,city,Mulvane,US-KS,UNLOCODE:2022-1
