actor_id,type,name,is_part_of,datasource_id
MY KLU,city,Kluang,MY-01,UNLOCODE:2022-1
FR F8R,city,Furdenheim,FR-67,UNLOCODE:2022-1
BE DRA,city,Dranouter,BE-VWV,UNLOCODE:2022-1
DE VSK,city,Visbeck,DE-NW,UNLOCODE:2022-1
CH SEN,city,Schenkon,CH-LU,UNLOCODE:2022-1
IN KGN,city,Koregaon,IN-MH,UNLOCODE:2022-1
DK TRI,city,Trige,DK,UNLOCODE:2022-1
CA SAV,city,Savona,CA-BC,UNLOCODE:2022-1
BR SGG,city,Senador Georgino Avelino,BR-RN,UNLOCODE:2022-1
IT BSA,city,Borgo Sabotino,IT,UNLOCODE:2022-1
FR AG4,city,Saint-Agrève,FR-07,UNLOCODE:2022-1
CN CNT,city,Changtu,CN,UNLOCODE:2022-1
CN WHG,city,Wuhan Pt,CN-HB,UNLOCODE:2022-1
PL KW3,city,Kowale,PL-22,UNLOCODE:2022-1
DE BEK,city,Bernkastel-Kues,DE-RP,UNLOCODE:2022-1
GR ADI,city,Livádia,GR,UNLOCODE:2022-1
ZA NDR,city,Onderstepoort,ZA-GP,UNLOCODE:2022-1
BE CUV,city,Couvin,BE-WNA,UNLOCODE:2022-1
FR ZIK,city,Seppois-le-Bas,FR-68,UNLOCODE:2022-1
BE SNK,city,Sint-Niklaas,BE-VOV,UNLOCODE:2022-1
NA HAL,city,Halali,NA,UNLOCODE:2022-1
CZ OVK,city,Smrzovka,CZ,UNLOCODE:2022-1
GB LAW,city,Law,GB-SLK,UNLOCODE:2022-1
US SS9,city,Sweet Springs,US-MO,UNLOCODE:2022-1
ES MOS,city,Mos,ES,UNLOCODE:2022-1
IT GMD,city,Grumello del Monte,IT-BG,UNLOCODE:2022-1
SK VEC,city,Slavec,SK-KI,UNLOCODE:2022-1
US 8WE,city,Wintergreen,US-VA,UNLOCODE:2022-1
CH RNK,city,Rheineck,CH-SG,UNLOCODE:2022-1
US SHY,city,Shadyside,US-OH,UNLOCODE:2022-1
NL DSO,city,De Strook,NL-NH,UNLOCODE:2022-1
BE RSX,city,Ressaix,BE-WHT,UNLOCODE:2022-1
CH CGO,city,Bottighofen,CH-TG,UNLOCODE:2022-1
CZ ZVO,city,Zvoleneves,CZ,UNLOCODE:2022-1
VN TCN,city,Tan Canh,VN-41,UNLOCODE:2022-1
BR PMG,city,Passagem,BR-PB,UNLOCODE:2022-1
NL HLO,city,Heiloo,NL,UNLOCODE:2022-1
BR JTA,city,Jacutinga,BR-MG,UNLOCODE:2022-1
ES VOS,city,Valdeolmos,ES-M,UNLOCODE:2022-1
CN GAY,city,Gaoyao,CN-GD,UNLOCODE:2022-1
GB KYE,city,Kyles of Bute,GB-AGB,UNLOCODE:2022-1
AR LTV,city,Alto Verde,AR-M,UNLOCODE:2022-1
RO CTC,city,Cateasca,RO-AG,UNLOCODE:2022-1
FR 2PS,city,Pouilly-sur-Saône,FR-21,UNLOCODE:2022-1
IT SZD,city,Sezzadio,IT-AL,UNLOCODE:2022-1
DE HST,city,Halberstadt,DE-ST,UNLOCODE:2022-1
ES CSY,city,Caldas de Reis,ES,UNLOCODE:2022-1
FR OQY,city,Clamerey,FR-21,UNLOCODE:2022-1
FR XS2,city,Siersthal,FR-57,UNLOCODE:2022-1
US XOA,city,Westwood,US-KS,UNLOCODE:2022-1
US NMB,city,North Myrtle Beach,US-SC,UNLOCODE:2022-1
FR OGX,city,Long,FR-80,UNLOCODE:2022-1
US MKX,city,McCalla,US-AL,UNLOCODE:2022-1
CH GWG,city,Grosswangen,CH-LU,UNLOCODE:2022-1
HR BRE,city,Brinje,HR,UNLOCODE:2022-1
FR OVE,city,Couvrelles,FR-02,UNLOCODE:2022-1
DZ ATY,city,Ain Taya,DZ-16,UNLOCODE:2022-1
DE 2WI,city,Wiesenbronn,DE-BY,UNLOCODE:2022-1
CN LGP,city,Liangping,CN-CQ,UNLOCODE:2022-1
IT OVN,city,Caprino Veronese,IT-VR,UNLOCODE:2022-1
FR GRA,city,Gretz-Armainvilliers,FR-77,UNLOCODE:2022-1
FR HHC,city,Clapiers,FR-34,UNLOCODE:2022-1
US HX2,city,Hoxie,US-AR,UNLOCODE:2022-1
BR IIU,city,Itapicuru,BR-BA,UNLOCODE:2022-1
FR CDK,city,Caden,FR-56,UNLOCODE:2022-1
MX MCA,city,Mascota,MX-JAL,UNLOCODE:2022-1
GB WTB,city,Whitby,GB-NYK,UNLOCODE:2022-1
CN FUN,city,Fuyang,CN,UNLOCODE:2022-1
US PVS,city,Preston,US-CT,UNLOCODE:2022-1
US S3W,city,Sherwood,US-MI,UNLOCODE:2022-1
US QVE,city,Salesville,US-OH,UNLOCODE:2022-1
FR PBQ,city,Pabu,FR-22,UNLOCODE:2022-1
FR Y89,city,Sermizelles,FR-89,UNLOCODE:2022-1
PL BON,city,Bonikowo,PL-30,UNLOCODE:2022-1
FR HVS,city,Chavannes-sur-Suran,FR-01,UNLOCODE:2022-1
KR DYA,city,Damyang-gun,KR-46,UNLOCODE:2022-1
US RCR,city,Rochester,US-IN,UNLOCODE:2022-1
ID TJS,city,Tanjung Selor,ID,UNLOCODE:2022-1
US OKM,city,Okmulgee,US-OK,UNLOCODE:2022-1
GB ZST,city,Castlederg,GB,UNLOCODE:2022-1
FR XET,city,Prignac-et-Marcamps,FR-33,UNLOCODE:2022-1
ES FSC,city,Fuentesauco,ES-ZA,UNLOCODE:2022-1
ES ZNN,city,Urduliz,ES,UNLOCODE:2022-1
FR TTT,city,Crottet,FR-01,UNLOCODE:2022-1
FR EGO,city,Égletons,FR-19,UNLOCODE:2022-1
JP SMT,city,Shimotsu,JP-30,UNLOCODE:2022-1
US HW2,city,Chewelah,US-WA,UNLOCODE:2022-1
FR TIH,city,Attiches,FR-59,UNLOCODE:2022-1
DE HT2,city,Hohenthurm,DE-ST,UNLOCODE:2022-1
BT PBH,city,Paro,BT,UNLOCODE:2022-1
FR OLW,city,Les Ollières,FR-74,UNLOCODE:2022-1
US GQO,city,Genoa,US-WI,UNLOCODE:2022-1
FR VT3,city,Vieille-Toulouse,FR-31,UNLOCODE:2022-1
DE B8B,city,Becheln,DE-RP,UNLOCODE:2022-1
BR JTI,city,Jataí,BR-GO,UNLOCODE:2022-1
DE BNV,city,Bornhöved,DE-SH,UNLOCODE:2022-1
GB TRA,city,Tranmere,GB-WRL,UNLOCODE:2022-1
FR CAJ,city,La Calmette,FR-30,UNLOCODE:2022-1
SK PTV,city,Petrovany,SK-PV,UNLOCODE:2022-1
ES ZBJ,city,Aldeire,ES-GR,UNLOCODE:2022-1
DE 9BJ,city,Biesenrode,DE-ST,UNLOCODE:2022-1
IN NAA,city,Nalagarh,IN-PB,UNLOCODE:2022-1
IT PMR,city,Poggiomarino,IT-NA,UNLOCODE:2022-1
FR TGT,city,Trégastel,FR-22,UNLOCODE:2022-1
FR 6PP,city,Peyrelongue-Abos,FR-64,UNLOCODE:2022-1
VC MQS,city,Mustique Island,VC,UNLOCODE:2022-1
CA MCL,city,Mcleod Lake,CA-BC,UNLOCODE:2022-1
MT MTA,city,Mtarfa,MT-35,UNLOCODE:2022-1
CA YLF,city,Laforges,CA-QC,UNLOCODE:2022-1
PL PNI,city,"Panki, Janów",PL,UNLOCODE:2022-1
DE PKS,city,Plankstadt,DE-BW,UNLOCODE:2022-1
PL KCN,city,Krasocin,PL,UNLOCODE:2022-1
TT RCR,city,Rio Claro,TT,UNLOCODE:2022-1
DE HGS,city,Heiligenstadt,DE-TH,UNLOCODE:2022-1
DE A57,city,Auel,DE-RP,UNLOCODE:2022-1
GB LEC,city,Lechlade,GB-GLS,UNLOCODE:2022-1
US IV3,city,Ivory,US-MO,UNLOCODE:2022-1
AU BYW,city,Bayswater,AU-WA,UNLOCODE:2022-1
SH TDC,city,Tristan da Cunha,SH,UNLOCODE:2022-1
