actor_id,type,name,is_part_of,datasource_id
AU A7A,city,Aura,AU-VIC,UNLOCODE:2022-1
IT TYI,city,Tramonti,IT-SA,UNLOCODE:2022-1
AT ZTG,city,Zettling,AT,UNLOCODE:2022-1
CA SHB,city,Schreiber,CA-ON,UNLOCODE:2022-1
FR EUA,city,Le Cateau,FR-59,UNLOCODE:2022-1
NL UDH,city,Udenhout,NL,UNLOCODE:2022-1
ES CA5,city,La Granja,ES-CC,UNLOCODE:2022-1
AT LLG,city,Hollenburg,AT,UNLOCODE:2022-1
GB MFR,city,Moelfre,GB-AGY,UNLOCODE:2022-1
DE ETL,city,Elbtal,DE-HE,UNLOCODE:2022-1
US YTI,city,Laurys Station,US-PA,UNLOCODE:2022-1
PL BSH,city,Borek Szlachecki,PL-12,UNLOCODE:2022-1
US WH9,city,Warthen,US-GA,UNLOCODE:2022-1
AT LEC,city,Lech,AT-8,UNLOCODE:2022-1
US AVB,city,Avalon,US-TX,UNLOCODE:2022-1
IT PPZ,city,Zoppe Di San Vendemiano,IT-TV,UNLOCODE:2022-1
CA BPO,city,Beach Point,CA-PE,UNLOCODE:2022-1
EE RST,city,Ristna,EE-37,UNLOCODE:2022-1
HU NOG,city,Nógrád,HU-NO,UNLOCODE:2022-1
AU ENG,city,Engadine,AU-NSW,UNLOCODE:2022-1
NO FRK,city,Fredrikstad,NO,UNLOCODE:2022-1
FR VTK,city,Ventron,FR-88,UNLOCODE:2022-1
BG KRH,city,Krushari,BG,UNLOCODE:2022-1
IT FNZ,city,Fiorenzuola d'Arda,IT-PC,UNLOCODE:2022-1
CA SNA,city,Standard,CA-AB,UNLOCODE:2022-1
PL WBA,city,Wielbark,PL-28,UNLOCODE:2022-1
PK CWP,city,Campbellpore,PK,UNLOCODE:2022-1
IT CPD,city,Campodoro,IT-PD,UNLOCODE:2022-1
RU CKV,city,Chekhov,RU-MOS,UNLOCODE:2022-1
US P9H,city,Palos Heights,US-IL,UNLOCODE:2022-1
AU CPL,city,Capel,AU-WA,UNLOCODE:2022-1
US LRA,city,Luray,US-VA,UNLOCODE:2022-1
US GFI,city,Griffin,US-TX,UNLOCODE:2022-1
GR ATS,city,Altsi,GR,UNLOCODE:2022-1
CH BRN,city,Bern,CH-BE,UNLOCODE:2022-1
BR AUK,city,Aurora do Tocantins,BR-TO,UNLOCODE:2022-1
DE BS3,city,Bärenthal,DE-BB,UNLOCODE:2022-1
DE IMH,city,Immenreuth,DE-BY,UNLOCODE:2022-1
FR ZA2,city,Sourzac,FR-24,UNLOCODE:2022-1
US NNE,city,Mentone,US-IN,UNLOCODE:2022-1
CA BRP,city,Brampton,CA,UNLOCODE:2022-1
DE DZN,city,Denzlingen,DE-BW,UNLOCODE:2022-1
BE JHY,city,Jalhay,BE-WLG,UNLOCODE:2022-1
US OTK,city,Poestenkill,US-NY,UNLOCODE:2022-1
GB FOS,city,Foston,GB-DER,UNLOCODE:2022-1
US BB6,city,Barnstable,US-MA,UNLOCODE:2022-1
ZA GRH,city,Grahamstown,ZA-EC,UNLOCODE:2022-1
BR DDP,city,São Domingos do Prata,BR-MG,UNLOCODE:2022-1
US SW7,city,Swatara,US-PA,UNLOCODE:2022-1
US YUD,city,Naples,US-ME,UNLOCODE:2022-1
BE UCI,city,Ucimont,BE-WLX,UNLOCODE:2022-1
DE TMB,city,Thomasburg,DE-NI,UNLOCODE:2022-1
GB SYH,city,Scrayingham,GB-NYK,UNLOCODE:2022-1
DE DH8,city,Dohlau,DE-BY,UNLOCODE:2022-1
FR 2BD,city,Boisse,FR-24,UNLOCODE:2022-1
CA FRE,city,Fredericton,CA-NB,UNLOCODE:2022-1
US MBE,city,Melbourne Beach,US-FL,UNLOCODE:2022-1
US LPT,city,Lockport,US-LA,UNLOCODE:2022-1
NO NKS,city,Nordkisa,NO,UNLOCODE:2022-1
AR CCT,city,Colonia Catriel,AR-R,UNLOCODE:2022-1
IT GTC,city,Gattatico,IT,UNLOCODE:2022-1
SE HSG,city,Hallsberg,SE-T,UNLOCODE:2022-1
DE 3DD,city,Wittighausen,DE-BW,UNLOCODE:2022-1
BR SRZ,city,Sete Barras,BR-SP,UNLOCODE:2022-1
DE B9P,city,Berendshagen,DE-MV,UNLOCODE:2022-1
TR DIK,city,Dikili,TR-35,UNLOCODE:2022-1
GB AOT,city,Abbotsbury,GB-DOR,UNLOCODE:2022-1
MG EHL,city,Ehoala,MG-U,UNLOCODE:2022-1
US RD6,city,Reed,US-KY,UNLOCODE:2022-1
US SSI,city,Brunswick,US-GA,UNLOCODE:2022-1
BR IBP,city,Ibiapina,BR-CE,UNLOCODE:2022-1
BG DKC,city,Dolna Oryakhovitsa,BG,UNLOCODE:2022-1
FR URJ,city,Lussault-sur-Loire,FR-37,UNLOCODE:2022-1
AU HTT,city,Halletts Cove,AU-SA,UNLOCODE:2022-1
IT BLX,city,Belluno,IT-BL,UNLOCODE:2022-1
CH WAD,city,Waldstatt,CH-AR,UNLOCODE:2022-1
US KFQ,city,Clarkdale,US-AZ,UNLOCODE:2022-1
AU HWO,city,Howlong,AU-NSW,UNLOCODE:2022-1
IN ULP,city,Ultapani,IN-AS,UNLOCODE:2022-1
FR RI8,city,Riguepeu,FR-32,UNLOCODE:2022-1
GB HPL,city,Hampton Hill,GB-RIC,UNLOCODE:2022-1
CN XNH,city,Xinhua,CN,UNLOCODE:2022-1
ES CSV,city,Cassá de la Selva,ES,UNLOCODE:2022-1
IN DWA,city,Dwarka,IN-GJ,UNLOCODE:2022-1
IT MM6,city,Santa Maria Di Mugnano,IT-MO,UNLOCODE:2022-1
DE GXG,city,Gager,DE-MV,UNLOCODE:2022-1
US ZGR,city,Granger,US-IN,UNLOCODE:2022-1
NI CIO,city,Corinto,NI,UNLOCODE:2022-1
US UIP,city,Mountain View,US-MO,UNLOCODE:2022-1
ES AHZ,city,Archidona,ES,UNLOCODE:2022-1
AT ARN,city,Auern,AT-4,UNLOCODE:2022-1
MK NGT,city,Negotino,MK-106,UNLOCODE:2022-1
IT ZJQ,city,Gissi,IT-CH,UNLOCODE:2022-1
DE JUI,city,Juist,DE-NI,UNLOCODE:2022-1
RO SUM,city,Sannicolau Mare,RO-TM,UNLOCODE:2022-1
US MZQ,city,Mentone,US-CA,UNLOCODE:2022-1
US RPE,city,Ripley,US-WV,UNLOCODE:2022-1
CA SGH,city,Shag Harbour,CA-NS,UNLOCODE:2022-1
CA NWC,city,Norwich (Ontario),CA-ON,UNLOCODE:2022-1
CZ VNJ,city,Vichova nad Jizerou,CZ,UNLOCODE:2022-1
CA KWD,city,Kerwood,CA-ON,UNLOCODE:2022-1
IT VNN,city,Venturina Terme,IT-LI,UNLOCODE:2022-1
FR MF2,city,Mainfonds,FR-16,UNLOCODE:2022-1
DE HDN,city,Heiden/Borken,DE-NW,UNLOCODE:2022-1
NO OTO,city,Ottersøy,NO,UNLOCODE:2022-1
PL ECI,city,Mierzecice,PL-24,UNLOCODE:2022-1
DE TR9,city,Hochborn,DE-RP,UNLOCODE:2022-1
US R9M,city,Craigmont,US-ID,UNLOCODE:2022-1
US DS7,city,Danese,US-WV,UNLOCODE:2022-1
GB LAF,city,Llanfrothen,GB-GWN,UNLOCODE:2022-1
GB SXB,city,Saxilby,GB-LIN,UNLOCODE:2022-1
IT SZA,city,Suzzara,IT,UNLOCODE:2022-1
DE AEC,city,Wassenach,DE-RP,UNLOCODE:2022-1
AT EDZ,city,Edlitz,AT-3,UNLOCODE:2022-1
US ZBK,city,Rhinebeck,US-NY,UNLOCODE:2022-1
NL HVH,city,Hoek van Holland,NL,UNLOCODE:2022-1
IT SSO,city,San Sisto,IT-PG,UNLOCODE:2022-1
BR UBI,city,Ubiratã,BR-PR,UNLOCODE:2022-1
PL KPC,city,Kepice,PL-22,UNLOCODE:2022-1
BR MDE,city,Marechal Deodoro,BR-AL,UNLOCODE:2022-1
DE PLT,city,Plaidt,DE-RP,UNLOCODE:2022-1
US ISO,city,Kinston,US-NC,UNLOCODE:2022-1
US ZD2,city,Hazelton Mills,US-PA,UNLOCODE:2022-1
IT ZJY,city,Laces,IT-BZ,UNLOCODE:2022-1
DE AIO,city,Aindling,DE-BY,UNLOCODE:2022-1
DE RZZ,city,Rötz,DE-BY,UNLOCODE:2022-1
CL PTO,city,Putaendo,CL-VS,UNLOCODE:2022-1
GB IIB,city,Irthlingborough,GB-NTH,UNLOCODE:2022-1
IT SFL,city,Santa Flavia,IT,UNLOCODE:2022-1
PT GAV,city,Gavião,PT-12,UNLOCODE:2022-1
FR HCT,city,Héricourt,FR-70,UNLOCODE:2022-1
JP YOU,city,Youra,JP-44,UNLOCODE:2022-1
US 5US,city,Rush,US-NY,UNLOCODE:2022-1
DE EWW,city,Bretthausen/Westerwald,DE-RP,UNLOCODE:2022-1
US KJZ,city,Wellsville,US-PA,UNLOCODE:2022-1
US ZC8,city,Everetts,US-NC,UNLOCODE:2022-1
FR DCG,city,Saint-Cast-le-Guildo,FR-22,UNLOCODE:2022-1
BR ETR,city,Estreito,BR-MA,UNLOCODE:2022-1
US HZI,city,Hephzibah,US-GA,UNLOCODE:2022-1
GB WCK,city,Wick,GB-SGC,UNLOCODE:2022-1
CN HTO,city,Haitou,CN-JS,UNLOCODE:2022-1
HR KZA,city,Kneza,HR-17,UNLOCODE:2022-1
AT GLG,city,Grosslobming,AT-6,UNLOCODE:2022-1
SI LND,city,Lovrenc na Dravskem Polju,SI-045,UNLOCODE:2022-1
DE GEU,city,Greussen,DE-TH,UNLOCODE:2022-1
GB ADG,city,Aldridge,GB-WLL,UNLOCODE:2022-1
GR PML,city,Palamas,GR,UNLOCODE:2022-1
FR ODA,city,Bois-d'Arcy,FR-78,UNLOCODE:2022-1
PR LAR,city,Lares,PR,UNLOCODE:2022-1
GB HOX,city,Hooton,GB-CAM,UNLOCODE:2022-1
AR PLR,city,Pilar,AR-B,UNLOCODE:2022-1
CA FGA,city,Fingal,CA-ON,UNLOCODE:2022-1
CZ HCI,city,Hrobcice,CZ,UNLOCODE:2022-1
ES LBL,city,Los Baldios,ES-TF,UNLOCODE:2022-1
DE OZB,city,Oberneisen,DE-RP,UNLOCODE:2022-1
BR NME,city,Nova Mamoré,BR-RO,UNLOCODE:2022-1
CN RJN,city,Runjiang,CN-JS,UNLOCODE:2022-1
US QZY,city,Shrewsbury,US-WV,UNLOCODE:2022-1
JP HUD,city,Hoda,JP-32,UNLOCODE:2022-1
US O8M,city,Monroeville,US-OH,UNLOCODE:2022-1
IT QMM,city,Marina di Massa,IT,UNLOCODE:2022-1
US OZW,city,New Town,US-ND,UNLOCODE:2022-1
GB CBI,city,Canonbie,GB-DGY,UNLOCODE:2022-1
DE BY2,city,Bastorf,DE-MV,UNLOCODE:2022-1
IT SA5,city,Capaccio,IT-SA,UNLOCODE:2022-1
US IHO,city,Pimento,US-IN,UNLOCODE:2022-1
HR MRJ,city,Muna na Zirju,HR,UNLOCODE:2022-1
GB NLH,city,Northleach,GB-GLS,UNLOCODE:2022-1
RO MSI,city,Moisei,RO-MM,UNLOCODE:2022-1
PL PZI,city,Plizin,PL,UNLOCODE:2022-1
ID PRN,city,"Panarukan, Java",ID,UNLOCODE:2022-1
DE PFF,city,Pfaffenhausen,DE-BY,UNLOCODE:2022-1
KR ANJ,city,Anjeong,KR-48,UNLOCODE:2022-1
US OCA,city,Ocean Reef,US-FL,UNLOCODE:2022-1
FR T7N,city,Trugny,FR-21,UNLOCODE:2022-1
CZ LPA,city,Ponikla,CZ,UNLOCODE:2022-1
IT ARN,city,Arconate,IT,UNLOCODE:2022-1
SM ZAC,city,Acquaviva,SM-01,UNLOCODE:2022-1
US CR7,city,Cambridge,US-NY,UNLOCODE:2022-1
AT RBG,city,Riegersburg,AT,UNLOCODE:2022-1
PL KBN,city,Kobylnica,PL-30,UNLOCODE:2022-1
ES CO9,city,Corcos,ES-VA,UNLOCODE:2022-1
GB ISW,city,Isleworth,GB-HNS,UNLOCODE:2022-1
FI AHL,city,Alholmen,FI,UNLOCODE:2022-1
BE ZAN,city,Zandhoven,BE-VAN,UNLOCODE:2022-1
FR BKM,city,Berck-Sur-Mer,FR-62,UNLOCODE:2022-1
UA UDY,city,Ust-Dunaisk/Vylkove,UA-51,UNLOCODE:2022-1
DE GPR,city,Groppenbruch,DE-NW,UNLOCODE:2022-1
VN DCH,city,Duc Hoa,VN-41,UNLOCODE:2022-1
MY MUA,city,Muar,MY,UNLOCODE:2022-1
US VPH,city,Phelan,US-CA,UNLOCODE:2022-1
US FY9,city,Fayetteville,US-NY,UNLOCODE:2022-1
FR BTM,city,Bartenheim,FR-68,UNLOCODE:2022-1
US LL4,city,"Luttrell, Union",US-TN,UNLOCODE:2022-1
BR JUE,city,Jaguaré,BR-ES,UNLOCODE:2022-1
GB ESW,city,East Wellow,GB-HAM,UNLOCODE:2022-1
BE LUT,city,Luttre,BE-WHT,UNLOCODE:2022-1
PK PBI,city,Pabbi,PK,UNLOCODE:2022-1
US OR8,city,Glendale,US-OR,UNLOCODE:2022-1
BO COL,city,Collpani,BO-L,UNLOCODE:2022-1
US SV7,city,Stewartville,US-MN,UNLOCODE:2022-1
TR BCK,city,Bucak,TR-15,UNLOCODE:2022-1
US JW7,city,East Jewett,US-NY,UNLOCODE:2022-1
US RES,city,Rescue,US-VA,UNLOCODE:2022-1
BR BYO,city,Bonito,BR-MS,UNLOCODE:2022-1
DE RTY,city,Breit,DE-RP,UNLOCODE:2022-1
US VII,city,La Vista,US-NE,UNLOCODE:2022-1
FR YZX,city,Olemps,FR-12,UNLOCODE:2022-1
US DBS,city,Dubois,US-ID,UNLOCODE:2022-1
DE ELM,city,Elmshorn,DE-SH,UNLOCODE:2022-1
FR GAV,city,Graveson,FR-13,UNLOCODE:2022-1
US JOG,city,Jeromesville,US-OH,UNLOCODE:2022-1
ZA SNL,city,Southbroom,ZA-KZN,UNLOCODE:2022-1
ES PBR,city,Peal de Becerro,ES-J,UNLOCODE:2022-1
FR EP9,city,Paule,FR-22,UNLOCODE:2022-1
RU NBC,city,Nebolchi,RU-NGR,UNLOCODE:2022-1
CA KIF,city,Kingfisher Lake,CA-ON,UNLOCODE:2022-1
US GHJ,city,"Overton, Clark",US-NV,UNLOCODE:2022-1
CD LZA,city,Luiza,CD,UNLOCODE:2022-1
JP OKG,city,Okogi,JP-38,UNLOCODE:2022-1
IT RIV,city,Rivalta Scrivia,IT,UNLOCODE:2022-1
KR GWI,city,Gunwi-gun,KR-47,UNLOCODE:2022-1
HR PCA,city,Pucisca,HR,UNLOCODE:2022-1
FR IOG,city,Broglie,FR-27,UNLOCODE:2022-1
US RS6,city,Rocksprings,US-TX,UNLOCODE:2022-1
GR PLA,city,Pilea (Pylaía),GR,UNLOCODE:2022-1
US XKR,city,Prospect,US-OR,UNLOCODE:2022-1
