actor_id,type,name,is_part_of,datasource_id
DE DAH,city,Dahlen,DE-SN,UNLOCODE:2022-1
IT ESS,city,Cressa,IT,UNLOCODE:2022-1
CN XIS,city,Xiaoshan,CN-ZJ,UNLOCODE:2022-1
FR MUC,city,Malaucène,FR-84,UNLOCODE:2022-1
CA BSP,city,Baie-St-Paul,CA-QC,UNLOCODE:2022-1
US NAS,city,Nashville,US-NC,UNLOCODE:2022-1
AR VLL,city,Villa Allende,AR-X,UNLOCODE:2022-1
ET SXU,city,Soddu,ET,UNLOCODE:2022-1
DE WRZ,city,Waren,DE-MV,UNLOCODE:2022-1
US OZE,city,"Ocoee, Polk",US-TN,UNLOCODE:2022-1
US LA5,city,Lake Andes,US-SD,UNLOCODE:2022-1
US CGI,city,Cape Girardeau,US-MO,UNLOCODE:2022-1
US NI8,city,Nicholson,US-MS,UNLOCODE:2022-1
BE HOF,city,Hofstade,BE-VBR,UNLOCODE:2022-1
FR XBR,city,Barrou,FR-37,UNLOCODE:2022-1
IT CAZ,city,Calzolaro,IT,UNLOCODE:2022-1
GB LVK,city,Levenwick,GB-ZET,UNLOCODE:2022-1
BR ANM,city,Anamã,BR-AM,UNLOCODE:2022-1
FR XTR,city,Sainte-Terre,FR-33,UNLOCODE:2022-1
YT MAM,city,Mamoudzou,YT,UNLOCODE:2022-1
AT PRT,city,Preitenegg,AT-2,UNLOCODE:2022-1
ES VRX,city,Valldoreix,ES,UNLOCODE:2022-1
DE A38,city,Ahrensdorf,DE-BB,UNLOCODE:2022-1
BR CHQ,city,Charqueada,BR-SP,UNLOCODE:2022-1
ES SMB,city,San Miguel de Abona,ES-TF,UNLOCODE:2022-1
US WBY,city,Westbury,US-NY,UNLOCODE:2022-1
US NNQ,city,Niland,US-CA,UNLOCODE:2022-1
IT NRE,city,Cavernago,IT-BG,UNLOCODE:2022-1
DE KRB,city,Krummennaab,DE-BY,UNLOCODE:2022-1
GB MBH,city,Malborough,GB-DEV,UNLOCODE:2022-1
PT PMI,city,Praia de Mira,PT-06,UNLOCODE:2022-1
FR DHN,city,Dhuizon,FR-41,UNLOCODE:2022-1
BR FAN,city,Faina,BR-GO,UNLOCODE:2022-1
NO MLD,city,Meland,NO,UNLOCODE:2022-1
PL MSZ,city,Moszczenica,PL-10,UNLOCODE:2022-1
US AUB,city,Auburn,US-NY,UNLOCODE:2022-1
US C9D,city,Carbondale,US-OH,UNLOCODE:2022-1
FR CJE,city,Celles-sur-Ource,FR-10,UNLOCODE:2022-1
PT VIH,city,Vilarinho,PT-03,UNLOCODE:2022-1
JP OKJ,city,Okayama,JP-33,UNLOCODE:2022-1
FR AZP,city,Azereix,FR-65,UNLOCODE:2022-1
NL EER,city,Neeritter,NL-LI,UNLOCODE:2022-1
US PB7,city,Cape Blanco,US-OR,UNLOCODE:2022-1
PT TZJ,city,Leirosa,PT-06,UNLOCODE:2022-1
US LTH,city,Lathrop Wells,US-NV,UNLOCODE:2022-1
FR UEF,city,Fain-lès-Moutiers,FR-21,UNLOCODE:2022-1
MM MSE,city,Mu Se,MM-17,UNLOCODE:2022-1
IT ZZG,city,Grazzano Badoglio,IT-AT,UNLOCODE:2022-1
PH GUN,city,Guiuan,PH-EAS,UNLOCODE:2022-1
DK JYS,city,Jystrup,DK,UNLOCODE:2022-1
CH STE,city,Steinach,CH-SG,UNLOCODE:2022-1
AU MUC,city,Murchison,AU-VIC,UNLOCODE:2022-1
DK RDB,city,Rødkærsbro,DK-82,UNLOCODE:2022-1
US CTX,city,Cortland,US-NY,UNLOCODE:2022-1
IT LGA,city,La Loggia,IT-TO,UNLOCODE:2022-1
MX ALG,city,Cedral,MX-SLP,UNLOCODE:2022-1
IT LSS,city,Lentate sul Seveso,IT,UNLOCODE:2022-1
GB IKS,city,Ilkeston,GB-DBY,UNLOCODE:2022-1
FR TKY,city,Talcy,FR-41,UNLOCODE:2022-1
LY QMQ,city,Murzuq,LY-MQ,UNLOCODE:2022-1
DE WLR,city,Weil am Rhein,DE-BW,UNLOCODE:2022-1
BE HHG,city,Hooglede,BE-VWV,UNLOCODE:2022-1
FR FGF,city,Forges-la-Forêt,FR-35,UNLOCODE:2022-1
US SL8,city,Shartlesville,US-PA,UNLOCODE:2022-1
