actor_id,type,name,is_part_of,datasource_id
DE HEK,city,Hersbruck,DE-BY,UNLOCODE:2022-1
CA YUY,city,Rouyn-Noranda,CA-QC,UNLOCODE:2022-1
US DKW,city,Keswick,US-VA,UNLOCODE:2022-1
BR MYO,city,Mirador,BR-PR,UNLOCODE:2022-1
AR LPM,city,La Paz,AR-M,UNLOCODE:2022-1
FR DHR,city,Dehéries,FR-59,UNLOCODE:2022-1
PA MON,city,Monjarás,PA-10,UNLOCODE:2022-1
DE BWN,city,Bockwen,DE-SN,UNLOCODE:2022-1
GB SBR,city,Shrewsbury,GB-SHR,UNLOCODE:2022-1
CA NPR,city,North Portal,CA-SK,UNLOCODE:2022-1
IN SHO,city,Sihor,IN-MP,UNLOCODE:2022-1
US WB5,city,Wellsburg,US-IA,UNLOCODE:2022-1
TZ MTK,city,Mutukula,TZ-05,UNLOCODE:2022-1
GB SMY,city,Saint Marys Hoo,GB-KEN,UNLOCODE:2022-1
JP RBJ,city,Rebun,JP-01,UNLOCODE:2022-1
US TAO,city,Taylor,US-WI,UNLOCODE:2022-1
BR ADB,city,Americano do Brasil,BR-GO,UNLOCODE:2022-1
IT RAV,city,Ravarino,IT,UNLOCODE:2022-1
CN YSN,city,Yangshan,CN-GD,UNLOCODE:2022-1
DE RA2,city,Rhauderfehn,DE-NI,UNLOCODE:2022-1
BE YZO,city,Laakdal,BE-VLI,UNLOCODE:2022-1
TN KER,city,Kerkena,TN,UNLOCODE:2022-1
FR NRB,city,Castelnau-Rivière-Basse,FR-65,UNLOCODE:2022-1
CA YMJ,city,Moose Jaw,CA-SK,UNLOCODE:2022-1
DE ORU,city,Oberreute,DE-BY,UNLOCODE:2022-1
DE BBZ,city,Bebitz,DE-ST,UNLOCODE:2022-1
IS PAT,city,Patreksfjørdur - høfn,IS,UNLOCODE:2022-1
NO SPV,city,Spjelkavik,NO-15,UNLOCODE:2022-1
IN MDW,city,Meadows,IN-AN,UNLOCODE:2022-1
NO ESE,city,Eidsnes,NO,UNLOCODE:2022-1
IT RTM,city,Riolo Terme,IT-RA,UNLOCODE:2022-1
DE FRT,city,Freigericht,DE-HE,UNLOCODE:2022-1
US JMT,city,Jamestown,US-KY,UNLOCODE:2022-1
US PVV,city,Proctorville,US-OH,UNLOCODE:2022-1
IT CAH,city,Carisolo,IT-TN,UNLOCODE:2022-1
GB TAI,city,Tayinloan,GB-AGB,UNLOCODE:2022-1
IT SNB,city,Silvano d'Orba,IT-AL,UNLOCODE:2022-1
US ASM,city,Ashkum,US-IL,UNLOCODE:2022-1
BR AJU,city,Aracaju,BR-SE,UNLOCODE:2022-1
DZ G2H,city,Birkhadem,DZ-16,UNLOCODE:2022-1
VN TOT,city,Cai Mep,VN-43,UNLOCODE:2022-1
UZ QAR,city,Qarshi,UZ-QA,UNLOCODE:2022-1
PA LDE,city,Las Delicias,PA-1,UNLOCODE:2022-1
DE AB3,city,Abentheuer,DE-RP,UNLOCODE:2022-1
JP FJS,city,Fujisawa,JP-14,UNLOCODE:2022-1
FR LI6,city,Loiras,FR-34,UNLOCODE:2022-1
PL OXH,city,Walichnowy,PL,UNLOCODE:2022-1
DE RVS,city,Ravenstein,DE-NW,UNLOCODE:2022-1
NL DRB,city,Driebergen-Rijsenburg,NL-UT,UNLOCODE:2022-1
FR C7C,city,Caveirac,FR-30,UNLOCODE:2022-1
US PI9,city,Pittsburg,US-PA,UNLOCODE:2022-1
IT SRM,city,San Martino in Rio,IT,UNLOCODE:2022-1
MX SLT,city,Teolocholco,MX-TLA,UNLOCODE:2022-1
FR SVW,city,Saint-Gervais-les-Trois-Clochers,FR-86,UNLOCODE:2022-1
