actor_id,type,name,is_part_of,datasource_id
FR NQE,city,Nortkerque,FR-62,UNLOCODE:2022-1
CA N9L,city,Lincoln,CA-ON,UNLOCODE:2022-1
US UMB,city,Umnak Island,US-AK,UNLOCODE:2022-1
DO SAL,city,Salcedo,DO,UNLOCODE:2022-1
US OMQ,city,Memphis,US-MI,UNLOCODE:2022-1
CA NDV,city,New Denver,CA-BC,UNLOCODE:2022-1
DE GZA,city,Biesenthal,DE-BB,UNLOCODE:2022-1
US FYW,city,Fayetteville,US-PA,UNLOCODE:2022-1
US BMP,city,Brampton,US-MI,UNLOCODE:2022-1
CA ISI,city,Ingleside,CA-ON,UNLOCODE:2022-1
AO JMB,city,Jamba,AO,UNLOCODE:2022-1
FR HS4,city,Hommes,FR-37,UNLOCODE:2022-1
QA ALU,city,Al Udeid,QA,UNLOCODE:2022-1
JP FKF,city,Fukushima,JP-07,UNLOCODE:2022-1
GL CNP,city,Neerlerit Inaat,GL,UNLOCODE:2022-1
MX SCH,city,Suchiate,MX-CHP,UNLOCODE:2022-1
US TRV,city,Shorterville,US-AL,UNLOCODE:2022-1
US DVQ,city,Delmont,US-PA,UNLOCODE:2022-1
ZM KAM,city,Kapiri Mposhi,ZM,UNLOCODE:2022-1
CA LMA,city,Lamaline,CA-NL,UNLOCODE:2022-1
US H9X,city,Hixon,US-TN,UNLOCODE:2022-1
FR LVW,city,La Ferté-Vidame,FR-28,UNLOCODE:2022-1
DE OSW,city,Oestrich-Winkel,DE-HE,UNLOCODE:2022-1
US HJN,city,Hillman,US-MI,UNLOCODE:2022-1
HU GDY,city,Gárdony,HU-FE,UNLOCODE:2022-1
DE ZEW,city,Zell im Wiesental,DE-BW,UNLOCODE:2022-1
ES VCC,city,Vallcarca,ES-B,UNLOCODE:2022-1
FR ESZ,city,Escles,FR-88,UNLOCODE:2022-1
DE ILE,city,Albersweiler,DE-RP,UNLOCODE:2022-1
US CB3,city,Cosby,US-TN,UNLOCODE:2022-1
GB ATN,city,Aston Clinton,GB-BKM,UNLOCODE:2022-1
PT VLS,city,Vila Seca,PT-18,UNLOCODE:2022-1
GR ATA,city,Atalándi,GR,UNLOCODE:2022-1
LT TEL,city,Telsiai,LT-TE,UNLOCODE:2022-1
FR XE3,city,Beaufort-en-Santerre,FR-80,UNLOCODE:2022-1
GB TTK,city,Tostock,GB-SFK,UNLOCODE:2022-1
IN JTD,city,Jagatdal,IN-WB,UNLOCODE:2022-1
JP MRY,city,Moriya,JP-08,UNLOCODE:2022-1
FR TBA,city,Lutterbach,FR-68,UNLOCODE:2022-1
IT LEN,city,Levanto,IT-SP,UNLOCODE:2022-1
DE XB4,city,Reil,DE-RP,UNLOCODE:2022-1
JP WAK,city,Wakayama,JP-30,UNLOCODE:2022-1
US LBQ,city,Calabash,US-NC,UNLOCODE:2022-1
CF GRI,city,Grimari,CF,UNLOCODE:2022-1
FR 8YT,city,Saint-Jean-Saint-Nicolas,FR-05,UNLOCODE:2022-1
US SL6,city,Sylva,US-NC,UNLOCODE:2022-1
BG QZX,city,Vetrino,BG-03,UNLOCODE:2022-1
PL OZK,city,Czerniewice,PL-04,UNLOCODE:2022-1
UA LOR,city,Radekhiv,UA-46,UNLOCODE:2022-1
FR SIP,city,Saint-Palais,FR-64,UNLOCODE:2022-1
US SJK,city,Sherrard,US-IL,UNLOCODE:2022-1
FR NPA,city,Naujan-et-Postiac,FR-33,UNLOCODE:2022-1
CA FSS,city,Fassett,CA-QC,UNLOCODE:2022-1
ID SUA,city,Suaran,ID-KI,UNLOCODE:2022-1
RO BOR,city,Bors,RO-BH,UNLOCODE:2022-1
IT TTX,city,Thiesi,IT-SS,UNLOCODE:2022-1
US FXE,city,Frazee,US-MN,UNLOCODE:2022-1
PG WAJ,city,Wawoi Falls,PG,UNLOCODE:2022-1
BR COQ,city,Conquista D'Oeste,BR-MT,UNLOCODE:2022-1
US GIL,city,Gillette,US-NJ,UNLOCODE:2022-1
US AKI,city,Akiak,US-AK,UNLOCODE:2022-1
IT VRC,city,Verucchio,IT-RN,UNLOCODE:2022-1
US SR3,city,South Rockwood,US-MI,UNLOCODE:2022-1
AT KTN,city,Königstetten,AT-3,UNLOCODE:2022-1
DE KRT,city,Kruft,DE-RP,UNLOCODE:2022-1
AU FIT,city,Fitzroy,AU-VIC,UNLOCODE:2022-1
FR YVT,city,Yvetot,FR-76,UNLOCODE:2022-1
IT DCO,city,Dolcedo,IT-IM,UNLOCODE:2022-1
PE IQT,city,Iquitos,PE,UNLOCODE:2022-1
FR MBM,city,Muhlbach-sur-Munster,FR-68,UNLOCODE:2022-1
CA HOS,city,100 Mile House (One Hundred Mile House),CA-BC,UNLOCODE:2022-1
IS BOI,city,Bordeyri,IS,UNLOCODE:2022-1
US CXD,city,Creve Coeur,US-IL,UNLOCODE:2022-1
FR PCJ,city,Percey,FR-89,UNLOCODE:2022-1
EG EOB,city,El Obour,EG-DK,UNLOCODE:2022-1
FR MJX,city,Méthamis,FR-84,UNLOCODE:2022-1
US PLA,city,Palmerton,US-PA,UNLOCODE:2022-1
BR MAQ,city,Maiquinique,BR-BA,UNLOCODE:2022-1
FR NRC,city,Nérac,FR-47,UNLOCODE:2022-1
US 9NV,city,North Haven,US-ME,UNLOCODE:2022-1
US QOC,city,Port Orchard,US,UNLOCODE:2022-1
FR EUG,city,Saint-Eugène,FR-17,UNLOCODE:2022-1
CO SON,city,San Onofre,CO-SUC,UNLOCODE:2022-1
FR HH9,city,Vinassan,FR-11,UNLOCODE:2022-1
AU ORN,city,Concord,AU-NSW,UNLOCODE:2022-1
GB DUL,city,Dundonald,GB,UNLOCODE:2022-1
JP SGP,city,"Nishiki, Kumamoto",JP-43,UNLOCODE:2022-1
HU ABB,city,Abasár,HU-HE,UNLOCODE:2022-1
AR CSZ,city,Coronel Suarez,AR-B,UNLOCODE:2022-1
ES MG3,city,Magallon,ES-Z,UNLOCODE:2022-1
US LGD,city,La Grande,US-OR,UNLOCODE:2022-1
VN PGO,city,Phu Giáo,VN-57,UNLOCODE:2022-1
ES QSN,city,Sanchidrian,ES-AV,UNLOCODE:2022-1
AT LNT,city,Lavant,AT-7,UNLOCODE:2022-1
SI FRA,city,Fram,SI,UNLOCODE:2022-1
NL NXO,city,Nibbixwoud,NL-NH,UNLOCODE:2022-1
US PDF,city,Pardeeville,US-WI,UNLOCODE:2022-1
US INC,city,Lincoln,US-AR,UNLOCODE:2022-1
SE KIM,city,Kilsmo,SE-T,UNLOCODE:2022-1
IE LTH,city,Louth,IE,UNLOCODE:2022-1
NZ PCL,city,Point Chevalier,NZ-AUK,UNLOCODE:2022-1
FR MZ9,city,Milizac,FR-29,UNLOCODE:2022-1
BR PCR,city,Poço Redondo,BR-SE,UNLOCODE:2022-1
US DQ6,city,Danville,US-GA,UNLOCODE:2022-1
US GGY,city,Gay,US-GA,UNLOCODE:2022-1
PY SJE,city,San José,PY-7,UNLOCODE:2022-1
CH CBS,city,Chene-Bougeries,CH-GE,UNLOCODE:2022-1
PL SBN,city,Blotnica,PL-14,UNLOCODE:2022-1
