actor_id,type,name,is_part_of,datasource_id
US AQE,city,Seale,US-AL,UNLOCODE:2022-1
GR KOC,city,Kolchiko,GR,UNLOCODE:2022-1
US IEW,city,Neillsville,US-WI,UNLOCODE:2022-1
AU WWA,city,Marybrook,AU-WA,UNLOCODE:2022-1
US C2Q,city,Caledonia,US-MS,UNLOCODE:2022-1
DE VDR,city,Vadenrod,DE-HE,UNLOCODE:2022-1
FR F89,city,Étais-la-Sauvin,FR-89,UNLOCODE:2022-1
MA KHA,city,Khouribga,MA,UNLOCODE:2022-1
JP HSG,city,Saga,JP,UNLOCODE:2022-1
FR XVG,city,Vignoles,FR-21,UNLOCODE:2022-1
US LVC,city,Lawrenceville,US-PA,UNLOCODE:2022-1
VN CTN,city,Chau Thanh,VN-31,UNLOCODE:2022-1
AO NQI,city,Nóqui,AO,UNLOCODE:2022-1
DE DWZ,city,Dahlewitz,DE-BB,UNLOCODE:2022-1
PL MZD,city,Miedzychód,PL,UNLOCODE:2022-1
IT PUI,city,Pernumia,IT,UNLOCODE:2022-1
BR IUY,city,Iguaracy,BR-PE,UNLOCODE:2022-1
BR AVG,city,Alvarenga,BR-MG,UNLOCODE:2022-1
JP HMM,city,Hamamatsu,JP-22,UNLOCODE:2022-1
PT ARC,city,Arouca,PT-01,UNLOCODE:2022-1
US SWZ,city,Swepsonville,US-NC,UNLOCODE:2022-1
BE SYR,city,Sivry-Rance,BE-WHT,UNLOCODE:2022-1
GR LDR,city,Lindos Rodou,GR,UNLOCODE:2022-1
FR ADG,city,Candillargues,FR-34,UNLOCODE:2022-1
BE LHA,city,Lichtaart,BE-VAN,UNLOCODE:2022-1
GB PVD,city,Portavadie,GB-AGB,UNLOCODE:2022-1
US GYO,city,Grayson,US-KY,UNLOCODE:2022-1
HU VSY,city,Vásárosnamény,HU-SZ,UNLOCODE:2022-1
CA MHO,city,Mount Hope,CA-ON,UNLOCODE:2022-1
US 9RI,city,Rindge,US-NH,UNLOCODE:2022-1
IT BHO,city,Bisuschio,IT-VA,UNLOCODE:2022-1
TH BPK,city,Ban Prakop Customs House,TH-90,UNLOCODE:2022-1
DE BB2,city,Biberachzell,DE-BY,UNLOCODE:2022-1
IT PPD,city,Palestrina,IT-RM,UNLOCODE:2022-1
