actor_id,type,name,is_part_of,datasource_id
CN TZU,city,Taizhou,CN-JS,UNLOCODE:2022-1
PA LAN,city,Llano Grande,PA-10,UNLOCODE:2022-1
BR LEN,city,Lençóis,BR-BA,UNLOCODE:2022-1
FR UPZ,city,Saint-Aupre,FR-38,UNLOCODE:2022-1
FR MHM,city,Marlenheim,FR-67,UNLOCODE:2022-1
HU PAL,city,Pálmonostora,HU-BK,UNLOCODE:2022-1
FR TCN,city,Tuchan,FR-11,UNLOCODE:2022-1
MX TPB,city,Topolobampo,MX-SIN,UNLOCODE:2022-1
ES COG,city,Campllong,ES-GI,UNLOCODE:2022-1
AU MJP,city,Manjimup,AU-WA,UNLOCODE:2022-1
US UHU,city,Buechel,US-KY,UNLOCODE:2022-1
GB ALM,city,Alnmouth,GB-NBL,UNLOCODE:2022-1
US PWN,city,Port Wentworth,US-GA,UNLOCODE:2022-1
US QZQ,city,Charlotte,US-NY,UNLOCODE:2022-1
US FNP,city,Champion,US-MI,UNLOCODE:2022-1
ID TBU,city,Tanjung Buli,ID-MA,UNLOCODE:2022-1
BE BCR,city,Bellecourt,BE-WHT,UNLOCODE:2022-1
DE KHZ,city,Kirchroth,DE-BY,UNLOCODE:2022-1
FR VC2,city,Villers-la-Faye,FR-21,UNLOCODE:2022-1
US YDY,city,Sydney,US-ND,UNLOCODE:2022-1
CH MLK,city,Mellikon,CH-AG,UNLOCODE:2022-1
AU DBP,city,Dobroyd Point,AU-NSW,UNLOCODE:2022-1
FR AJJ,city,Angoulins,FR-17,UNLOCODE:2022-1
AR EHL,city,El Bolsón,AR-R,UNLOCODE:2022-1
IT ADE,city,Anzola dell'Emilia,IT-BO,UNLOCODE:2022-1
NL REK,city,Reek,NL-NB,UNLOCODE:2022-1
GB BWG,city,Bowers Gifford,GB,UNLOCODE:2022-1
FR 6TM,city,Terdeghem,FR-59,UNLOCODE:2022-1
TR ADI,city,Adiyaman,TR-02,UNLOCODE:2022-1
LV BRN,city,Beverina,LV,UNLOCODE:2022-1
IT MZG,city,Mezzago,IT-MB,UNLOCODE:2022-1
FR RMY,city,Rémy,FR-62,UNLOCODE:2022-1
JP AG2,city,Agano,JP-15,UNLOCODE:2022-1
BR LYA,city,Santa Amélia,BR-PR,UNLOCODE:2022-1
BR JWD,city,São João das Duas Pontes,BR-SP,UNLOCODE:2022-1
RU VPO,city,Vyatskiye Polyany,RU,UNLOCODE:2022-1
FR DBT,city,Dampierre-sur-Boutonne,FR-17,UNLOCODE:2022-1
US THT,city,Thornton,US-CO,UNLOCODE:2022-1
GB DWH,city,Dodworth,GB-BNS,UNLOCODE:2022-1
NL VSI,city,Visvliet,NL-GR,UNLOCODE:2022-1
US OC6,city,Old Chatham,US-NY,UNLOCODE:2022-1
DE BGP,city,Berg (Gemersheim),DE-RP,UNLOCODE:2022-1
RU BWO,city,Balakovo,RU,UNLOCODE:2022-1
CA TSQ,city,Matsqui,CA-BC,UNLOCODE:2022-1
ES VNS,city,Vincios,ES-PO,UNLOCODE:2022-1
CH CHL,city,Meierskappel,CH-LU,UNLOCODE:2022-1
GB DGE,city,Dargate,GB-KEN,UNLOCODE:2022-1
DE KPT,city,Kroppenstedt,DE-ST,UNLOCODE:2022-1
ID SQR,city,Soroako,ID,UNLOCODE:2022-1
LV SLA,city,Sala,LV,UNLOCODE:2022-1
FR LFU,city,La Fouillouse,FR-42,UNLOCODE:2022-1
BR NSA,city,Nova Serrana,BR-MG,UNLOCODE:2022-1
US RKZ,city,Chilmark,US-MA,UNLOCODE:2022-1
US XJO,city,Northfield,US-IL,UNLOCODE:2022-1
US TWE,city,Taylor,US-AK,UNLOCODE:2022-1
BR MHU,city,Manhuaçu,BR-MG,UNLOCODE:2022-1
PT TMS,city,Tremes,PT-14,UNLOCODE:2022-1
US TPV,city,Tiptonville,US-TN,UNLOCODE:2022-1
US HNM,city,Hana,US-HI,UNLOCODE:2022-1
EE KEI,city,Keila,EE-37,UNLOCODE:2022-1
BR PBU,city,Paraibuna,BR-SP,UNLOCODE:2022-1
FR PTO,city,Pont-d'Ouilly,FR-14,UNLOCODE:2022-1
MY PSG,city,Pusing,MY-08,UNLOCODE:2022-1
AU CPH,city,Clapham,AU-SA,UNLOCODE:2022-1
CA NYK,city,North York,CA-ON,UNLOCODE:2022-1
DE BLZ,city,Bad Langensalza,DE-TH,UNLOCODE:2022-1
DE DSA,city,Blankenheim,DE-ST,UNLOCODE:2022-1
BE BNI,city,Bonheiden,BE-VAN,UNLOCODE:2022-1
ZM MAL,city,Maluba,ZM-05,UNLOCODE:2022-1
JP KXS,city,Kasumi,JP-28,UNLOCODE:2022-1
AT POY,city,Poysdorf,AT,UNLOCODE:2022-1
EE VNJ,city,Varnja Sadam,EE-79,UNLOCODE:2022-1
DE VAC,city,Vacha,DE-TH,UNLOCODE:2022-1
LT LAZ,city,Lazdijai,LT,UNLOCODE:2022-1
CA BPB,city,Beaupré,CA-QC,UNLOCODE:2022-1
FR BRL,city,Brens,FR-81,UNLOCODE:2022-1
DE HMN,city,Heimerdingen,DE-BW,UNLOCODE:2022-1
AU S2M,city,Donnybrook,AU-VIC,UNLOCODE:2022-1
ES DEP,city,San Martín De Pusa,ES-TO,UNLOCODE:2022-1
NI LTD,city,La Trinidad,NI-ES,UNLOCODE:2022-1
NL RYS,city,Rijswijk,NL,UNLOCODE:2022-1
BE GBE,city,Geetbets,BE-VBR,UNLOCODE:2022-1
JP OND,city,Onoda,JP-35,UNLOCODE:2022-1
GR NMK,city,Nea Mikhaniona,GR,UNLOCODE:2022-1
FR OS4,city,Oisseau,FR-53,UNLOCODE:2022-1
HU BLT,city,Balatonboglár,HU,UNLOCODE:2022-1
US BD3,city,Beaver Dam,US-KY,UNLOCODE:2022-1
IN TUB,city,TUMB,IN-GJ,UNLOCODE:2022-1
DE HFF,city,Hüffenhardt,DE-BW,UNLOCODE:2022-1
JP HNN,city,Honmoku,JP-14,UNLOCODE:2022-1
FR RLA,city,Villers-le-Lac,FR-25,UNLOCODE:2022-1
CA COK,city,Clearbrook,CA-BC,UNLOCODE:2022-1
US BR3,city,Beirne,US-AR,UNLOCODE:2022-1
CR TAM,city,Tamarindo,CR-G,UNLOCODE:2022-1
PH LBX,city,Lubang,PH,UNLOCODE:2022-1
DE KSB,city,Königsbronn,DE-BW,UNLOCODE:2022-1
FI SRO,city,Somero,FI-19,UNLOCODE:2022-1
FR PYQ,city,Prayssas,FR-47,UNLOCODE:2022-1
CA WWK,city,Warwick,CA-QC,UNLOCODE:2022-1
DE BCQ,city,Buching,DE-BY,UNLOCODE:2022-1
ES GMB,city,Gombreny,ES-GI,UNLOCODE:2022-1
MA HAB,city,Habib,MA-OUA,UNLOCODE:2022-1
IT FVI,city,Fara Vicentino,IT-VI,UNLOCODE:2022-1
DE WZD,city,Wermsdorf,DE-SN,UNLOCODE:2022-1
NG IDO,city,Idi Oro,NG-OS,UNLOCODE:2022-1
MT CKW,city,Cirkewwa,MT,UNLOCODE:2022-1
US HPT,city,Hampton,US-IA,UNLOCODE:2022-1
DE UKO,city,Buko,DE-ST,UNLOCODE:2022-1
ES TD9,city,Tordómar,ES-BU,UNLOCODE:2022-1
DE SRL,city,Sauerlach,DE-BY,UNLOCODE:2022-1
US G2D,city,Glendale,US-MA,UNLOCODE:2022-1
US GA8,city,Iron City,US-GA,UNLOCODE:2022-1
FR ELD,city,Mesland,FR-41,UNLOCODE:2022-1
FR BOG,city,Bologne,FR-52,UNLOCODE:2022-1
HR KLA,city,Kapelica,HR-07,UNLOCODE:2022-1
BR KTE,city,Campo do Tenente,BR-PR,UNLOCODE:2022-1
CA YCJ,city,Cape-Saint-James,CA-BC,UNLOCODE:2022-1
SE DJB,city,Dösjebro,SE-M,UNLOCODE:2022-1
US MJE,city,Morrison,US-CO,UNLOCODE:2022-1
US OGD,city,Ogden,US-UT,UNLOCODE:2022-1
MT SLW,city,Saint Lawrence,MT-50,UNLOCODE:2022-1
CZ VVY,city,Velvary,CZ,UNLOCODE:2022-1
GB HSW,city,Halesworth,GB-SFK,UNLOCODE:2022-1
AT MIT,city,Mittelberg,AT,UNLOCODE:2022-1
NO FRS,city,Forus,NO-11,UNLOCODE:2022-1
FR THC,city,Thou,FR-45,UNLOCODE:2022-1
SE LTP,city,Liatorp,SE-G,UNLOCODE:2022-1
GB RKO,city,Ruskington,GB-LIN,UNLOCODE:2022-1
BR KLP,city,Campo Largo do Piauí,BR-PI,UNLOCODE:2022-1
FR FUS,city,Fouesnant,FR-29,UNLOCODE:2022-1
PK TNA,city,Tando Adam,PK,UNLOCODE:2022-1
DE DHH,city,Dittelsheim-Hessloch,DE-RP,UNLOCODE:2022-1
DE WOM,city,Worth (Hemsbünde),DE-NI,UNLOCODE:2022-1
DE MBW,city,Markt Erlbach,DE-BY,UNLOCODE:2022-1
RO VDG,city,Dragomiresti-Vale,RO-B,UNLOCODE:2022-1
US YOT,city,Stony Point,US-NC,UNLOCODE:2022-1
FR PHG,city,Campagnac,FR-81,UNLOCODE:2022-1
CH BCU,city,Boncourt,CH-JU,UNLOCODE:2022-1
JP HBI,city,Hibiki-Nada,JP,UNLOCODE:2022-1
HU KZB,city,Baj,HU-KE,UNLOCODE:2022-1
US JKN,city,Jackson,US-LA,UNLOCODE:2022-1
US TED,city,Toleda,US-IA,UNLOCODE:2022-1
GB BWD,city,Brentwood,GB-ESS,UNLOCODE:2022-1
PT CDM,city,Cedovim,PT-09,UNLOCODE:2022-1
FR PGT,city,Le Petit-Abergement,FR-01,UNLOCODE:2022-1
PL TZK,city,Trzcianka,PL-30,UNLOCODE:2022-1
US IJX,city,Jacksonville,US-IL,UNLOCODE:2022-1
FR TL8,city,Montlieu-la-Garde,FR-17,UNLOCODE:2022-1
DE A65,city,Aufhausen,DE-BY,UNLOCODE:2022-1
US ATR,city,Atreco,US-TX,UNLOCODE:2022-1
SI MIP,city,Mirna Pec,SI-085,UNLOCODE:2022-1
US IZW,city,Manitowish Waters,US-WI,UNLOCODE:2022-1
CZ BNJ,city,Benátky nad Jizerou,CZ,UNLOCODE:2022-1
BG SIE,city,Suedinenie,BG-25,UNLOCODE:2022-1
