actor_id,type,name,is_part_of,datasource_id
GB WHW,city,Wishaw,GB-NLK,UNLOCODE:2022-1
ZA ZDM,city,Modderfontein,ZA,UNLOCODE:2022-1
PL BDU,city,Biala Druga,PL-10,UNLOCODE:2022-1
BR MVU,city,Montividiu,BR-GO,UNLOCODE:2022-1
DE MGI,city,Mietingen,DE-BW,UNLOCODE:2022-1
BR PFP,city,Passagem Franca do Piauí,BR-PI,UNLOCODE:2022-1
FR JAP,city,Saint-Jean-d'Aulps,FR-74,UNLOCODE:2022-1
BR CDJ,city,Candeias do Jamari,BR-RO,UNLOCODE:2022-1
US OGG,city,Kahului,US-HI,UNLOCODE:2022-1
US XRS,city,Rock Springs,US-GA,UNLOCODE:2022-1
RU ZIK,city,Zainsk,RU-TA,UNLOCODE:2022-1
DE NDO,city,Niederdorla,DE-TH,UNLOCODE:2022-1
SE MTP,city,Mölltorp,SE-O,UNLOCODE:2022-1
FR IBY,city,Le Mesnil-Aubry,FR-95,UNLOCODE:2022-1
US SF7,city,Shafer,US-MN,UNLOCODE:2022-1
ZA MHW,city,Matshewe,ZA-EC,UNLOCODE:2022-1
RS MSC,city,Misicevo,RS,UNLOCODE:2022-1
DE 6AW,city,Arrach/Bayerischer Wald,DE-BY,UNLOCODE:2022-1
ES PGA,city,Palma de Gandía,ES-V,UNLOCODE:2022-1
CA HOU,city,Houston,CA-BC,UNLOCODE:2022-1
DE 75D,city,Niedernwöhren,DE-NI,UNLOCODE:2022-1
IT CEM,city,Cesano Maderno,IT,UNLOCODE:2022-1
DE WZ2,city,Wenzenbach,DE-BY,UNLOCODE:2022-1
DE GLZ,city,Golzow,DE-BB,UNLOCODE:2022-1
DE ZHR,city,Hergolding,DE-BY,UNLOCODE:2022-1
CN SYC,city,Shayuchong,CN-GD,UNLOCODE:2022-1
IT ODZ,city,Oderzo,IT,UNLOCODE:2022-1
CH AAB,city,Aarburg,CH-AG,UNLOCODE:2022-1
US RIG,city,River Grove/Chicago,US-IL,UNLOCODE:2022-1
AT SHE,city,Schweiggers,AT-3,UNLOCODE:2022-1
MM KET,city,Keng Tung,MM,UNLOCODE:2022-1
FR TRA,city,Trappes,FR-78,UNLOCODE:2022-1
AT MAL,city,Mannersdorf am Leithagebirge,AT-3,UNLOCODE:2022-1
FR S42,city,Saint-Paul-en-Jarez,FR-42,UNLOCODE:2022-1
FR SIO,city,Saint-Bonnet-de-Mure,FR-69,UNLOCODE:2022-1
US WHF,city,West Hartford,US-CT,UNLOCODE:2022-1
CR ROS,city,Santa Rosa,CR-SJ,UNLOCODE:2022-1
DE 56K,city,Grabau,DE-SH,UNLOCODE:2022-1
US UMO,city,Cataumet,US-MA,UNLOCODE:2022-1
US CQL,city,Colo,US-IA,UNLOCODE:2022-1
DE NOD,city,Norden,DE-NI,UNLOCODE:2022-1
FR CTT,city,Le Castellet,FR-83,UNLOCODE:2022-1
CL TLG,city,Talagante,CL-RM,UNLOCODE:2022-1
JP UBK,city,Ushibuka,JP-43,UNLOCODE:2022-1
BR CNC,city,Carrancas,BR-MG,UNLOCODE:2022-1
ES ZML,city,Torrelaguna,ES-M,UNLOCODE:2022-1
FR RDQ,city,Champdeuil,FR-77,UNLOCODE:2022-1
FR C8C,city,Coursac,FR-24,UNLOCODE:2022-1
GB CYO,city,Clayton,GB-LAN,UNLOCODE:2022-1
US KBM,city,Blue Mound,US-TX,UNLOCODE:2022-1
DE 3GG,city,Egling,DE-BY,UNLOCODE:2022-1
US 5WD,city,Woodstock Valley,US-CT,UNLOCODE:2022-1
RU SHA,city,Shakhtersk,RU,UNLOCODE:2022-1
FR LS2,city,Liernais,FR-21,UNLOCODE:2022-1
LK PIK,city,Pita Kotte,LK,UNLOCODE:2022-1
DE 62N,city,Pronstorf,DE-SH,UNLOCODE:2022-1
CH EBE,city,Ebersecken,CH-LU,UNLOCODE:2022-1
BR SID,city,Simão Dias,BR-SE,UNLOCODE:2022-1
US VDS,city,Valle Crucis,US-NC,UNLOCODE:2022-1
CZ HMM,city,Hermanuv Mestec,CZ,UNLOCODE:2022-1
IN SAD,city,Sanathnagar,IN-HR,UNLOCODE:2022-1
GB ADR,city,Aberdaron,GB-GWN,UNLOCODE:2022-1
PK JLM,city,Jhal Magsi,PK,UNLOCODE:2022-1
ES CID,city,Cacicedo,ES-S,UNLOCODE:2022-1
