actor_id,type,name,is_part_of,datasource_id
SE BLV,city,Bällstaviken,SE-AB,UNLOCODE:2022-1
NL BST,city,Best,NL-NB,UNLOCODE:2022-1
DE WKH,city,Walkertshofen,DE-BY,UNLOCODE:2022-1
FR SRO,city,Sarrola-Carcopino,FR-2A,UNLOCODE:2022-1
US HNC,city,Hatteras,US-NC,UNLOCODE:2022-1
FR XCM,city,Baslieux-sous-Châtillon,FR-51,UNLOCODE:2022-1
AU WFD,city,Wedgefield,AU-WA,UNLOCODE:2022-1
IT ZPK,city,Pergola,IT-PU,UNLOCODE:2022-1
CN CJN,city,Chenjian,CN,UNLOCODE:2022-1
KP FNJ,city,Pyongyang,KP,UNLOCODE:2022-1
US V8K,city,Vassar,US-KS,UNLOCODE:2022-1
DE FNU,city,Freiensteinau,DE-HE,UNLOCODE:2022-1
FR PSX,city,Pont-Sainte-Maxence,FR-60,UNLOCODE:2022-1
TM KER,city,Kerkichi,TM-L,UNLOCODE:2022-1
PL MSD,city,Mszana Dolna,PL-12,UNLOCODE:2022-1
US CL7,city,"Carlisle, Spartanburg",US-SC,UNLOCODE:2022-1
DE DMZ,city,Dellmensingen,DE-BW,UNLOCODE:2022-1
DE BML,city,Bad Münstereifel,DE-NW,UNLOCODE:2022-1
US OOR,city,Moorestown,US-PA,UNLOCODE:2022-1
CZ HJD,city,Haj u Duchcova,CZ,UNLOCODE:2022-1
FR TOH,city,Nothalten,FR-67,UNLOCODE:2022-1
FR VSB,city,Vouneuil-sous-Biard,FR-86,UNLOCODE:2022-1
IT USN,city,Usini,IT-SS,UNLOCODE:2022-1
BE TCI,city,Tarcienne,BE-WNA,UNLOCODE:2022-1
US HHQ,city,Holly Hill,US-SC,UNLOCODE:2022-1
FR LST,city,Lastours,FR-11,UNLOCODE:2022-1
BR CYL,city,Santa Cecília do Sul,BR-RS,UNLOCODE:2022-1
ZA ZFQ,city,Berea,ZA,UNLOCODE:2022-1
ZA ZAU,city,Cambridge,ZA-EC,UNLOCODE:2022-1
EE AEC,city,Alatskivi,EE-79,UNLOCODE:2022-1
US DDD,city,Dorr,US-MI,UNLOCODE:2022-1
FR NRI,city,Noisy-le-Roi,FR-78,UNLOCODE:2022-1
ES ESS,city,Casinos,ES,UNLOCODE:2022-1
NO GOT,city,Grøtavær,NO,UNLOCODE:2022-1
BE COU,city,Couillet,BE-WHT,UNLOCODE:2022-1
US WUS,city,Williamsburg,US-IA,UNLOCODE:2022-1
FR PAL,city,Palaiseau,FR-91,UNLOCODE:2022-1
IE CAI,city,Cahir (An Chathair),IE,UNLOCODE:2022-1
PL BUD,city,Budzislaw Koscielny,PL-30,UNLOCODE:2022-1
AR LAR,city,La Reja,AR-B,UNLOCODE:2022-1
CN TCS,city,Tacheng,CN-XJ,UNLOCODE:2022-1
AZ SHI,city,Shirvan,AZ-AGU,UNLOCODE:2022-1
US VSO,city,Everson,US-PA,UNLOCODE:2022-1
DE KBN,city,Karben,DE-HE,UNLOCODE:2022-1
ZM CHA,city,Chachacha,ZM,UNLOCODE:2022-1
US 3LM,city,Lake City,US-MI,UNLOCODE:2022-1
FR TH5,city,Tachoires,FR-32,UNLOCODE:2022-1
AU ASE,city,Anglesea,AU-VIC,UNLOCODE:2022-1
BR VAT,city,Vargem Alta,BR-ES,UNLOCODE:2022-1
US UJG,city,Gibraltar,US-PA,UNLOCODE:2022-1
DE TEE,city,Treuen,DE-SN,UNLOCODE:2022-1
PL ZOR,city,Zorawina,PL-02,UNLOCODE:2022-1
US HB6,city,Holden Beach,US-NC,UNLOCODE:2022-1
FR ORN,city,Ornon,FR-38,UNLOCODE:2022-1
MX SDT,city,Santo Domingo Tianguistengo,MX-OAX,UNLOCODE:2022-1
FR VY3,city,Varennes-Jarcy,FR-91,UNLOCODE:2022-1
RO TIR,city,Tirgu Mures,RO-MS,UNLOCODE:2022-1
US RBL,city,Red Bluff,US-CA,UNLOCODE:2022-1
DE TIG,city,Tittling,DE-BY,UNLOCODE:2022-1
ME PLJ,city,Pljevlja,ME-14,UNLOCODE:2022-1
PL RZZ,city,Rozprza,PL-10,UNLOCODE:2022-1
ES VNE,city,Villadecanes,ES-LE,UNLOCODE:2022-1
GB CPD,city,Chapel Saint Leonards,GB-LIN,UNLOCODE:2022-1
JP STD,city,Setoda,JP-34,UNLOCODE:2022-1
DE OHR,city,Oberahr,DE-RP,UNLOCODE:2022-1
LV AUC,city,Auce,LV,UNLOCODE:2022-1
EG PIB,city,Port Ibrahim,EG,UNLOCODE:2022-1
GB PYL,city,Pyle,GB-BGE,UNLOCODE:2022-1
GB EGD,city,East Grinstead,GB-WSX,UNLOCODE:2022-1
SK SEC,city,Strecno,SK-ZI,UNLOCODE:2022-1
GB BEF,city,Bedford,GB-BDF,UNLOCODE:2022-1
US LRU,city,Las Cruces,US-NM,UNLOCODE:2022-1
FR 2PY,city,Compeyre,FR-12,UNLOCODE:2022-1
US OUU,city,Mount Ulla,US-NC,UNLOCODE:2022-1
US 9LS,city,Lisbon,US-CT,UNLOCODE:2022-1
IN MYQ,city,Mysore,IN,UNLOCODE:2022-1
ES CEN,city,Cenicientos,ES-M,UNLOCODE:2022-1
US WSG,city,Washington,US-PA,UNLOCODE:2022-1
GB FEB,city,Ferrybridge,GB-WKF,UNLOCODE:2022-1
GB WEQ,city,Westcott,GB,UNLOCODE:2022-1
CN HEZ,city,Hezhou,CN-GX,UNLOCODE:2022-1
NO BLV,city,Blomvåg,NO,UNLOCODE:2022-1
FR MR5,city,Mérignas,FR-33,UNLOCODE:2022-1
US EWX,city,Elmwood,US-WI,UNLOCODE:2022-1
ET GDE,city,Gode,ET,UNLOCODE:2022-1
JP HMR,city,Hamura,JP-13,UNLOCODE:2022-1
BR PXI,city,Porto Xavier,BR-RS,UNLOCODE:2022-1
DE KFI,city,Kraftisried,DE-BY,UNLOCODE:2022-1
FR GIY,city,Grigny,FR-69,UNLOCODE:2022-1
NL WTW,city,Winterswijk,NL,UNLOCODE:2022-1
FR LEC,city,Le Cannet,FR-06,UNLOCODE:2022-1
US KHM,city,Kermit,US-TX,UNLOCODE:2022-1
IT SPO,city,Sospiro,IT,UNLOCODE:2022-1
AU DEB,city,Deception Bay,AU-QLD,UNLOCODE:2022-1
FR ZZW,city,Zellwiller,FR-67,UNLOCODE:2022-1
BR ASA,city,Amargosa,BR-BA,UNLOCODE:2022-1
US CD8,city,Cloverdale,US-OR,UNLOCODE:2022-1
FR UXE,city,Joigny,FR-89,UNLOCODE:2022-1
FI HAR,city,Harvaluoto,FI-01,UNLOCODE:2022-1
DE SAJ,city,Schöntal,DE-BW,UNLOCODE:2022-1
CN LGH,city,Longhua,CN-GD,UNLOCODE:2022-1
FR PGM,city,Plougoumelen,FR-56,UNLOCODE:2022-1
NO FYL,city,Fyllingsdalen,NO,UNLOCODE:2022-1
BR CAU,city,Caruaru,BR-PE,UNLOCODE:2022-1
TN BJC,city,Borj Cedria,TN-21,UNLOCODE:2022-1
IN TRZ,city,Tiruchirapalli,IN-TN,UNLOCODE:2022-1
IT VGV,city,Vigevano,IT,UNLOCODE:2022-1
CL LCZ,city,La Cruz,CL-VS,UNLOCODE:2022-1
NO VSS,city,Vestfossen,NO,UNLOCODE:2022-1
US CQE,city,Cranbury,US-NJ,UNLOCODE:2022-1
BE VHN,city,Vroenhoven,BE-VLI,UNLOCODE:2022-1
AT PTT,city,Pottendorf,AT-3,UNLOCODE:2022-1
MU BRE,city,Belle Rose,MU,UNLOCODE:2022-1
ZA BKN,city,Bellair,ZA-KZN,UNLOCODE:2022-1
