PG TIG,N9379035641
FR HGH,R81955
US XJB,R188397
FR NRD,R299012
BE ZWL,R60889
SI MZA,R1675622
BR CFL,R298341
CH TGC,R1684563
DE ALH,R532368
US TVM,R7443877
FR PGD,R530713
CU PAL,W1035412670
US MUK,N154018308
CA BNT,W72941017
US LNE,N150958728
ES ALR,R345248
DE RKH,R448307
BR OCA,R296750
FR R4V,R89396
FR 6SP,R1230120
ES PNO,R340041
US GRB,R251488
JP IER,N7165096727
CV PAL,N248644871
PH LIC,R3488060
FR AAB,R1446284
BR NVG,R242527
BE BSA,R60140
FR DAB,R153143
ES LXO,R340488
MY ZCA,R10043206
EG QUB,N299570446
NI ZEO,R5718187
BE BLZ,R1246112
PL ZIC,R6575662
GR PSC,N364221529
FR APY,R195827
ES ZMF,R347972
US SD8,R6586820
PG KDE,N3717786763
ES MTV,R347870
DE DKT,R2772183
RS KUC,R6305075
NO GLP,R409082
BG BUZ,R13489944
CH LDB,N280841437
PL POK,N692604860
BR NMU,R333715
GB REE,R6910548
ES MRN,R341654
US STM,R6603674
BE KOO,R1337504
BR CYO,R242728
ES SNS,R346443
FR ULZ,R1828375
FR CCQ,R147914
RO BRC,R14701121
GB GSD,R8276005
JP TGI,R4847014
IT V2E,N3684073500
BR RLR,R315313
US EDU,R119675
AU IUH,R5718743
CZ KCC,R440369
FR 3LR,R295986
BR SDE,R296611
US QWB,R182610
US HS4,N154082774
BR ULI,R298072
NL WPP,R533779
DE KOX,R401698
DE ZJS,R958102
DE 69Z,R1404024
FR CLO,R80327
BR TSE,R333684
GB BTU,N3074122080
US KFD,R134617
DE SDX,R396002
FR ZZN,R135633
US DZA,R237872
DE HRN,R1815258
DE 69N,R557145
CL CCP,R1620105
FR IME,R131027
US UPX,N154358540
IT MPP,R3369914
BR NEW,R296632
SG TPG,N2511053953
US SRA,R137240
GB FBU,R2273436
IN GAH,N2313653794
US AJU,R170406
FR CU8,R135661
FR ICH,R146803
US NEK,R182609
EC RBA,R3728588
US RFD,R127020
US 2SV,N154040160
DE BTH,R453393
CZ VBO,R442304
IT PM4,R44114
ZA LWD,R2034102
NL RZG,R1883612
US HWD,R253652
US KKH,W548254535
FR RAY,R1265648
US RIT,R251751
IS GJR,N2673951526
BR PCL,R301441
ZM MRB,N89085357
DE ZAZ,R1250450
AT HMD,N123722493
US QAG,R251644
US BXZ,N157547501
US FRV,R179985
BR JPB,R315175
GB NDN,R2404883
GR NGA,N296699424
DE SCJ,R547961
NZ CMV,N59694792
DE ZTB,R2407168
FR S8G,R1470529
BR OSA,R298470
EG RSU,W1104195645
FR OUQ,N9352566601
CA HBR,R2838192
FR V82,R1379056
GB XBY,R5674785
DE SGF,R965603
US XWZ,R195062
US MEI,R7144428
IT CPP,R43753
JP UEC,N8304987970
NG SKO,N501540904
FI TVS,R2376176
PE AZA,R1918549
BR MPS,R1832494
FR S3C,R105047
DE ZRH,R8920079
PL RZJ,R2646265
MX STR,N9038695745
FR CBM,R84436
DK N3S,N21686563
DE HCS,R4209939
ES ATA,R11724738
CL LUM,R1742570
ES TOR,R341237
CA SNI,R3642177
IT VRD,R45416
FR NDO,R932979
FI YSE,R2525927
US SNM,R111924
BG CPA,R1974009
GB BHP,N1490974059
FR MRQ,R240382
BR IGN,R362194
TH KHA,N9814344054
FR ZEM,R121240
US XMG,R136692
IT PD2,R41515
FR SBO,R89950
US HTO,R175509
CH SCR,R1683940
BR CML,R314888
FR N87,R116267
DE LBF,R416475
CA GYB,R9283187
BE GDU,R1940440
GB BHL,N292667597
BR HIP,R315021
FR HBE,R1418356
IE SUL,R6960907
DE FBK,R533664
DE IMR,R1248571
FR GUY,R158988
BR CZD,R297705
IT TTM,R40948
BR LRL,R362260
AU ZAA,R5621035
US WZP,R189015
DE ODE,R173106
DE 9BG,N910358457
FR NYK,R120604
GB WIA,R8651972
US WAG,R14988895
GB EDR,R957426
US UBG,N151431435
US PRH,N48641266
FR CXV,R149649
SI SEN,N57092691
US HK7,R14024053
DE WS9,R1239620
FR LNB,R1777939
US YWZ,R136726
ZA ZEV,N27565050
BR CLE,R298110
ES ZRM,N1716189262
GB SIC,N29399822
MT BIR,W1184991607
DE KXE,R1259832
PK MBD,N281407604
ES AQA,R340528
SZ 7DS,N3889084242
BG VID,R1916767
DE QTZ,R2319667
KE SIA,R16088496
FR LUM,R3257500
AU WQ8,R10598716
RS NVS,R1649672
US QHG,N158537120
SK P3L,R2166353
AR RSA,R3399834
NL NWJ,R2713020
FR WLK,R131471
US CTU,R7985821
FR ZRL,R150119
NO GJV,N2376998415
DE BOW,N313758140
IT MSM,R43712
FR O9O,R114929
JP USB,R4004810
US MCW,R129229
BR POW,R303596
US DHG,R134581
DE SNS,R444708
US XUT,R126987
IT PEF,N62511219
US WN4,N158843872
FR MJ2,R254293
NL WAP,R2712285
DE 74P,R1182651
AT SIG,R103475
US EYH,N157556227
DE S3B,R915451
BR BOR,R3059132
BS COX,N4317717551
PE TAR,R1874339
GB EAI,N29539815
DE WBY,R932238
BE OIJ,R913906
DE WDQ,R1419919
IT INC,R43617
FR MPW,R1912992
JP AKN,R3959622
RO BDH,N460201136
AT SMI,R49983
CH WEL,R1683587
US RLY,R169745
DE HZG,R450109
FR URG,R107427
US CYG,R127519
ES TZO,R346302
US IV5,R198915
DE JG8,R283612
BE LOD,R3411083
FR BMN,R1145295
US RGT,R119539
BR FBE,R297492
US WDY,R136632
US 9LI,R12200087
PL ROP,R3017213
AR RCQ,R2294499
DE MSO,R959820
IT PL9,R9489666
IT BAV,N1419115458
US RH3,N158246326
FI IKK,N6538960902
SE ANG,R935679
FR V6M,R963213
ZA NTD,N262713983
FR OVZ,R138349
US XLX,R3306055
IT PSG,N8677786740
FR LH2,R722088
ES PEL,R341423
BE HIV,R12897931
ES PCI,R346848
FR YSE,R163636
IT ZID,R39206
US HH2,N153972308
GB CRF,R4067302
US DYP,N157603949
SV SLT,R8551728
DE MBK,R10603013
US LGI,R127497
IT ETA,R1768914
FR NUM,R1250230
IT BTR,R44307
IT LPO,R42346
FR LDD,R117591
IE UTN,R6527680
US CKT,R5474580
BA RAJ,N316078897
JP FUI,R4674651
US ROE,R122032
US MJN,N153804529
IT ZJO,N1517033038
CH GPA,R1683328
PL OZE,R2812250
BR CVL,R314758
GB BWM,R3871100
US GZJ,N153691172
US KSY,R137261
GB OTY,R4779735
GB MVC,R5993735
CZ SVO,R436549
US CS4,R134519
GB SNM,N339505725
US YPZ,R191986
FR H3L,R85694
DE SCL,R357189
US OXT,N158349393
ES AAE,R12685758
IT RUB,R43416
IT CLV,R44462
AU CSI,R6069761
US MUB,R126240
FR NVF,R59759
LB QBY,N5750147409
FR MSA,R105404
US DZS,R125902
SK PZY,R2204226
ES SIS,R346728
FR 2LR,N7006212764
DE TAB,N240112334
US DEE,R1216663
FR FXV,R2816538
CH ZAZ,R1682741
GB ZBK,R7222647
BR PTI,R336859
SE ODA,R5525186
MX TON,N3120750874
CH ASH,R1683616
DE LU3,W263217204
FR VZM,R105041
BR MDC,R298534
HU SZT,R1607270
DE WGH,R418334
GB PLF,N29498466
GB KGE,N616836413
TW CLI,R1526714
GB NBW,N32053154
CA LAR,N5444254567
PG LNG,W911055094
FR P2P,R111599
IT SOS,R44703
GB WGE,R2902804
CN JRG,R5670798
US 9SR,R130811
FR RV9,R79745
GB EOL,N36675380
CZ TAO,R437881
DE ETD,R454873
NZ EAC,N7748199009
BR GEP,R315424
DO SNZ,N250651125
FR NFB,R2099811
FR AI2,R419550
ZA RTT,R2051167
FR APT,R48645
BE SOI,R2180484
FR CNQ,R134260
DK OHJ,N9249933226
BR PEG,R314997
FR DLC,R1610909
US DQB,R3165541
PK TOR,N3076052890
ES SLS,R340929
IT GDS,R45661
FR CD5,R74564
AT MAI,R1002065
SE SOD,N427592910
DE EAX,N146051329
FR ZVH,R7858556
SE MLR,N972541731
ES VRM,R345506
FR IUS,R3161168
DE ORL,R452214
PH SJ2,R6118236
US YLM,R188909
IT ZCP,R46151
FR MYX,R49538
DE NAB,R962202
IT V9C,R44289
NL OSG,N1925444492
CN DJA,W1055546096
DK NBL,N9439214542
US N7E,N150960555
PL CHR,R2643774
US JEO,R6603617
SE KGG,N7473482244
DE 3BZ,R1252444
US PHR,N153393728
