actor_id,type,name,is_part_of,datasource_id
KR ZAH,city,Songtan,KR-41,UNLOCODE:2022-1
US S7K,city,South Kingstown,US-RI,UNLOCODE:2022-1
US NCX,city,Norcross,US-VA,UNLOCODE:2022-1
ES MRM,city,Montcada I Reixac,ES,UNLOCODE:2022-1
US KRS,city,Bakersville,US-OH,UNLOCODE:2022-1
US G8D,city,Harper,US-TX,UNLOCODE:2022-1
US E2I,city,Earling,US-IA,UNLOCODE:2022-1
DK SM6,city,Store Merløse,DK-85,UNLOCODE:2022-1
DE 55A,city,Schmilau,DE-SH,UNLOCODE:2022-1
US MAP,city,Maple Heights,US-OH,UNLOCODE:2022-1
ES NES,city,Margalef,ES-T,UNLOCODE:2022-1
US OB4,city,Osborne,US-KS,UNLOCODE:2022-1
AO DGR,city,Dombe Grande,AO,UNLOCODE:2022-1
FR AA5,city,Saint-André-de-Roquelongue,FR-11,UNLOCODE:2022-1
BR ENO,city,Engenheiro Navarro,BR-MG,UNLOCODE:2022-1
IT MGD,city,Mongrando,IT-BI,UNLOCODE:2022-1
FR PRZ,city,Serrigny,FR-89,UNLOCODE:2022-1
JP ONX,city,OnomichiItozaki,JP-34,UNLOCODE:2022-1
BR PHZ,city,Pinhalzinho,BR-SC,UNLOCODE:2022-1
AU MOV,city,Moranbah,AU-QLD,UNLOCODE:2022-1
US AOD,city,Atoka,US-OK,UNLOCODE:2022-1
GB RDQ,city,Ramsden Heath,GB-ESS,UNLOCODE:2022-1
HN BJA,city,Rio Bijao,HN,UNLOCODE:2022-1
IN BAN,city,Banswara,IN-RJ,UNLOCODE:2022-1
PA GRA,city,Guarumal,PA-10,UNLOCODE:2022-1
NO SVN,city,Svinndal,NO,UNLOCODE:2022-1
US D2C,city,Del City,US-OK,UNLOCODE:2022-1
DE LTL,city,Lautertal (Odenwald),DE-HE,UNLOCODE:2022-1
US BJW,city,Bridgewater,US-MA,UNLOCODE:2022-1
BR SON,city,São José do Norte,BR-RS,UNLOCODE:2022-1
US F8A,city,Farmingdale,US-ME,UNLOCODE:2022-1
AT OAD,city,Orth an der Donau,AT-3,UNLOCODE:2022-1
US RSX,city,Rouses Point,US-NY,UNLOCODE:2022-1
US 9SK,city,Stockton,US-GA,UNLOCODE:2022-1
ZA SWE,city,Swellendam,ZA,UNLOCODE:2022-1
DE BTE,city,Breitscheid,DE-HE,UNLOCODE:2022-1
BE DEZ,city,Deinze,BE-VOV,UNLOCODE:2022-1
US GYS,city,Garysburg,US-NC,UNLOCODE:2022-1
FR SW6,city,Sainte-Gemme-en-Sancerrois,FR-18,UNLOCODE:2022-1
AU CKM,city,Coomba Park,AU-NSW,UNLOCODE:2022-1
DE PIW,city,Pirk,DE-TH,UNLOCODE:2022-1
GL JUV,city,Upernavik,GL,UNLOCODE:2022-1
US YTL,city,Talent,US-OR,UNLOCODE:2022-1
GR AGM,city,Agia Marina Fthiotidas,GR,UNLOCODE:2022-1
FR MEE,city,Le Mée-sur-Seine,FR-77,UNLOCODE:2022-1
CZ KUN,city,Kunovice,CZ,UNLOCODE:2022-1
DE HHL,city,Hehlen,DE-NI,UNLOCODE:2022-1
NO LEP,city,Leirpollen,NO,UNLOCODE:2022-1
EE POL,city,Polli,EE-71,UNLOCODE:2022-1
US LOB,city,Lido Beach,US-NY,UNLOCODE:2022-1
ES NVT,city,Navarrete,ES-VI,UNLOCODE:2022-1
BR JAR,city,Jaru,BR-RO,UNLOCODE:2022-1
ES MAR,city,Marín,ES-SS,UNLOCODE:2022-1
PT PTC,city,Caxarias,PT-11,UNLOCODE:2022-1
AT LWN,city,Langwiesen,AT-2,UNLOCODE:2022-1
CM KBI,city,Kribi,CM,UNLOCODE:2022-1
DE RIV,city,Reichenbach im Vogtland,DE-SN,UNLOCODE:2022-1
GR IKN,city,Ikonian,GR,UNLOCODE:2022-1
CZ ZKP,city,Zakupy,CZ,UNLOCODE:2022-1
JM CST,city,Charles Town,JM-04,UNLOCODE:2022-1
FR TDS,city,Taillades,FR-84,UNLOCODE:2022-1
FR NTZ,city,Bantouzelle,FR-59,UNLOCODE:2022-1
US MBZ,city,Marlboro,US-NY,UNLOCODE:2022-1
CA DLN,city,Dublin,CA-ON,UNLOCODE:2022-1
GT SBR,city,Santa Bárbara,GT-13,UNLOCODE:2022-1
US M9F,city,Mayfield,US-OH,UNLOCODE:2022-1
SE VRT,city,Virestad,SE-G,UNLOCODE:2022-1
BE BRD,city,Burdinne,BE-WLG,UNLOCODE:2022-1
FR NDP,city,Neuville-de-Poitou,FR-86,UNLOCODE:2022-1
IT MAA,city,Melara,IT,UNLOCODE:2022-1
CH THU,city,Thun,CH-BE,UNLOCODE:2022-1
DE GSI,city,Grossensiel,DE-NI,UNLOCODE:2022-1
GR ANA,city,Anáfi,GR,UNLOCODE:2022-1
US M6T,city,Monetta,US-SC,UNLOCODE:2022-1
GR YAL,city,Yaltra,GR,UNLOCODE:2022-1
AU KBJ,city,Kings Canyon,AU-NT,UNLOCODE:2022-1
GB SZC,city,Saint Clement,GB-CON,UNLOCODE:2022-1
US ZON,city,Alorton,US-IL,UNLOCODE:2022-1
RU GK7,city,Gubakha,RU-PER,UNLOCODE:2022-1
BR SNN,city,Santana,BR-BA,UNLOCODE:2022-1
IN RAY,city,Rayapalayam,IN-AN,UNLOCODE:2022-1
RU BVC,city,Borovichi,RU-TVE,UNLOCODE:2022-1
US HBG,city,Hattiesburg,US-MS,UNLOCODE:2022-1
RO BAY,city,Baia Mare,RO,UNLOCODE:2022-1
FR HGR,city,Magny-le-Hongre,FR-77,UNLOCODE:2022-1
PR LPN,city,Las Pinas,PR,UNLOCODE:2022-1
NO MEH,city,Mehamn,NO,UNLOCODE:2022-1
IT DOG,city,Dogana,IT,UNLOCODE:2022-1
BE ZEL,city,Zelzate,BE-VOV,UNLOCODE:2022-1
FR VEG,city,Vildé-Guingalan,FR-22,UNLOCODE:2022-1
ES VGB,city,Veguellina de Orbigo,ES-LU,UNLOCODE:2022-1
ES SCO,city,Santa Maria de Corcó,ES-B,UNLOCODE:2022-1
GB PER,city,Perth,GB-PKN,UNLOCODE:2022-1
US 9FR,city,Farber,US-MO,UNLOCODE:2022-1
FR SRQ,city,Serquigny,FR-27,UNLOCODE:2022-1
FR VB2,city,Villebernier,FR-49,UNLOCODE:2022-1
ID SAU,city,Sawu,ID,UNLOCODE:2022-1
ES NCN,city,Navas Concepcion,ES-SE,UNLOCODE:2022-1
US C23,city,Callands,US-VA,UNLOCODE:2022-1
TT TOC,city,Toco,TT-POS,UNLOCODE:2022-1
ID SGO,city,Port Segoro Fajar Satryo/Jakarta,ID-JK,UNLOCODE:2022-1
FR DC6,city,Saint-Seurin-de-Cursac,FR-33,UNLOCODE:2022-1
CN XCH,city,Xincheng,CN-GD,UNLOCODE:2022-1
IN AKR,city,RPCIPL SEZ/Visakhapatnam,IN-AP,UNLOCODE:2022-1
BR ABN,city,Areia Branca,BR-SE,UNLOCODE:2022-1
AU BDM,city,Bundamba,AU-QLD,UNLOCODE:2022-1
