actor_id,type,name,is_part_of,datasource_id
US 9AR,city,Argyle,US-TX,UNLOCODE:2022-1
US FNU,city,Fessenden,US-ND,UNLOCODE:2022-1
GB HVO,city,"Ham Voe, Foula",GB-ZET,UNLOCODE:2022-1
CA TIL,city,Inverlake,CA-AB,UNLOCODE:2022-1
FR SNX,city,Saint-Amant-de-Boixe,FR-16,UNLOCODE:2022-1
US LKY,city,Lakewood,US-NY,UNLOCODE:2022-1
PK NRW,city,Narowal,PK,UNLOCODE:2022-1
PH BTY,city,Bantayon/San Jose,PH,UNLOCODE:2022-1
NL SCA,city,Sprang,NL-NB,UNLOCODE:2022-1
CL RIB,city,Río Ibáñez,CL-AI,UNLOCODE:2022-1
CH STU,city,Studen,CH-BE,UNLOCODE:2022-1
BR TRW,city,Tururu,BR-CE,UNLOCODE:2022-1
ES AA5,city,Jacarilla,ES-A,UNLOCODE:2022-1
LV LVD,city,Lielvarde,LV,UNLOCODE:2022-1
GB WSD,city,Walsden,GB-CLD,UNLOCODE:2022-1
CA FCX,city,Saint-François-Xavier,CA-MB,UNLOCODE:2022-1
FR ST8,city,Saint-André-en-Terre-Plaine,FR-89,UNLOCODE:2022-1
FR Z3M,city,Molières-sur-Cèze,FR-30,UNLOCODE:2022-1
FR LMK,city,La Londe-les-Maures,FR-83,UNLOCODE:2022-1
PL OCZ,city,Skoczow,PL-24,UNLOCODE:2022-1
FR 5RA,city,Saint-Maur,FR-03,UNLOCODE:2022-1
DE BZD,city,Betzendorf,DE-NI,UNLOCODE:2022-1
IT ZMX,city,Melicucco,IT-RC,UNLOCODE:2022-1
GB SNE,city,Stoke Newington,GB-HCK,UNLOCODE:2022-1
DE WRK,city,Wurmannsquick,DE-BY,UNLOCODE:2022-1
IT MA7,city,Magliano Alfieri,IT-CN,UNLOCODE:2022-1
PE TBP,city,Tumbes,PE,UNLOCODE:2022-1
BR ATG,city,Alto Araguaia,BR-MT,UNLOCODE:2022-1
DE FRC,city,Frankenbach,DE-BW,UNLOCODE:2022-1
SE FEL,city,Fellingsbro,SE-T,UNLOCODE:2022-1
US 5PA,city,Palo,US-IA,UNLOCODE:2022-1
KR BDE,city,Bongdong-eup/Wanju-gun,KR-45,UNLOCODE:2022-1
PL KNM,city,Kanie,PL,UNLOCODE:2022-1
FR L7T,city,Brax,FR-47,UNLOCODE:2022-1
CN MSG,city,Meishan Pt,CN-ZJ,UNLOCODE:2022-1
SK HRA,city,Vinohrady nad Váhom,SK-TA,UNLOCODE:2022-1
US 3TH,city,Thompson,US-CT,UNLOCODE:2022-1
CA HOK,city,Shoal Lake,CA-MB,UNLOCODE:2022-1
GB KWT,city,Kensworth,GB-CBF,UNLOCODE:2022-1
FR CTG,city,Châteaubourg,FR-35,UNLOCODE:2022-1
IE HOL,city,Holywood,IE-CW,UNLOCODE:2022-1
US HJ2,city,Hopewell Junction,US-NY,UNLOCODE:2022-1
FR GQX,city,Guillerval,FR-91,UNLOCODE:2022-1
US FIC,city,Fire Cove,US-AK,UNLOCODE:2022-1
BE MKE,city,Mannekensvere,BE-VWV,UNLOCODE:2022-1
AU RAV,city,Ravensthorpe,AU-WA,UNLOCODE:2022-1
AT TEX,city,Texing,AT,UNLOCODE:2022-1
GB SLD,city,Stockland,GB,UNLOCODE:2022-1
GB POC,city,Port Clarence,GB-STT,UNLOCODE:2022-1
DE PMN,city,Pommelsbrunn,DE-BY,UNLOCODE:2022-1
EE SRU,city,Sõru,EE-39,UNLOCODE:2022-1
FR LRF,city,La Roche-sur-Foron,FR-74,UNLOCODE:2022-1
FR MAA,city,Mariac,FR-07,UNLOCODE:2022-1
GB HOD,city,Holmeswood,GB-LAN,UNLOCODE:2022-1
NL SPV,city,Stolpervlotbrug,NL-NH,UNLOCODE:2022-1
US VDW,city,Vardaman,US-MS,UNLOCODE:2022-1
GB KGY,city,Kingsbury,GB-WAR,UNLOCODE:2022-1
FR SJQ,city,Saint-Jacques-de-Thouars,FR-79,UNLOCODE:2022-1
ES TOP,city,Polan,ES-TO,UNLOCODE:2022-1
FR T7R,city,Saint-Règle,FR-37,UNLOCODE:2022-1
US JOD,city,Jeddo,US-MI,UNLOCODE:2022-1
DE NOB,city,Nomborn,DE-RP,UNLOCODE:2022-1
EE MDI,city,Mundi,EE,UNLOCODE:2022-1
DE RML,city,Ruhmannsfelden,DE-BY,UNLOCODE:2022-1
BR ESF,city,Espírito Santo FPSO,BR-RJ,UNLOCODE:2022-1
AT PRA,city,Pramet,AT-4,UNLOCODE:2022-1
AT ALE,city,Allentsteig,AT,UNLOCODE:2022-1
PL RSI,city,Rusocin,PL-30,UNLOCODE:2022-1
US TCK,city,White Rock,US-NM,UNLOCODE:2022-1
US 5LT,city,Patel,US-MS,UNLOCODE:2022-1
DE ORE,city,Horhausen (Theres),DE-BY,UNLOCODE:2022-1
PL SKJ,city,Skolyszyn,PL-18,UNLOCODE:2022-1
FR XR8,city,Saint-Genix-sur-Guiers,FR-73,UNLOCODE:2022-1
RS NSL,city,Novi Slankamen,RS,UNLOCODE:2022-1
IT SOC,city,Soriano nel Cimino,IT-VT,UNLOCODE:2022-1
IT MEO,city,Meolo,IT-VE,UNLOCODE:2022-1
DE LJN,city,Landesbergen,DE-NI,UNLOCODE:2022-1
BR MFR,city,Muniz Ferreira,BR-BA,UNLOCODE:2022-1
IT CNA,city,Corana,IT,UNLOCODE:2022-1
US CT5,city,Castleton,US-VT,UNLOCODE:2022-1
US H2D,city,Henderson,US-MD,UNLOCODE:2022-1
BG AKH,city,Akhtopol,BG,UNLOCODE:2022-1
RO RZY,city,Moldova Noua,RO-CS,UNLOCODE:2022-1
AU BET,city,Belmont,AU-WA,UNLOCODE:2022-1
BR RUS,city,Russas,BR-CE,UNLOCODE:2022-1
BE GDE,city,Godsheide,BE-VLI,UNLOCODE:2022-1
JP HRM,city,Haramachi,JP-07,UNLOCODE:2022-1
BR SLW,city,São Luís do Curu,BR-CE,UNLOCODE:2022-1
US 7VN,city,Vernon,US-VT,UNLOCODE:2022-1
US PVB,city,Pevely,US-MO,UNLOCODE:2022-1
FR HRT,city,Montpeyroux,FR-63,UNLOCODE:2022-1
CA TRA,city,Tracadie,CA-NB,UNLOCODE:2022-1
JP KMS,city,Kumeshima,JP-47,UNLOCODE:2022-1
US EPT,city,Export,US-PA,UNLOCODE:2022-1
DE BP7,city,Bann/Pfalz,DE-RP,UNLOCODE:2022-1
FR RNR,city,Carnières,FR-59,UNLOCODE:2022-1
FR MXA,city,Mozé-sur-Louet,FR-49,UNLOCODE:2022-1
US SBS,city,Steamboat Springs,US-CO,UNLOCODE:2022-1
FR A36,city,Anjouin,FR-36,UNLOCODE:2022-1
DE GBD,city,Grossbodungem,DE-TH,UNLOCODE:2022-1
LU ESR,city,Ernster,LU,UNLOCODE:2022-1
FR SNG,city,Saint-Nazaire,FR-30,UNLOCODE:2022-1
GB OBN,city,South Bank,GB,UNLOCODE:2022-1
FR HED,city,Drache,FR,UNLOCODE:2022-1
US LWS,city,Lewiston,US-ID,UNLOCODE:2022-1
US IIF,city,Millersville,US-OH,UNLOCODE:2022-1
FR TUF,city,Tours,FR-37,UNLOCODE:2022-1
NL MON,city,Monster,NL,UNLOCODE:2022-1
JP HJT,city,"Hirota, Kagoshima",JP-46,UNLOCODE:2022-1
GB BKW,city,Bakewell,GB-DBY,UNLOCODE:2022-1
DE OB2,city,Obersuhl,DE-HE,UNLOCODE:2022-1
IN KTR,city,Kathinhar,IN-BR,UNLOCODE:2022-1
BA ZCA,city,Zenica,BA,UNLOCODE:2022-1
IT TVY,city,Teverola,IT-CE,UNLOCODE:2022-1
IN PNY,city,Pondicherry,IN-PY,UNLOCODE:2022-1
TR CUM,city,Çaycuma,TR-67,UNLOCODE:2022-1
FR HSC,city,Herlin-le-Sec,FR-62,UNLOCODE:2022-1
CN XXI,city,Xinchang,CN-ZJ,UNLOCODE:2022-1
GB FID,city,Findochty,GB-MRY,UNLOCODE:2022-1
ES ZCY,city,Bisimbre,ES,UNLOCODE:2022-1
PT PRE,city,Parede,PT-11,UNLOCODE:2022-1
BY BMO,city,Bol'shiye Motykaly,BY-BR,UNLOCODE:2022-1
US PUM,city,Petaluma,US-CA,UNLOCODE:2022-1
PL MPK,city,Chelmiec,PL-12,UNLOCODE:2022-1
CA PIR,city,Pine River,CA-MB,UNLOCODE:2022-1
ID REO,city,Reo,ID-NT,UNLOCODE:2022-1
US PUD,city,Dupont,US-PA,UNLOCODE:2022-1
IT VC5,city,Lenta,IT-VC,UNLOCODE:2022-1
PH PDC,city,"Polanco, Mindanao",PH-ZAN,UNLOCODE:2022-1
SK KOC,city,Kocovce,SK,UNLOCODE:2022-1
SK NOV,city,Nové Zámky,SK,UNLOCODE:2022-1
DE 59Q,city,Stuvenborn,DE-SH,UNLOCODE:2022-1
LA PNH,city,Phonhong,LA-VI,UNLOCODE:2022-1
US L4V,city,Livermore,US-ME,UNLOCODE:2022-1
GR ENK,city,Ellinikón,GR,UNLOCODE:2022-1
FR RLB,city,Billère,FR-64,UNLOCODE:2022-1
BR KDV,city,Caiçara do Rio do Vento,BR-RN,UNLOCODE:2022-1
BR NMV,city,Nova Monte Verde,BR-MT,UNLOCODE:2022-1
DE OBL,city,Oberursel,DE-HE,UNLOCODE:2022-1
US TCY,city,Troy,US-VT,UNLOCODE:2022-1
CN FZG,city,Fuzhou Pt,CN-FJ,UNLOCODE:2022-1
US PCZ,city,Pace,US-FL,UNLOCODE:2022-1
PA URR,city,Urraca,PA-10,UNLOCODE:2022-1
DE BG4,city,Burgen,DE-RP,UNLOCODE:2022-1
SE LYC,city,Lycksele,SE-AC,UNLOCODE:2022-1
ES TSO,city,Torreserona,ES-L,UNLOCODE:2022-1
JP SRH,city,"Shirahama, Kagawa",JP-37,UNLOCODE:2022-1
GB TEE,city,Teesport,GB-RCC,UNLOCODE:2022-1
FR PA5,city,Patrimonio,FR-2B,UNLOCODE:2022-1
BR BQI,city,Barra do Quaraí,BR-RS,UNLOCODE:2022-1
SE BJR,city,Bjärred,SE-M,UNLOCODE:2022-1
AU MOC,city,Moculta,AU-SA,UNLOCODE:2022-1
ZA KWM,city,Kwamashu,ZA-KZN,UNLOCODE:2022-1
MX TQP,city,Tlatlauquitepec,MX-PUE,UNLOCODE:2022-1
PA CGS,city,Cañas Gordas,PA-4,UNLOCODE:2022-1
SE LIO,city,Lidingö,SE-AB,UNLOCODE:2022-1
SI LZD,city,Stari Trg pri Lozu,SI-057,UNLOCODE:2022-1
DE JON,city,Johanniskirchen,DE-BY,UNLOCODE:2022-1
JP UNU,city,Uchinourahetsuka,JP-46,UNLOCODE:2022-1
IT FVD,city,Figline Valdarno,IT-FI,UNLOCODE:2022-1
BR EIU,city,Espigão Alto do Iguaçu,BR-PR,UNLOCODE:2022-1
MX TCH,city,Tapachulas,MX-CHP,UNLOCODE:2022-1
IT CT9,city,Castelbello,IT-BZ,UNLOCODE:2022-1
MX COE,city,Coroneo,MX-GUA,UNLOCODE:2022-1
US LS3,city,Leasburg,US-MO,UNLOCODE:2022-1
FR SEQ,city,Séméac,FR-65,UNLOCODE:2022-1
BZ BMP,city,Belmopan,BZ,UNLOCODE:2022-1
IT RGI,city,Rocca Grimalda,IT-AL,UNLOCODE:2022-1
BS RSD,city,Rock Sound,BS-SE,UNLOCODE:2022-1
DE BVB,city,Barbis,DE,UNLOCODE:2022-1
US QTS,city,Englewood,US-CO,UNLOCODE:2022-1
JP OMY,city,Omiyaji,JP-43,UNLOCODE:2022-1
FR HRE,city,Bonneuil,FR-16,UNLOCODE:2022-1
AU GRH,city,Greenhead,AU-WA,UNLOCODE:2022-1
ES VOG,city,Villarejo de Órbigo,ES-LE,UNLOCODE:2022-1
FR ZH3,city,Les Tourreilles,FR-31,UNLOCODE:2022-1
GB ERR,city,Berriedale,GB-HLD,UNLOCODE:2022-1
PT ROL,city,Roliça,PT-11,UNLOCODE:2022-1
CN LUO,city,Luoding,CN-GD,UNLOCODE:2022-1
CH SFM,city,Schafisheim,CH-AG,UNLOCODE:2022-1
US TT2,city,Tipton,US-IA,UNLOCODE:2022-1
GB RPT,city,Brampton,GB-NFK,UNLOCODE:2022-1
ES RJO,city,Arcos de Jalón,ES-SO,UNLOCODE:2022-1
HN VLN,city,Villa Nueva,HN,UNLOCODE:2022-1
FR VLQ,city,Vezin-le-Coquet,FR-35,UNLOCODE:2022-1
DE WFT,city,Wolfertschwenden,DE-BY,UNLOCODE:2022-1
PL KLP,city,Kielpino,PL-22,UNLOCODE:2022-1
