actor_id,type,name,is_part_of,datasource_id
US JAL,city,Jamul,US-CA,UNLOCODE:2022-1
CM KOB,city,Koutaba,CM,UNLOCODE:2022-1
NO NYH,city,Nyhamna,NO-15,UNLOCODE:2022-1
US ARX,city,Asbury Park,US-NJ,UNLOCODE:2022-1
IT QPO,city,Potenza,IT-PZ,UNLOCODE:2022-1
PE CLL,city,Callao,PE,UNLOCODE:2022-1
CZ HYK,city,Hyncice,CZ-80,UNLOCODE:2022-1
IL KNO,city,Kiryat Ono,IL-TA,UNLOCODE:2022-1
DE THO,city,Thyrow,DE-BB,UNLOCODE:2022-1
GB EPW,city,Epworth,GB-LIN,UNLOCODE:2022-1
GB H7T,city,Hoxton,GB-HCK,UNLOCODE:2022-1
DE GER,city,Germersheim,DE-RP,UNLOCODE:2022-1
PA PRA,city,Paraíso,PA-4,UNLOCODE:2022-1
GR GAC,city,Argyroupolis,GR,UNLOCODE:2022-1
BR XPA,city,Chapada de Areia,BR-TO,UNLOCODE:2022-1
CZ PYS,city,Pysely,CZ,UNLOCODE:2022-1
SE VHM,city,Vilhelmina,SE-AC,UNLOCODE:2022-1
GB WJH,city,Blewbury,GB-OXF,UNLOCODE:2022-1
ZA RGE,city,Ramsgate,ZA-KZN,UNLOCODE:2022-1
DE WMG,city,Wurmberg,DE-BW,UNLOCODE:2022-1
FR 2PV,city,Pévy,FR-51,UNLOCODE:2022-1
ES EBR,city,Éibar,ES,UNLOCODE:2022-1
CA MGR,city,McGregor,CA-ON,UNLOCODE:2022-1
BR SUP,city,Santa Luzia do Paruá,BR-MA,UNLOCODE:2022-1
US 6TT,city,Saint Pete Beach,US-FL,UNLOCODE:2022-1
US MI8,city,Mare Island,US-CA,UNLOCODE:2022-1
US SKW,city,Skwentna,US-AK,UNLOCODE:2022-1
AU LLD,city,Ballandean,AU-QLD,UNLOCODE:2022-1
FR GL4,city,Glanon,FR-21,UNLOCODE:2022-1
DE ZIT,city,Zittau,DE-SN,UNLOCODE:2022-1
BR XAN,city,Xanxerê,BR-SC,UNLOCODE:2022-1
DE GG2,city,Gückingen,DE-RP,UNLOCODE:2022-1
JO SLT,city,Al Salt,JO-BA,UNLOCODE:2022-1
FR G85,city,Grainville-Langannerie,FR-14,UNLOCODE:2022-1
BR MKO,city,Monte Castelo,BR-SP,UNLOCODE:2022-1
US PFZ,city,Spofford,US-NH,UNLOCODE:2022-1
NL WRU,city,Wierum,NL-FR,UNLOCODE:2022-1
TN TBL,city,Tabulbah,TN-52,UNLOCODE:2022-1
US BBG,city,Batesburg,US-SC,UNLOCODE:2022-1
BR RDR,city,Rodeiro,BR-MG,UNLOCODE:2022-1
CH PRL,city,Pieterlen,CH-BE,UNLOCODE:2022-1
AU BEC,city,Beckenham,AU-WA,UNLOCODE:2022-1
MX PLS,city,Platon Sanchez,MX-VER,UNLOCODE:2022-1
ES CMA,city,Castellví de la Marca,ES-B,UNLOCODE:2022-1
TT ZAA,city,Arima,TT-ARI,UNLOCODE:2022-1
AU DLY,city,Dolans Bay,AU-NSW,UNLOCODE:2022-1
US EIF,city,Madeira Beach,US-FL,UNLOCODE:2022-1
US NH2,city,New Haven,US-MO,UNLOCODE:2022-1
IT AEZ,city,Cadrezzate,IT-VA,UNLOCODE:2022-1
US TBJ,city,Tanaga Bay,US-AK,UNLOCODE:2022-1
IT IPE,city,Ponderano,IT-BI,UNLOCODE:2022-1
IT ILL,city,Altavilla Silentina,IT-SA,UNLOCODE:2022-1
CI HGO,city,Korhogo,CI,UNLOCODE:2022-1
DE KTA,city,Korbetha,DE-ST,UNLOCODE:2022-1
US BOC,city,Brooklyn,US-CT,UNLOCODE:2022-1
DE HPS,city,Hopfen Am See,DE-BY,UNLOCODE:2022-1
IE DMN,city,Drumone,IE-MH,UNLOCODE:2022-1
US L2T,city,Lewistown,US-IL,UNLOCODE:2022-1
FR NNT,city,Nantillé,FR-17,UNLOCODE:2022-1
DE PU9,city,Puschwitz,DE-SN,UNLOCODE:2022-1
CN ZXJ,city,Zouxiang,CN,UNLOCODE:2022-1
GB GUN,city,Gunn,GB-DEV,UNLOCODE:2022-1
