actor_id,type,name,is_part_of,datasource_id
FR IGG,city,Sigogne,FR-16,UNLOCODE:2022-1
BR PJC,city,Pojuca,BR-BA,UNLOCODE:2022-1
BR CZR,city,Cezarina,BR-GO,UNLOCODE:2022-1
CA CAU,city,Coal Harbour,CA-BC,UNLOCODE:2022-1
FR QMY,city,Machy,FR-10,UNLOCODE:2022-1
MG BSV,city,Besakoa,MG,UNLOCODE:2022-1
JP KKH,city,Kikuchi Kumamoto,JP-43,UNLOCODE:2022-1
AT MLJ,city,Maria Laach am Jauerling,AT-3,UNLOCODE:2022-1
ES TRR,city,Torredembarra,ES-T,UNLOCODE:2022-1
US F3M,city,Falmouth,US-IN,UNLOCODE:2022-1
US Z38,city,Maize,US-KS,UNLOCODE:2022-1
US OC3,city,Osco,US-IL,UNLOCODE:2022-1
FR VFY,city,Viroflay,FR-78,UNLOCODE:2022-1
FR PLP,city,Port-Launay,FR-29,UNLOCODE:2022-1
FR LH4,city,Lohéac,FR-35,UNLOCODE:2022-1
US APG,city,Aberdeen,US-MD,UNLOCODE:2022-1
VC CPK,city,Camden Park,VC-02,UNLOCODE:2022-1
GB XOV,city,Overseal,GB-DBY,UNLOCODE:2022-1
FR LPP,city,L'Hospitalet-près-l'Andorre,FR-09,UNLOCODE:2022-1
TZ MTS,city,Mtsora,TZ,UNLOCODE:2022-1
ES ETX,city,San Andrés de Echevarría,ES,UNLOCODE:2022-1
GB CV9,city,Cove,GB-AGB,UNLOCODE:2022-1
IE BNA,city,Ballina,IE-TA,UNLOCODE:2022-1
BO SCH,city,San Pedro de Curahuara,BO-L,UNLOCODE:2022-1
FR ERA,city,Vérac,FR-33,UNLOCODE:2022-1
NZ SHL,city,Saint Heliers,NZ-AUK,UNLOCODE:2022-1
LV VGE,city,Valdgale,LV-097,UNLOCODE:2022-1
JP KTG,city,Kutsugata,JP-01,UNLOCODE:2022-1
DE BG5,city,Brigachtal,DE-BW,UNLOCODE:2022-1
US WQ3,city,Homestead,US-PA,UNLOCODE:2022-1
DE 5BG,city,Bicken,DE-HE,UNLOCODE:2022-1
US OHA,city,Olathia,US-MO,UNLOCODE:2022-1
DE ACX,city,Achtrup,DE-SH,UNLOCODE:2022-1
CN YSA,city,Yangshan Pt,CN-ZJ,UNLOCODE:2022-1
SE KIA,city,Kinna,SE-O,UNLOCODE:2022-1
US EXQ,city,Estacada,US-OR,UNLOCODE:2022-1
