actor_id,type,name,is_part_of,datasource_id
NG FOR,city,Forcados,NG,UNLOCODE:2022-1
DE UDD,city,Büddenstedt,DE-NI,UNLOCODE:2022-1
PG AGL,city,Wanigela,PG,UNLOCODE:2022-1
US BEI,city,Berkeley Springs,US-WV,UNLOCODE:2022-1
IT VB2,city,Canino,IT-VT,UNLOCODE:2022-1
AU M7K,city,Hampton Park,AU-VIC,UNLOCODE:2022-1
CN QIA,city,Qianxi,CN-HE,UNLOCODE:2022-1
US ZDT,city,Hamburg,US-AR,UNLOCODE:2022-1
LU HES,city,Hesperange,LU,UNLOCODE:2022-1
RO RMV,city,Ciacova,RO-TM,UNLOCODE:2022-1
AR GPC,city,General Pacheco,AR-B,UNLOCODE:2022-1
IL KHN,city,Kefar Hanagid,IL-M,UNLOCODE:2022-1
US VEN,city,Vernon,US-AL,UNLOCODE:2022-1
GB MKL,city,Market Hill,GB,UNLOCODE:2022-1
BR PFG,city,Pedras de Fogo,BR-PB,UNLOCODE:2022-1
BR CUU,city,Curuçá,BR-PA,UNLOCODE:2022-1
AU MBC,city,Myaree,AU-WA,UNLOCODE:2022-1
CN DDW,city,Dongdaiwan,CN-FJ,UNLOCODE:2022-1
FR SGZ,city,Saint-Goazec,FR-29,UNLOCODE:2022-1
BR IND,city,Indianópolis,BR-PR,UNLOCODE:2022-1
ZW MGU,city,Mhangura,ZW-MW,UNLOCODE:2022-1
US OTC,city,Monticello,US-MN,UNLOCODE:2022-1
FR MHT,city,Brie-sous-Matha,FR-17,UNLOCODE:2022-1
JM 8MM,city,Monymusk,JM-13,UNLOCODE:2022-1
DE UOZ,city,Unterloquitz,DE,UNLOCODE:2022-1
US JVH,city,Van Horne,US-IA,UNLOCODE:2022-1
NO VAO,city,Vardø,NO,UNLOCODE:2022-1
AU KNG,city,Kensington Gardens,AU,UNLOCODE:2022-1
US PSQ,city,Altapass,US-NC,UNLOCODE:2022-1
GB TRL,city,Thornhill,GB-DBY,UNLOCODE:2022-1
FR S8L,city,Saint-Germain-Lembron,FR-63,UNLOCODE:2022-1
FR NGU,city,Launaguet,FR-31,UNLOCODE:2022-1
EG AGZ,city,Al Jizah (Giza),EG-GZ,UNLOCODE:2022-1
US BSA,city,Brisbane,US-CA,UNLOCODE:2022-1
BE OWI,city,Oostwinkel,BE-VOV,UNLOCODE:2022-1
AU TXR,city,Tanbar,AU-QLD,UNLOCODE:2022-1
US NJJ,city,Jackson,US-NJ,UNLOCODE:2022-1
PL B8K,city,Brynek,PL-24,UNLOCODE:2022-1
GT LEC,city,Los Esclavos,GT,UNLOCODE:2022-1
FR SFP,city,Six-Fours-les-Plages,FR-83,UNLOCODE:2022-1
CH ONX,city,Onex,CH-GE,UNLOCODE:2022-1
US XHT,city,Loveland,US-OH,UNLOCODE:2022-1
ES COU,city,Corullón,ES-LE,UNLOCODE:2022-1
DE RA3,city,Raschau-Markersbach,DE-SN,UNLOCODE:2022-1
FR ALM,city,Argelès-sur-Mer,FR-66,UNLOCODE:2022-1
CA TGU,city,Tatamagouche,CA-NS,UNLOCODE:2022-1
SI BPK,city,Brdo pri Kranju,SI,UNLOCODE:2022-1
US UNG,city,Thousand Palms,US-CA,UNLOCODE:2022-1
SE HOV,city,Hovmantorp,SE-G,UNLOCODE:2022-1
US CPP,city,Coraopolis,US-PA,UNLOCODE:2022-1
US WB2,city,Wittenberg,US-WI,UNLOCODE:2022-1
JP HBA,city,Haibara,JP-22,UNLOCODE:2022-1
TH NOK,city,Nong Khai Customs House,TH-43,UNLOCODE:2022-1
ES HG9,city,Hoya-Gonzalo,ES-AB,UNLOCODE:2022-1
IT RIO,city,Rivoli Veronese,IT,UNLOCODE:2022-1
PT BBA,city,Borba,PT-07,UNLOCODE:2022-1
US MLF,city,Milford,US-UT,UNLOCODE:2022-1
CL VNT,city,Ventanas,CL-VS,UNLOCODE:2022-1
US JBC,city,Jensen Beach,US-FL,UNLOCODE:2022-1
FR URF,city,Courrensan,FR-32,UNLOCODE:2022-1
US BUO,city,Beaumont,US-CA,UNLOCODE:2022-1
FR 8BL,city,Bellegarde,FR-81,UNLOCODE:2022-1
ES ZMO,city,Totanes,ES-TO,UNLOCODE:2022-1
NZ SHB,city,Shelly Bay,NZ-WGN,UNLOCODE:2022-1
KI MCK,city,Mckean Island,KI-P,UNLOCODE:2022-1
FR CSZ,city,Craponne-sur-Arzon,FR-43,UNLOCODE:2022-1
FR BBJ,city,Labastide-d'Anjou,FR-11,UNLOCODE:2022-1
ES DEU,city,Deusto,ES-BI,UNLOCODE:2022-1
FR SQU,city,Saint-André-de-Cubzac,FR-33,UNLOCODE:2022-1
CZ NSE,city,Nisovice,CZ,UNLOCODE:2022-1
IT LUB,city,Lubriano,IT-VT,UNLOCODE:2022-1
IT OTD,city,Pontida,IT-BG,UNLOCODE:2022-1
LV JPL,city,Jaunpils,LV,UNLOCODE:2022-1
US 6BS,city,Brewster,US-MN,UNLOCODE:2022-1
NO VIG,city,Vigra,NO-15,UNLOCODE:2022-1
US FFT,city,Frankfort,US-KY,UNLOCODE:2022-1
FR YEY,city,Époye,FR-51,UNLOCODE:2022-1
NE TIL,city,Tillabéri,NE-6,UNLOCODE:2022-1
IT RPP,city,Ruspino,IT-BG,UNLOCODE:2022-1
DE WBS,city,Weede,DE-SH,UNLOCODE:2022-1
US DQM,city,Medina,US-ND,UNLOCODE:2022-1
IT ZBQ,city,Fontanellato,IT-PR,UNLOCODE:2022-1
IT RBA,city,Rubano,IT-PD,UNLOCODE:2022-1
FI MHQ,city,Mariehamn (Maarianhamina),FI-01,UNLOCODE:2022-1
US GWT,city,Goodwater,US-AL,UNLOCODE:2022-1
BR CEL,city,Centralina,BR-MG,UNLOCODE:2022-1
ES CNU,city,Casa Nueva,ES,UNLOCODE:2022-1
FR HUA,city,Chaunay,FR-86,UNLOCODE:2022-1
ES CYC,city,Calera y Chozas,ES-TO,UNLOCODE:2022-1
FR SYV,city,Santeny,FR-94,UNLOCODE:2022-1
FR CED,city,Castelnau-Montratier,FR-46,UNLOCODE:2022-1
US 3TX,city,West Lake Hills,US-TX,UNLOCODE:2022-1
ES A6U,city,Aguilar del Rio Alhama,ES-LO,UNLOCODE:2022-1
US MA2,city,McAlisterville,US-PA,UNLOCODE:2022-1
MY BST,city,Kuala Besut,MY,UNLOCODE:2022-1
SE LYS,city,Lysekil,SE-O,UNLOCODE:2022-1
CL SVE,city,San Vicente,CL-BI,UNLOCODE:2022-1
US UMV,city,Sumterville,US-FL,UNLOCODE:2022-1
FR D9D,city,Droue-sur-Drouette,FR-28,UNLOCODE:2022-1
SE AA8,city,Braas,SE-G,UNLOCODE:2022-1
GB FNE,city,Farthingstone,GB-NTH,UNLOCODE:2022-1
US RHU,city,Rathdrum,US-ID,UNLOCODE:2022-1
ID OKQ,city,"Okaba, Irian Jaya",ID,UNLOCODE:2022-1
BQ BON,city,Bonaire,BQ,UNLOCODE:2022-1
CZ NPJ,city,Napajedla,CZ,UNLOCODE:2022-1
BR DUA,city,Douradina,BR-PR,UNLOCODE:2022-1
GB TSO,city,Tresco,GB-CON,UNLOCODE:2022-1
IT CIC,city,Cilavegna,IT,UNLOCODE:2022-1
ID STN,city,Setagin,ID,UNLOCODE:2022-1
US RLD,city,Richland,US-WA,UNLOCODE:2022-1
ES RQD,city,Requijada,ES,UNLOCODE:2022-1
RO BBG,city,Babadag,RO-TL,UNLOCODE:2022-1
NO VLR,city,Våler,NO,UNLOCODE:2022-1
SK MNB,city,Moldava Nad Bodvou,SK-KI,UNLOCODE:2022-1
FR S5B,city,Saint-Cyr-du-Bailleul,FR-50,UNLOCODE:2022-1
RU KRE,city,Krekshino,RU-MOS,UNLOCODE:2022-1
US JQT,city,Quinton,US-AL,UNLOCODE:2022-1
FR RDI,city,Saint-Médard-sur-Ille,FR-35,UNLOCODE:2022-1
GB WHY,city,Whalsay,GB,UNLOCODE:2022-1
ES ATZ,city,Adzaneta de Albaida,ES-V,UNLOCODE:2022-1
BR IEM,city,Itapema,BR-SC,UNLOCODE:2022-1
DE FLO,city,Flörsheim am Main,DE-HE,UNLOCODE:2022-1
PL OYV,city,Rybie,PL,UNLOCODE:2022-1
TH SIB,city,Sing Buri,TH-17,UNLOCODE:2022-1
MX MTE,city,Matehuala,MX-SLP,UNLOCODE:2022-1
CH OBG,city,Oberwangen,CH-TG,UNLOCODE:2022-1
