actor_id,type,name,is_part_of,datasource_id
US FTJ,city,Frackville,US-PA,UNLOCODE:2022-1
GB USD,city,Burnside,GB-ANS,UNLOCODE:2022-1
US DXF,city,Dixfield,US-ME,UNLOCODE:2022-1
ES ULA,city,Santa Eulàlia de Ronçana,ES-B,UNLOCODE:2022-1
ES ZMC,city,Seva,ES-B,UNLOCODE:2022-1
DE ZCI,city,Mörnsheim,DE-BY,UNLOCODE:2022-1
US IT2,city,Islip Terrace,US-NY,UNLOCODE:2022-1
US FBN,city,Fairburn,US-GA,UNLOCODE:2022-1
US UNN,city,Union City,US-PA,UNLOCODE:2022-1
PH LAO,city,"Laoag, Luzon",PH-ILN,UNLOCODE:2022-1
AU LBY,city,Largs Bay,AU-SA,UNLOCODE:2022-1
US JPR,city,Jasper,US-AR,UNLOCODE:2022-1
DE ATI,city,Altenstadt,DE-BY,UNLOCODE:2022-1
CZ DHE,city,Drahenice,CZ,UNLOCODE:2022-1
IT POF,city,Pofi,IT-FR,UNLOCODE:2022-1
IT SMS,city,Santa Maria di Sala,IT-VE,UNLOCODE:2022-1
FR CTJ,city,Châtillon,FR-39,UNLOCODE:2022-1
CZ KVO,city,Kamyk nad Vltavou,CZ,UNLOCODE:2022-1
FR EUS,city,Saint-Eusèbe,FR-71,UNLOCODE:2022-1
DE DGU,city,Dargun,DE-MV,UNLOCODE:2022-1
CA SUI,city,Shuniah,CA-ON,UNLOCODE:2022-1
DO CAU,city,Caucedo,DO-01,UNLOCODE:2022-1
ES VGU,city,Villafranco Del Guadiana,ES,UNLOCODE:2022-1
IT LVM,city,Laveno-Mombello,IT-VA,UNLOCODE:2022-1
ES VSS,city,Vilasana,ES-L,UNLOCODE:2022-1
GB LFH,city,Llanfyrnach,GB-PEM,UNLOCODE:2022-1
LI RGL,city,Ruggell,LI,UNLOCODE:2022-1
ES JZB,city,Juzbado,ES,UNLOCODE:2022-1
CA CPT,city,Canaport,CA-NB,UNLOCODE:2022-1
US SKG,city,Stockbridge,US-MI,UNLOCODE:2022-1
FR PCP,city,Parçay-les-Pins,FR-49,UNLOCODE:2022-1
US UTK,city,Mountain Lake Park,US-MD,UNLOCODE:2022-1
IT AGE,city,Angera,IT,UNLOCODE:2022-1
BR YCI,city,Itacurubi,BR-RS,UNLOCODE:2022-1
CN QHW,city,Qianhaiwan Pt,CN-GD,UNLOCODE:2022-1
GB KKB,city,Kirkby,GB-KWL,UNLOCODE:2022-1
DK RYM,city,Ryomgård,DK,UNLOCODE:2022-1
US ZRL,city,Central,US-PA,UNLOCODE:2022-1
US WKV,city,Wilkesville,US-OH,UNLOCODE:2022-1
IR KMS,city,Kermanshah,IR-21,UNLOCODE:2022-1
RO MKO,city,Mihail Kogalniceanu,RO,UNLOCODE:2022-1
US P87,city,Penobscot,US-ME,UNLOCODE:2022-1
DE TSC,city,Tschirn,DE-BY,UNLOCODE:2022-1
US JGU,city,Guilford,US-IN,UNLOCODE:2022-1
GB RRO,city,Carron,GB-HLD,UNLOCODE:2022-1
GA TCH,city,Tchibanga,GA,UNLOCODE:2022-1
FR VD9,city,Vandières,FR-54,UNLOCODE:2022-1
NO SJT,city,Skjetten,NO,UNLOCODE:2022-1
BE IHE,city,Ichtegem,BE-VWV,UNLOCODE:2022-1
GB SKU,city,Stoke-sub-Hambon,GB-SOM,UNLOCODE:2022-1
US QWZ,city,Williamsburg,US-MI,UNLOCODE:2022-1
US VCY,city,Valley Center,US-CA,UNLOCODE:2022-1
US GVF,city,Gardnerville,US-NV,UNLOCODE:2022-1
JP JIM,city,Kawajima,JP-11,UNLOCODE:2022-1
CZ KKE,city,Kraslice,CZ,UNLOCODE:2022-1
GB BLY,city,Blyth,GB-NBL,UNLOCODE:2022-1
FI PSI,city,Poitsila,FI-09,UNLOCODE:2022-1
AU STG,city,Stag Platform,AU-WA,UNLOCODE:2022-1
PL KPN,city,Kupienino,PL,UNLOCODE:2022-1
ZA ZFT,city,Brummeria,ZA,UNLOCODE:2022-1
SI IVA,city,Sentvid pri Sticni,SI-039,UNLOCODE:2022-1
FI ISN,city,Isnäs,FI-18,UNLOCODE:2022-1
FR SM9,city,Magny-Saint-Médard,FR-21,UNLOCODE:2022-1
FR HDI,city,Chamandrin,FR-05,UNLOCODE:2022-1
JP KMT,city,Kimitsu,JP-12,UNLOCODE:2022-1
GB REA,city,Reay,GB-HLD,UNLOCODE:2022-1
CA YAT,city,Attawapiskat,CA-ON,UNLOCODE:2022-1
DE KR9,city,Kronskamp,DE-MV,UNLOCODE:2022-1
CR PQR,city,Paquera,CR-P,UNLOCODE:2022-1
RS KTC,city,Kostolac,RS,UNLOCODE:2022-1
US BF4,city,Bigfork,US-MT,UNLOCODE:2022-1
FR FS8,city,Fareins,FR-01,UNLOCODE:2022-1
DE OTH,city,Ostrach,DE-BW,UNLOCODE:2022-1
CZ PNA,city,Polna,CZ,UNLOCODE:2022-1
DE B6R,city,Brannenburg,DE-BY,UNLOCODE:2022-1
