actor_id,type,name,is_part_of,datasource_id
US ST2,city,Stuart,US-VA,UNLOCODE:2022-1
IN MDE,city,APIICL-SEZ/Medak,IN-AP,UNLOCODE:2022-1
PL SOE,city,Sinoleka,PL-14,UNLOCODE:2022-1
FR T3A,city,Le Poët-Laval,FR-26,UNLOCODE:2022-1
KR JCW,city,Jochiwon-eup/Yeongi-gun,KR-44,UNLOCODE:2022-1
US JZT,city,Letart,US-WV,UNLOCODE:2022-1
AU LUU,city,Laura,AU-QLD,UNLOCODE:2022-1
CA GLP,city,Guelph,CA-ON,UNLOCODE:2022-1
GB WDW,city,Woodnewton,GB-NTH,UNLOCODE:2022-1
ID TSX,city,Tanjung Santan,ID,UNLOCODE:2022-1
CZ ZCN,city,Zlícín,CZ,UNLOCODE:2022-1
MX TTY,city,Tantoyuca,MX-VER,UNLOCODE:2022-1
PE LOO,city,Los Organos,PE,UNLOCODE:2022-1
FR 2MZ,city,Mézériat,FR-01,UNLOCODE:2022-1
AR MUN,city,Munro,AR-B,UNLOCODE:2022-1
IT VZZ,city,Vezzano,IT,UNLOCODE:2022-1
BR IXA,city,Ipixuna,BR-AM,UNLOCODE:2022-1
DE BV6,city,Bartenshagen,DE-MV,UNLOCODE:2022-1
US EYE,city,Kellyville,US-OK,UNLOCODE:2022-1
US OJC,city,Mccloud,US-CA,UNLOCODE:2022-1
DE FIL,city,Filderstadt,DE-BW,UNLOCODE:2022-1
MG AHY,city,Ambatolahy,MG,UNLOCODE:2022-1
BE HUL,city,Hulste,BE-VWV,UNLOCODE:2022-1
TR KHN,city,Kadinhani,TR-42,UNLOCODE:2022-1
BR JEB,city,Jequitibá,BR-MG,UNLOCODE:2022-1
US NNY,city,Newark,US-NY,UNLOCODE:2022-1
DE SLQ,city,Schluettsiel,DE-SH,UNLOCODE:2022-1
US GLN,city,Glen Cove,US-NY,UNLOCODE:2022-1
US KY2,city,Keymar,US-MD,UNLOCODE:2022-1
PA LME,city,La Mesa,PA-7,UNLOCODE:2022-1
GB OVE,city,Overton,GB-HAM,UNLOCODE:2022-1
IL BBR,city,Bnei Brak,IL-TA,UNLOCODE:2022-1
IL OFA,city,Ofakim,IL-TA,UNLOCODE:2022-1
DE FRK,city,Frankeneck,DE-RP,UNLOCODE:2022-1
CA SVP,city,Saint-Vincent-de-Paul,CA-QC,UNLOCODE:2022-1
BR CTP,city,Carutapera,BR-MA,UNLOCODE:2022-1
US BCF,city,Belle Glade,US-FL,UNLOCODE:2022-1
US FH7,city,Fountain Hill,US-PA,UNLOCODE:2022-1
NO VAE,city,Valsneset,NO,UNLOCODE:2022-1
US NPX,city,New Providence,US-NJ,UNLOCODE:2022-1
US BU3,city,Bull Valley,US-IL,UNLOCODE:2022-1
DE AYH,city,Altenoythe,DE-NI,UNLOCODE:2022-1
DK HIL,city,Hillerod,DK,UNLOCODE:2022-1
JP STU,city,Suttsu,JP-01,UNLOCODE:2022-1
CZ KVI,city,Kralovice,CZ,UNLOCODE:2022-1
FR S5L,city,Saint-Macaire-du-Bois,FR-49,UNLOCODE:2022-1
PG VIV,city,Vivigani,PG,UNLOCODE:2022-1
IT MAL,city,Malgesso,IT-VA,UNLOCODE:2022-1
ES TBZ,city,Tabuenca,ES-Z,UNLOCODE:2022-1
CD ANG,city,Ango,CD,UNLOCODE:2022-1
US TDD,city,Dawn,US-TX,UNLOCODE:2022-1
IT ZJK,city,Ghiaie,IT-BG,UNLOCODE:2022-1
ML MOR,city,Morila,ML,UNLOCODE:2022-1
AT HZL,city,Heiligenkreuz im Lafnitztal,AT-1,UNLOCODE:2022-1
FR ALT,city,Anglet,FR-64,UNLOCODE:2022-1
CA AJU,city,Anjou,CA-QC,UNLOCODE:2022-1
US ABQ,city,Albuquerque,US-NM,UNLOCODE:2022-1
FR UGC,city,Augignac,FR-24,UNLOCODE:2022-1
FR YYS,city,Les Aynans,FR-70,UNLOCODE:2022-1
DE BSV,city,Burkersroda/Balgstädt,DE-ST,UNLOCODE:2022-1
ES VPS,city,Villa Presente,ES,UNLOCODE:2022-1
BR PQO,city,Passa Quatro,BR-MG,UNLOCODE:2022-1
FR LNX,city,Lancieux,FR-22,UNLOCODE:2022-1
CA MUL,city,Mulgrave,CA-NS,UNLOCODE:2022-1
GB SPB,city,Steeple Bumpstead,GB-ESS,UNLOCODE:2022-1
DE KL5,city,Sandkrug,DE-NI,UNLOCODE:2022-1
US CMH,city,Columbus,US-OH,UNLOCODE:2022-1
US MDC,city,Medfield,US-MA,UNLOCODE:2022-1
US YML,city,Midland,US-VA,UNLOCODE:2022-1
AU CMQ,city,Clermont,AU-QLD,UNLOCODE:2022-1
GB RMF,city,Romford,GB-HAV,UNLOCODE:2022-1
US ZDP,city,Greenup,US-KY,UNLOCODE:2022-1
IT P8T,city,Pertegada,IT-UD,UNLOCODE:2022-1
JP SPK,city,Sapporo,JP-01,UNLOCODE:2022-1
TR DAT,city,Datça,TR-48,UNLOCODE:2022-1
