actor_id,type,name,is_part_of,datasource_id
BR EZA,city,Santa Tereza,BR-RS,UNLOCODE:2022-1
US EEL,city,Bremen,US-GA,UNLOCODE:2022-1
GB RGM,city,Riding Mill,GB-NBL,UNLOCODE:2022-1
HU KIA,city,Kisvárda,HU-SZ,UNLOCODE:2022-1
US PBI,city,West Palm Beach,US-FL,UNLOCODE:2022-1
US HST,city,Homestead,US-FL,UNLOCODE:2022-1
PG UKU,city,Nuku,PG,UNLOCODE:2022-1
US GBY,city,Granbury,US-TX,UNLOCODE:2022-1
NZ THP,city,Taihape,NZ-MWT,UNLOCODE:2022-1
DE TID,city,Remptendorf,DE-TH,UNLOCODE:2022-1
US E7R,city,Erath,US-LA,UNLOCODE:2022-1
FR GYR,city,Montigny-le-Roi,FR-52,UNLOCODE:2022-1
TH NBO,city,Nong Bua Lamphu,TH,UNLOCODE:2022-1
FR HCD,city,Homps,FR-32,UNLOCODE:2022-1
PT AGN,city,Arganil,PT-06,UNLOCODE:2022-1
IT GUU,city,San Giuseppe Jato,IT-PA,UNLOCODE:2022-1
PT SEE,city,Seia,PT-09,UNLOCODE:2022-1
US HT4,city,Hermantown,US-MN,UNLOCODE:2022-1
LK IBB,city,Ibbawala,LK-31,UNLOCODE:2022-1
DE WDU,city,Waldenburg,DE-SN,UNLOCODE:2022-1
ES DMJ,city,La Matanza de Acentejo,ES-TF,UNLOCODE:2022-1
FR ICA,city,Saint-Ciers-Champagne,FR-17,UNLOCODE:2022-1
CA SVS,city,Stevensville,CA-ON,UNLOCODE:2022-1
BR PEB,city,Peabiru,BR-PR,UNLOCODE:2022-1
US 3HH,city,Houston Heights,US-TX,UNLOCODE:2022-1
NL BTG,city,Brantgum,NL-FR,UNLOCODE:2022-1
ES UMB,city,Umbrete,ES,UNLOCODE:2022-1
US MZO,city,Minster,US-OH,UNLOCODE:2022-1
BR SUV,city,Santa Cruz da Vitória,BR-BA,UNLOCODE:2022-1
CN XAS,city,Xiashan,CN-GD,UNLOCODE:2022-1
CZ RUK,city,Rumburk,CZ,UNLOCODE:2022-1
EC PUE,city,Puebloviejo,EC-R,UNLOCODE:2022-1
JP HES,city,Hesaki,JP-40,UNLOCODE:2022-1
IT CMQ,city,Credera,IT-CR,UNLOCODE:2022-1
IT ZOH,city,Monterchi,IT-AR,UNLOCODE:2022-1
CA HSP,city,Havre-Saint-Pierre,CA-QC,UNLOCODE:2022-1
BE OPG,city,Opglabbeek,BE-VLI,UNLOCODE:2022-1
PH MCO,city,Maco/Davao,PH,UNLOCODE:2022-1
GB SCL,city,Saint Clears,GB-CMN,UNLOCODE:2022-1
CZ LNJ,city,Luka Nad Jihlavou,CZ,UNLOCODE:2022-1
CH PGS,city,Prangins,CH-VD,UNLOCODE:2022-1
FR DUX,city,Dun-le-Palestel,FR-23,UNLOCODE:2022-1
CK MGS,city,Mangaia,CK,UNLOCODE:2022-1
AU PJA,city,Pinjarra,AU-WA,UNLOCODE:2022-1
GB HOF,city,Holford,GB-SOM,UNLOCODE:2022-1
FR YUJ,city,Pouillenay,FR-21,UNLOCODE:2022-1
FR TV8,city,Travaillan,FR-84,UNLOCODE:2022-1
NO REA,city,Rena,NO,UNLOCODE:2022-1
FR PGP,city,Romagnat,FR-63,UNLOCODE:2022-1
DE BON,city,Bonn,DE-NW,UNLOCODE:2022-1
US PNV,city,Pineville,US-NC,UNLOCODE:2022-1
CA FSM,city,Fort Smith,CA-NT,UNLOCODE:2022-1
