actor_id,type,name,is_part_of,datasource_id
IE CKY,city,Clonakilty,IE-CO,UNLOCODE:2022-1
MX IS7,city,Izúcar de Matamoros,MX-PUE,UNLOCODE:2022-1
CH WMM,city,Wimmis,CH-BE,UNLOCODE:2022-1
FR P2C,city,Pont Chretien Chabenet,FR-36,UNLOCODE:2022-1
US WZV,city,Wailuku (Maui),US-HI,UNLOCODE:2022-1
PT STC,city,Santiago do Cacém,PT-15,UNLOCODE:2022-1
BR MVH,city,Missão Velha,BR-CE,UNLOCODE:2022-1
IT DIC,city,Ceretta,IT-TO,UNLOCODE:2022-1
CZ LIS,city,Lísková u Nemanic,CZ,UNLOCODE:2022-1
CA BPT,city,Beauport,CA-QC,UNLOCODE:2022-1
US RRA,city,Scranton,US-AR,UNLOCODE:2022-1
DE ZAE,city,Lam,DE-BY,UNLOCODE:2022-1
DE NSF,city,Nunsdorf,DE-BB,UNLOCODE:2022-1
RO PEI,city,Petrosani,RO,UNLOCODE:2022-1
DE WS2,city,Wiederstedt,DE-ST,UNLOCODE:2022-1
US WGE,city,Wagoner,US-OK,UNLOCODE:2022-1
ES 7RQ,city,Villanueva de la Torre,ES-GU,UNLOCODE:2022-1
GB THE,city,Thame,GB-OXF,UNLOCODE:2022-1
US CEV,city,Connersville,US-IN,UNLOCODE:2022-1
BE BKM,city,Binkom,BE-VBR,UNLOCODE:2022-1
IN DMR,city,Demagir,IN-NL,UNLOCODE:2022-1
FR 77N,city,Péronne,FR-71,UNLOCODE:2022-1
AU MCC,city,Mount Cotton,AU-QLD,UNLOCODE:2022-1
US NYX,city,Nyack,US-NY,UNLOCODE:2022-1
US RAR,city,Radnor,US-PA,UNLOCODE:2022-1
FR EP5,city,Épineuil,FR-89,UNLOCODE:2022-1
BR AAQ,city,Amaporã,BR-PR,UNLOCODE:2022-1
EE VVN,city,Vasknarva Paadisadam,EE-45,UNLOCODE:2022-1
US HCV,city,Hanceville,US-AL,UNLOCODE:2022-1
SG SIN,city,Singapore,SG,UNLOCODE:2022-1
JP FNB,city,Funabashi,JP-12,UNLOCODE:2022-1
CA PRA,city,Prince Albert,CA-SK,UNLOCODE:2022-1
DE DO8,city,Dohr,DE-RP,UNLOCODE:2022-1
CR JIC,city,Jicaral,CR-P,UNLOCODE:2022-1
PH MNN,city,Manila North Harbour,PH,UNLOCODE:2022-1
GT LAA,city,La Aurora,GT,UNLOCODE:2022-1
PT LBP,city,Loures Business Park,PT-11,UNLOCODE:2022-1
IL SDE,city,Sde Uziyahu,IL,UNLOCODE:2022-1
BR BAI,city,Bambuí,BR-MG,UNLOCODE:2022-1
PT VRA,city,Vila Real de San António,PT,UNLOCODE:2022-1
CA PLC,city,Plum Coulee,CA-MB,UNLOCODE:2022-1
SE TOT,city,Totebo,SE-H,UNLOCODE:2022-1
DE PSW,city,Petershagen/Weser,DE-NW,UNLOCODE:2022-1
NO VOH,city,Vågaholmen,NO-18,UNLOCODE:2022-1
US 5BF,city,Bell,US-FL,UNLOCODE:2022-1
NL VRA,city,Vrouwenakker,NL-NH,UNLOCODE:2022-1
IT SUA,city,Susa,IT-TO,UNLOCODE:2022-1
CN XSI,city,Xiangshui,CN-JS,UNLOCODE:2022-1
CN HZO,city,Huangzhou,CN-HB,UNLOCODE:2022-1
FR 5VG,city,Limoges-Fourches,FR-77,UNLOCODE:2022-1
ES MSW,city,San Miguel de Salinas,ES-A,UNLOCODE:2022-1
DE MQL,city,Morlen,DE-RP,UNLOCODE:2022-1
BR HRZ,city,Horizontina,BR-RS,UNLOCODE:2022-1
BE ISE,city,Isnes,BE-WNA,UNLOCODE:2022-1
FR JON,city,Josnes,FR-41,UNLOCODE:2022-1
FR M2G,city,Milly-le-Meugon,FR-49,UNLOCODE:2022-1
US FMT,city,Fremont,US-IN,UNLOCODE:2022-1
EC TAB,city,Tabacundo,EC-P,UNLOCODE:2022-1
CH TGN,city,Tartegnin,CH-VD,UNLOCODE:2022-1
NL NLD,city,Ressen,NL-GE,UNLOCODE:2022-1
DE WCC,city,Werbach,DE-BW,UNLOCODE:2022-1
