actor_id,type,name,is_part_of,datasource_id
CH LRB,city,Langrickenbach,CH-TG,UNLOCODE:2022-1
FR S9T,city,Sainte-Sévère,FR-16,UNLOCODE:2022-1
AU TAS,city,Cressy,AU-TAS,UNLOCODE:2022-1
AU EUC,city,Eucla,AU-WA,UNLOCODE:2022-1
IT TR9,city,Torralba,IT-SS,UNLOCODE:2022-1
IT MCL,city,Macellai,IT,UNLOCODE:2022-1
UG EBB,city,Entebbe,UG,UNLOCODE:2022-1
CH KGT,city,Kaiseraugst,CH-AG,UNLOCODE:2022-1
ES CSN,city,Cisneros,ES-P,UNLOCODE:2022-1
FR MZQ,city,Montpezat-de-Quercy,FR-82,UNLOCODE:2022-1
AU WHI,city,Winston Hills,AU-NSW,UNLOCODE:2022-1
FR IVK,city,Martres-de-Veyre,FR-63,UNLOCODE:2022-1
US RPJ,city,Richton Park,US-IL,UNLOCODE:2022-1
ES DMR,city,Bedmar,ES-J,UNLOCODE:2022-1
GB NOR,city,Normanton,GB-WKF,UNLOCODE:2022-1
US UOL,city,Sunol,US-CA,UNLOCODE:2022-1
HR ANN,city,ANNAMARIA A,HR,UNLOCODE:2022-1
SE BNA,city,Bettna,SE-D,UNLOCODE:2022-1
SI ZRE,city,Zrece,SI,UNLOCODE:2022-1
IN BSC,city,Bokaro Steel City,IN-JH,UNLOCODE:2022-1
DE AAZ,city,Alflen,DE-RP,UNLOCODE:2022-1
PT SAN,city,Sangalhos,PT-01,UNLOCODE:2022-1
GE KAZ,city,Kazreti,GE-KK,UNLOCODE:2022-1
ID UGU,city,Zugapa,ID,UNLOCODE:2022-1
SE JOR,city,Jordbro,SE-AB,UNLOCODE:2022-1
BR CTL,city,Catalão,BR-GO,UNLOCODE:2022-1
DE WUL,city,Wunsiedel,DE-BY,UNLOCODE:2022-1
AR SFE,city,San Fernando,AR-B,UNLOCODE:2022-1
FR YEV,city,Sury-en-Vaux,FR-18,UNLOCODE:2022-1
US LWV,city,Lawrenceville,US-IL,UNLOCODE:2022-1
BR AGY,city,Aragoiânia,BR-GO,UNLOCODE:2022-1
FR RYP,city,Régny,FR-42,UNLOCODE:2022-1
LT SVN,city,Svencioneliai,LT,UNLOCODE:2022-1
HN CDD,city,Cauquira,HN,UNLOCODE:2022-1
