MY TGG,N369488213
ES TTN,R340472
FR CPJ,R1812874
DE ALB,R2779017
ZA ESB,N262705695
SE SJO,N6780088471
PL BSU,N692618654
PT MCP,N965870454
DE KB7,R1327713
US R4Y,N154091034
US JTP,R187879
GR OLY,N1804076539
US BQG,R237218
CN XZU,R2775862
DE 56X,R532326
US PKC,R122062
DE ONM,R1259146
IT CPJ,N777991469
NL BOK,R1418397
US LFY,R112288
BJ COO,R2851879
CN SPB,N244084733
FR CJQ,R1379931
US GKT,R197143
DE CLO,R1109686
BO RIB,R8153662
US TOY,R12203414
US N4W,R128408
MX IIG,N273607050
US YFQ,R186665
IT LUV,R43618
US IOM,R3105862
NI JPA,R14568336
FR NCK,R116272
NO OSG,N6216715403
GA MDJ,N2178082117
DE MGV,R1424305
ES P2A,N288260319
US MOZ,R119842
FR CDY,R55622
US YO2,R2020262
MX CUT,N3470563337
FR NAD,R158797
GM BAK,N366356380
US SAG,N150918488
FR BQU,R1966208
ES AZZ,R6986528
GB FRL,N29354355
BO MAP,R4499756
CU BYM,R5915221
BR SDD,R362171
VE TEN,N5873310775
GB DVI,N305176937
IT GCO,N63628779
AR AGS,R3462294
BR PNG,R297491
US XJR,R182926
US 7AU,R127056
BR MYG,R362375
GB SDV,N289536865
US TNN,N150968291
HU BOT,R575112
CZ HOV,R437105
US FUG,N158520336
TR BDM,R1820912
DE MMM,R1239629
US EP3,R122050
IE LOG,R4679910
US 3CY,N151823975
DE KXD,R1273358
FR LTT,R104697
US EEA,R182114
CZ KUK,N404441115
BE GBU,R3134202
GB CQY,W26427510
PA LEN,N6319422061
DE NTL,R88686
US GDW,R10067618
ES AMA,R340007
DE LPM,R2801021
IL BVQ,W92032512
ES FAP,R341530
LU ASP,N264599777
US ESE,N158588128
OM RUS,N1722028348
CA ILL,N687335846
CO STT,R1343445
FR XBD,R1203272
GB CNN,R5847057
DE ASK,R382442
HU SVS,R1026183
JP HAN,R359252
DE HRS,R69785
LU JEU,R1333112
PT BAA,R3966517
SE ORA,N7472891584
US LAS,R170117
RS TEM,N1547830265
BE PRW,N690423343
US ALK,N158580011
FR L46,R123847
DE 67N,R447191
BE WRL,R58847
DE NZM,R1021398
NL BRR,R308721
DE RFT,N148124714
BR SJU,R302686
FR M7T,R154172
FR GYV,R454714
CL CRT,R252836
LY TAG,N1221370214
DE RT5,R1245841
IT CL3,R44681
FR CR4,R136391
AU KNE,R6599612
FR QQU,R108146
US LID,R113420
DE NEE,N304691082
FR SCH,R69730
FR GLH,R135657
IT ZRC,R43104
NL APP,R1380239
CZ RAT,R439432
DE VNA,N297555895
EC TGL,R109467
US MH9,N153870050
ES TUY,R341383
US MQU,R252013
RO SAV,R10772195
PA QDP,R8411295
GB CWY,R114858
DE DFZ,R416547
FI HLI,N277180512
AT HLD,R409613
FR JLY,R1292420
FR DDV,R157731
HU MNK,R1453877
IT ZMB,R43933
IT CHX,R43040
US ZWT,R195159
HR NRZ,R15948996
NI CCG,R15070642
US WOE,R13745330
CZ KRI,R441525
FR CSL,R164930
RS BLC,R6967640
CO SNT,R11897251
GE ZAD,R8374200
SE SDL,R10276532
US JAW,R251090
CN JDZ,N244080868
SE KID,R935448
DO JIM,R7153734
BR AEG,R362468
CA XGR,R9388091
JP CCF,R5303898
US ZMB,N153906077
DE 4WS,R2407134
FR EG7,R88825
US SY8,R137006
IE BNG,R6151563
US UMX,R130665
DE RZC,R1384840
UA KOM,N337575116
SK POR,R2188002
US RCV,R252703
US SLZ,R136701
JP AMR,R5454627
GB MYB,N194038494
PT MTC,N2165438361
US HAP,R175711
US VEB,R185166
CN MZS,R7441164
IN MHA,W22826271
SE SZW,N378011381
ES ZHC,R342126
DE 2BB,R1473800
FR JVK,R163993
US JGI,R136842
BR QTR,R302571
CN CGC,R2763992
GB UUP,R3334184
ES GDL,R339510
HU NYB,R1447610
GB RAM,N1611532736
US EUE,N150932304
IT SMQ,R39328
CA NWE,R1377803
AR TRS,R3197813
FR VVS,R145100
CO LET,W840957803
FI FSF,R2387804
CA SAK,R4189345
BZ ORZ,R14411947
FR 9YB,R2143303
ES ABO,R12684281
US TNE,W33614299
US TQX,R137791
JP NKA,R4847016
US NLB,R4643609
DK RVY,N10005897123
FR ZKE,R107075
GL JNS,N1807080867
GB FDR,R5626099
US CDV,R12591569
US WOM,R1842130
DE SG2,R929926
FR GZ3,R390764
NL UDL,R2713345
DE KM4,R158269
IT BBA,R45903
YE IHN,N1222517257
US RPB,R180347
FR HEL,R2643160
IT ZTP,R44382
DE MDA,R416542
US AVF,R137736
US MIO,R184168
US H2T,R181568
AR BRN,R2067596
PR PNU,N10729031605
IT SN3,R42675
PT VAN,R5928416
DE UEL,R1246442
US DVF,R117956
IT ENE,R46078
FR GPA,R400500
FR RE9,R295984
DE KOZ,R1255968
DE 74M,R1168893
JP ISG,R4559285
GR AGP,N4372629531
GB LGK,R11514778
ES ZJP,R341049
US OPR,R112374
CZ KRA,R436961
DE GWP,R1309675
FR MJJ,R1066825
IT ZPD,N452737083
US OPE,R14067402
US SJA,R137162
RU OBK,R3396088
US XZD,N158628571
NG UKP,N501487132
US LNX,R1839555
US IHB,N153654371
BE ROX,R3409738
ES P5S,N983881870
NO VMD,N1158286759
US HTU,N154298835
NL MUS,R274107
FR PHD,R3328141
US AYY,N153947819
FR ARX,R103232
US PHJ,R129659
CN AKU,R2748928
CH CMS,R1683298
DE LSD,R1259141
DE NSP,R1157805
IT BCR,R44791
PL PIL,R2860415
FR MV3,R152905
US DHQ,R11059419
US RXO,N141027825
DE G9B,R935234
FR PBO,R158478
FR P3R,R150120
US EU8,R10094372
SK KNC,R2322639
US VVS,R13740653
FR SPS,R191039
IT ZWQ,R45861
GB PAG,R3096237
AL KKU,R1248537
FR XTU,R1142929
FR OOO,R165354
MX CUH,N332399152
BR AGN,R242292
US AXG,R128908
US ZG2,N153550633
ES FAS,R347383
US 6ER,R141513
FR UGU,R2545710
AU WLC,R6180603
FR 9IF,R3018808
ES CHU,R348393
CA BRR,R2222262
ZA AMU,N262694816
PL KYZ,R7634175
FR V5L,R105736
DE 72V,N380360183
BG VAZ,W608305346
NZ SMF,N2449010000
DK KLI,N1539625169
GB DWY,N26703088
BR JWI,R336738
IT HRG,R43458
ES FRS,R345469
MX OT2,N5406766806
BR KBO,R368826
AU JEB,R6076640
GB DNB,R3178245
GB BRF,N474393223
RS KNC,R8017212
FR HRQ,R536122
AT ODT,R85658
RO SJS,R10743053
US DAI,N158340698
PL FYO,R12613417
BG MIR,R1978774
PL LKS,R3047904
US LH2,W225638133
BE BLX,R13072173
CL NUN,R162993
FR LJJ,R2677903
BR JOW,R296509
AR CPG,R3410336
US WEG,R7426091
DE OGN,N290828068
PL ZBY,R2814841
ES VD9,R341373
US MYR,R193842
IN BWD,N2409601966
DE LER,R1327666
FR AO2,R56909
DE OTA,R179420
US YV9,N158579804
FR OQG,R55874
BR ASE,R302520
FR TC2,R453040
DE FAE,R411424
ES TTL,N1480358876
DE WRS,R157994
US MD7,R110144
FR DRM,R275069
FR DEM,R169024
AU BRP,R11690017
PG OPU,N7791041507
US NXJ,N150932787
ES PRS,R346203
MW KBQ,N262760716
IE DEL,R4125094
US SJT,R6587601
HR DRK,R15870220
US OBR,R119533
DE SO9,R1244009
NG IGB,N501391718
GB WHG,R2941822
ES LVL,R344874
US SK3,N154176584
ES 2VL,R344477
CN TOJ,R10784831
NO LAG,N566592828
SE BDQ,N7472742377
US TP7,R129987
FR BRO,R117224
CA LOD,N9406695086
CA CPL,R7711549
BG DLC,R12999566
IT CSO,R41290
GB DBR,N29541385
AU MOZ,R5561583
FR ZCH,R413193
DE EE8,R1259306
US SIG,N150919361
US 9HJ,R8890112
CN WIT,N8252281835
US EKM,R135168
US CXQ,R7456008
CZ PRV,R438278
FR A7R,R128189
CA SEN,R7359770
TH PKN,R12847157
JP TKU,N8735552055
PH ODI,R3589479
DE AIN,R16198845
IN KLE,N696848190
NL KAZ,N5508595270
US DNY,R8903566
US CCC,R4430246
US LEF,W33614816
FR BDF,R150521
DE B9A,R959173
CN XZH,R3218572
FR AEW,R121902
AT UER,R104477
DE WT2,R3724551
FR FTE,R110599
CU QCO,R5875947
JP TST,N5549095996
FR PLN,R255686
US UOV,R140906
US ZHX,N151518513
US SXJ,R14474412
ID MAN,N6392324598
IT V5B,R46907
BR CNG,R315365
GB SJJ,N111847715
GB CUH,R73832
US LIV,N150921772
NL TUL,R2730309
PL KLA,R2908747
JP RAU,R4069623
SE SVR,N124312836
BG RAN,R12996382
SE MOJ,W374640160
