actor_id,type,name,is_part_of,datasource_id
BR ICN,city,Iconha,BR-ES,UNLOCODE:2022-1
CZ MTV,city,Molitorov,CZ-20,UNLOCODE:2022-1
DE B7E,city,Beesenlaublingen,DE-ST,UNLOCODE:2022-1
FR BBC,city,Bolbec,FR-76,UNLOCODE:2022-1
DE BSF,city,Bad Salzdetfurth,DE-NI,UNLOCODE:2022-1
ES AN4,city,Anguix,ES-BU,UNLOCODE:2022-1
GB TOL,city,Tollesbury,GB-ESS,UNLOCODE:2022-1
US B8R,city,Bradford,US-ME,UNLOCODE:2022-1
US WBD,city,West Brookfield,US-MA,UNLOCODE:2022-1
FR ANW,city,Allenwiller,FR-67,UNLOCODE:2022-1
CN HUW,city,Huidong,CN-SC,UNLOCODE:2022-1
CZ BVA,city,Breclav,CZ,UNLOCODE:2022-1
HU STF,city,Szentantalfa,HU-VE,UNLOCODE:2022-1
GB UPD,city,Upper Dicker,GB-ESX,UNLOCODE:2022-1
IE NWG,city,Newbridge,IE-KE,UNLOCODE:2022-1
SK TIS,city,Tisovec,SK,UNLOCODE:2022-1
FR SKO,city,Sammeron,FR-77,UNLOCODE:2022-1
FI SKB,city,Skogby,FI-18,UNLOCODE:2022-1
US WV8,city,Wilsonville,US-AL,UNLOCODE:2022-1
US MZL,city,Morrisville,US-NY,UNLOCODE:2022-1
DE BXD,city,Drebkau,DE-BB,UNLOCODE:2022-1
US MCX,city,Manchester,US-KY,UNLOCODE:2022-1
PH PLB,city,Palamit Bay/San Jose,PH,UNLOCODE:2022-1
DE AQW,city,Altentreptow,DE-MV,UNLOCODE:2022-1
BG API,city,Apriltsi,BG,UNLOCODE:2022-1
BE WBR,city,Maransart,BE-WBR,UNLOCODE:2022-1
FR CGE,city,Chavagne,FR-35,UNLOCODE:2022-1
AR LCS,city,Las Catitas,AR-M,UNLOCODE:2022-1
FR ZSG,city,Zaessingue,FR-68,UNLOCODE:2022-1
GB SYK,city,Suckley,GB-WOR,UNLOCODE:2022-1
US IZO,city,Bristol,US-ME,UNLOCODE:2022-1
FR 6YC,city,Chaillé-sous-les-Ormeaux,FR-85,UNLOCODE:2022-1
UY DOL,city,Dolores,UY-SO,UNLOCODE:2022-1
MX PRS,city,Parras de la Fuente,MX-COA,UNLOCODE:2022-1
BR AWZ,city,Morro Agudo de Goiás,BR-GO,UNLOCODE:2022-1
BR NAS,city,Nova Alvorada do Sul,BR-MS,UNLOCODE:2022-1
NL WAR,city,Warnsveld,NL,UNLOCODE:2022-1
DE HIL,city,Hildesheim,DE-NI,UNLOCODE:2022-1
FR BL5,city,Burlioncourt,FR-57,UNLOCODE:2022-1
US BYV,city,Berryville,US-VA,UNLOCODE:2022-1
IT VL3,city,Valledoria,IT-SS,UNLOCODE:2022-1
BR PFC,city,Passagem Franca,BR-MA,UNLOCODE:2022-1
AT MAT,city,Mattersburg,AT,UNLOCODE:2022-1
SG CLE,city,Clementi,SG,UNLOCODE:2022-1
FR HAD,city,Chadenac,FR-17,UNLOCODE:2022-1
IT FDG,city,Fordongianus,IT-OR,UNLOCODE:2022-1
IN NGB,city,Butibori ICD/Nagpur,IN-MH,UNLOCODE:2022-1
KR HNM,city,Hanam,KR-41,UNLOCODE:2022-1
GB OPG,city,Orpington,GB-BRY,UNLOCODE:2022-1
FR VCZ,city,Virsac,FR-33,UNLOCODE:2022-1
US UZI,city,Wood-Ridge,US-NJ,UNLOCODE:2022-1
US YCR,city,Carlton,US-PA,UNLOCODE:2022-1
ES CMO,city,Cañamero,ES-CC,UNLOCODE:2022-1
CZ HLH,city,Hlohovec,CZ-64,UNLOCODE:2022-1
IT PLF,city,Pontelandolfo,IT-BN,UNLOCODE:2022-1
US OYL,city,Boyle,US-MS,UNLOCODE:2022-1
TR ERZ,city,Erzurum,TR-25,UNLOCODE:2022-1
FR L8M,city,Lamarche,FR-88,UNLOCODE:2022-1
HU OOD,city,Göd,HU-PE,UNLOCODE:2022-1
GB RGY,city,Haringey,GB-LND,UNLOCODE:2022-1
DE 9AA,city,Allrode,DE-ST,UNLOCODE:2022-1
FI MTA,city,Maantiekylä,FI-18,UNLOCODE:2022-1
DE SON,city,Sonneberg,DE-TH,UNLOCODE:2022-1
BE MTA,city,Martelange,BE-WLX,UNLOCODE:2022-1
IT PAE,city,Ponte a Egola,IT-PI,UNLOCODE:2022-1
US SFF,city,Strafford,US-MO,UNLOCODE:2022-1
IT CNY,city,Cisano sul Neva,IT-SV,UNLOCODE:2022-1
US 3SD,city,Mabscott,US-WV,UNLOCODE:2022-1
IT MDS,city,Meledo,IT-VI,UNLOCODE:2022-1
ID JPU,city,Jakarta Pusat,ID-JK,UNLOCODE:2022-1
FR LYO,city,Lyons-la-Forêt,FR-27,UNLOCODE:2022-1
NL BHM,city,Bartlehiem,NL-FR,UNLOCODE:2022-1
US 8XD,city,Woodmere,US-OH,UNLOCODE:2022-1
ES ADQ,city,San Andrés de la Barca,ES-B,UNLOCODE:2022-1
