actor_id,type,name,is_part_of,datasource_id
MD FLT,city,Falesti,MD-BA,UNLOCODE:2022-1
IL GAA,city,Ga'ash,IL,UNLOCODE:2022-1
CA MUA,city,Mundare,CA-AB,UNLOCODE:2022-1
CN PDE,city,Pingdingshan East,CN-HA,UNLOCODE:2022-1
FR PPD,city,Dieppedalle,FR-76,UNLOCODE:2022-1
RU VER,city,Verkhnyaya Khava,RU-VOR,UNLOCODE:2022-1
AT HGB,city,Hagenbrunn,AT-3,UNLOCODE:2022-1
IQ BAL,city,Balad,IQ-SD,UNLOCODE:2022-1
US JC4,city,Junction City,US-WI,UNLOCODE:2022-1
GB DDN,city,Dundrennan,GB-DGY,UNLOCODE:2022-1
US KP3,city,Sparks,US-NE,UNLOCODE:2022-1
UA ZUG,city,Bogodukhov,UA-63,UNLOCODE:2022-1
DK BDG,city,Bording,DK,UNLOCODE:2022-1
ES MLP,city,Malpartida Plasencia,ES,UNLOCODE:2022-1
FR FTG,city,Fénétrange,FR-57,UNLOCODE:2022-1
GT PSA,city,Santa Rosa de Lima,GT-06,UNLOCODE:2022-1
US WLS,city,Walls,US-MS,UNLOCODE:2022-1
DE WA8,city,Amt Wachsenburg,DE-TH,UNLOCODE:2022-1
CA SAI,city,Saint-Aimé,CA-QC,UNLOCODE:2022-1
BR CHH,city,Chapadinha,BR-MA,UNLOCODE:2022-1
MX QRO,city,Querétaro,MX-QUE,UNLOCODE:2022-1
US GHC,city,Grays Harbor City,US-WA,UNLOCODE:2022-1
BE SJN,city,Saint-Josse-ten-Noode (Sint-Joost-ten-Node),BE-BRU,UNLOCODE:2022-1
BR IUE,city,Itaueira,BR-PI,UNLOCODE:2022-1
SK DJZ,city,Dunajska Luzna,SK-BL,UNLOCODE:2022-1
US QMI,city,Middlefield,US-OH,UNLOCODE:2022-1
NO SKF,city,Skiftun,NO-11,UNLOCODE:2022-1
FR BUL,city,Beaulieu,FR,UNLOCODE:2022-1
FR DNZ,city,Billy-le-Grand,FR-51,UNLOCODE:2022-1
US KS4,city,Keystone,US-WV,UNLOCODE:2022-1
PT SCA,city,Seica,PT,UNLOCODE:2022-1
US CMW,city,Camano Is.,US-WA,UNLOCODE:2022-1
FR PUO,city,Puiseaux,FR-45,UNLOCODE:2022-1
US LBX,city,Liberty,US-TX,UNLOCODE:2022-1
US HY3,city,Mantorville,US-MN,UNLOCODE:2022-1
