actor_id,type,name,is_part_of,datasource_id
US HVW,city,Harrisville,US-WV,UNLOCODE:2022-1
GB FDN,city,Ferndown,GB-DOR,UNLOCODE:2022-1
PA TNS,city,Tonosí,PA-9,UNLOCODE:2022-1
DE BB6,city,Bibertal,DE-BY,UNLOCODE:2022-1
US PPZ,city,Point Pleasant,US-WV,UNLOCODE:2022-1
JP TIS,city,Teishi,JP-22,UNLOCODE:2022-1
AR COR,city,Córdoba,AR-X,UNLOCODE:2022-1
JP AKO,city,Akoh,JP-28,UNLOCODE:2022-1
CA MDV,city,Val-des-Monts,CA-QC,UNLOCODE:2022-1
GB CNP,city,Saint Catherine's Point,GB-IOW,UNLOCODE:2022-1
DE FR2,city,Fremdingen,DE-BY,UNLOCODE:2022-1
US UGN,city,Waukegan,US-IL,UNLOCODE:2022-1
IE KCT,city,Kingscourt,IE,UNLOCODE:2022-1
FR RTJ,city,Retjons,FR-40,UNLOCODE:2022-1
US EHP,city,Ephrata,US-PA,UNLOCODE:2022-1
NO ABV,city,Abelvær,NO,UNLOCODE:2022-1
NL WHO,city,Wehe-den Hoorn,NL-GR,UNLOCODE:2022-1
VN GIL,city,Gia Lam,VN,UNLOCODE:2022-1
US 8GI,city,Gibson,US-LA,UNLOCODE:2022-1
HU XEL,city,Kecel,HU-BK,UNLOCODE:2022-1
GB GAE,city,Graemsay,GB-ORK,UNLOCODE:2022-1
DE BUB,city,Bübingen,DE-SL,UNLOCODE:2022-1
IT PLE,city,Polverigi,IT-AN,UNLOCODE:2022-1
BR MPL,city,Monsenhor Paulo,BR-MG,UNLOCODE:2022-1
ET BCO,city,Jinka,ET,UNLOCODE:2022-1
IT TEG,city,Tregnago,IT,UNLOCODE:2022-1
CH GLO,city,Glovelier,CH-JU,UNLOCODE:2022-1
FR BH4,city,Bourcefranc-le-Chapus,FR-17,UNLOCODE:2022-1
DK HAN,city,Hanstholm,DK,UNLOCODE:2022-1
FR BXL,city,Bellac,FR-87,UNLOCODE:2022-1
CZ PDB,city,Hranicky,CZ,UNLOCODE:2022-1
NL DMM,city,Dommelen,NL-NB,UNLOCODE:2022-1
IN EOR,city,Eloor,IN-KL,UNLOCODE:2022-1
AU HEA,city,Heathwood,AU-QLD,UNLOCODE:2022-1
NL OOR,city,De Goorn,NL-NH,UNLOCODE:2022-1
DE A72,city,Auhausen,DE-BY,UNLOCODE:2022-1
AU CWI,city,Chatsworth Island,AU-NSW,UNLOCODE:2022-1
TJ CHK,city,Chkalovsk,TJ,UNLOCODE:2022-1
CA AHH,city,Algonquin Highlands,CA-ON,UNLOCODE:2022-1
NO HOD,city,Hokksund,NO,UNLOCODE:2022-1
US MRI,city,Mariemont,US-OH,UNLOCODE:2022-1
BR FUI,city,Funilândia,BR-MG,UNLOCODE:2022-1
US HCD,city,Camp Hill,US-AL,UNLOCODE:2022-1
GB BCN,city,Brecon,GB-POW,UNLOCODE:2022-1
FR TDO,city,Le Puiset-Doré,FR-49,UNLOCODE:2022-1
BE BAK,city,Brakel,BE-VOV,UNLOCODE:2022-1
FR LAO,city,Laon,FR-02,UNLOCODE:2022-1
FR QQQ,city,Cormicy,FR-51,UNLOCODE:2022-1
FR LHY,city,Labouheyre,FR-40,UNLOCODE:2022-1
CA SSM,city,Sault-Sainte-Marie,CA-ON,UNLOCODE:2022-1
FR CMZ,city,La Chaussée-sur-Marne,FR-51,UNLOCODE:2022-1
NO FYR,city,Fyresdal,NO,UNLOCODE:2022-1
FR OEV,city,Collonges-sous-Salève,FR-74,UNLOCODE:2022-1
FJ KDV,city,Kandavu,FJ,UNLOCODE:2022-1
NG BAD,city,Badagri,NG,UNLOCODE:2022-1
TR PUR,city,Pursaklar,TR-06,UNLOCODE:2022-1
ZA LER,city,Lerato,ZA-NC,UNLOCODE:2022-1
FR NEH,city,Vognes,FR-01,UNLOCODE:2022-1
US ADH,city,Adams Center,US-NY,UNLOCODE:2022-1
US NRQ,city,Monroe,US-IA,UNLOCODE:2022-1
DE ZCK,city,Moltzow,DE-MV,UNLOCODE:2022-1
DE GSS,city,Grossauheim,DE-HE,UNLOCODE:2022-1
IT PPP,city,Pomarance,IT-PI,UNLOCODE:2022-1
PK GKN,city,Gujar Khan,PK,UNLOCODE:2022-1
ES ALU,city,Alguaire,ES,UNLOCODE:2022-1
ES ELA,city,Maella,ES-Z,UNLOCODE:2022-1
CZ KSI,city,Kosice,CZ-20,UNLOCODE:2022-1
DE ABG,city,Aichelberg,DE-BW,UNLOCODE:2022-1
US AWG,city,Angwin,US-CA,UNLOCODE:2022-1
TR TBY,city,Tarabya,TR-34,UNLOCODE:2022-1
US ZCC,city,Clara City,US-MN,UNLOCODE:2022-1
ES SDV,city,Sedaví,ES,UNLOCODE:2022-1
PH NSP,city,Sangley Point,PH,UNLOCODE:2022-1
US C4F,city,Monte Rio,US-CA,UNLOCODE:2022-1
DE EGN,city,Essingen,DE-BW,UNLOCODE:2022-1
FR AXC,city,Camblanes-et-Meynac,FR-33,UNLOCODE:2022-1
CA YGL,city,La Grande,CA-QC,UNLOCODE:2022-1
SE HAS,city,Hallstanäs,SE-Y,UNLOCODE:2022-1
FR ZKK,city,Questembert,FR-56,UNLOCODE:2022-1
FR HBS,city,Bessières,FR-31,UNLOCODE:2022-1
FR KIE,city,Kientzheim,FR-68,UNLOCODE:2022-1
CA YCQ,city,Chetwynd,CA-BC,UNLOCODE:2022-1
PE URU,city,Urubamba,PE-CUS,UNLOCODE:2022-1
DE KNW,city,Königswald,DE-SN,UNLOCODE:2022-1
CA CRL,city,Prince Edward Island,CA-PE,UNLOCODE:2022-1
CN HDN,city,Haidian,CN-HI,UNLOCODE:2022-1
US 7EU,city,Eureka,US-KS,UNLOCODE:2022-1
US DIX,city,Madisonville,US-TX,UNLOCODE:2022-1
DE HDC,city,Heideck,DE-BY,UNLOCODE:2022-1
DE E2L,city,Ellenberg,DE-BW,UNLOCODE:2022-1
US EBP,city,Eldridge,US-CA,UNLOCODE:2022-1
RO BTZ,city,Botiz,RO-SM,UNLOCODE:2022-1
FR LS3,city,Linars,FR-16,UNLOCODE:2022-1
FR ILR,city,L'Île-Rousse,FR-2B,UNLOCODE:2022-1
RO CUR,city,Ciucurova,RO-TL,UNLOCODE:2022-1
IL MAA,city,Ma'agan Michael,IL,UNLOCODE:2022-1
MA ZZ4,city,Ksar el Kebir,MA-LAR,UNLOCODE:2022-1
TR MPT,city,Marport,TR-34,UNLOCODE:2022-1
DE AUH,city,Au am Rhein,DE-BW,UNLOCODE:2022-1
DE BCR,city,Bockhorn,DE-NI,UNLOCODE:2022-1
FI OTH,city,Ohtola,FI-11,UNLOCODE:2022-1
AL MBR,city,Mbreshtan,AL-01,UNLOCODE:2022-1
FR ER6,city,La Chapelle-Erbrée,FR-35,UNLOCODE:2022-1
GB RMP,city,Brampton,GB-ROT,UNLOCODE:2022-1
FR MLF,city,Mouilleron-le-Captif,FR-85,UNLOCODE:2022-1
US NXS,city,New Glarus,US-WI,UNLOCODE:2022-1
RO COV,city,Covasna,RO-CV,UNLOCODE:2022-1
FR BBX,city,Barby,FR-73,UNLOCODE:2022-1
ES LG8,city,Laguarres,ES-HU,UNLOCODE:2022-1
ES DLC,city,Llanos de la Concepcion,ES-GC,UNLOCODE:2022-1
BR FRC,city,Franca,BR-SP,UNLOCODE:2022-1
IT FOZ,city,Foza,IT-VI,UNLOCODE:2022-1
DE RSS,city,Rehlingen-Siersburg,DE-SL,UNLOCODE:2022-1
KE KIL,city,Kilindini,KE,UNLOCODE:2022-1
FR NE6,city,Nécy,FR-61,UNLOCODE:2022-1
AT KDM,city,Kraubath an der Mur,AT,UNLOCODE:2022-1
GB YGV,city,Youlgreave,GB-DBY,UNLOCODE:2022-1
FR M5O,city,Monthiers,FR-02,UNLOCODE:2022-1
DE FKR,city,Feldkirchen,DE-BY,UNLOCODE:2022-1
US VGR,city,Vine Grove,US-KY,UNLOCODE:2022-1
DE HMC,city,Hambuch,DE-RP,UNLOCODE:2022-1
DK GJR,city,Gjerlev,DK,UNLOCODE:2022-1
FR OLP,city,Fronsac,FR-31,UNLOCODE:2022-1
CZ DOD,city,Dolní Dobrouc,CZ-53,UNLOCODE:2022-1
GB SNL,city,Stanley,GB-DUR,UNLOCODE:2022-1
CA BFD,city,Brookfield,CA-NS,UNLOCODE:2022-1
NO KVM,city,Kvam,NO,UNLOCODE:2022-1
DE IPH,city,Iphofen,DE-BY,UNLOCODE:2022-1
US IW9,city,Sandy Ridge,US-NC,UNLOCODE:2022-1
HT CDB,city,Croix des Bouquets,HT-OU,UNLOCODE:2022-1
US V6L,city,Oakville,US-KY,UNLOCODE:2022-1
CA CSS,city,Casselman,CA-ON,UNLOCODE:2022-1
PL SNK,city,Sanok,PL,UNLOCODE:2022-1
PH OTE,city,Oteiza/Bislig,PH,UNLOCODE:2022-1
FR VLG,city,Saint-Martin-de-Valgalgues,FR-30,UNLOCODE:2022-1
GB CXM,city,Cromford,GB-DBY,UNLOCODE:2022-1
FR PPX,city,Pamproux,FR-79,UNLOCODE:2022-1
MX ROO,city,Noh-Bec,MX-ROO,UNLOCODE:2022-1
US JOW,city,Johnstown,US-OH,UNLOCODE:2022-1
PH VIC,city,Victoria,PH-LAG,UNLOCODE:2022-1
JP HYG,city,Hyugadomari,JP-44,UNLOCODE:2022-1
NL APN,city,Alphen aan den Rijn,NL-ZH,UNLOCODE:2022-1
DE OHB,city,Oberthulba,DE-BY,UNLOCODE:2022-1
MX ELF,city,El Fuerte,MX-SIN,UNLOCODE:2022-1
CN MYM,city,Moupingyangmadao,CN-SD,UNLOCODE:2022-1
BR ACU,city,Açu,BR-RN,UNLOCODE:2022-1
GR DAG,city,Dágla,GR,UNLOCODE:2022-1
BE PFV,city,Paifve,BE-WLG,UNLOCODE:2022-1
FR ULI,city,Moulis,FR-09,UNLOCODE:2022-1
BE VIC,city,Vichte,BE-VWV,UNLOCODE:2022-1
CG BOE,city,Boundji,CG,UNLOCODE:2022-1
BR IRT,city,Ibirité,BR-MG,UNLOCODE:2022-1
IT LIO,city,Paliano,IT-FR,UNLOCODE:2022-1
ES Y45,city,Valldemosa,ES-PM,UNLOCODE:2022-1
GB CRV,city,Carlton Colville,GB-SFK,UNLOCODE:2022-1
BR POY,city,Porteiras,BR-CE,UNLOCODE:2022-1
CH MHN,city,Merlischachen,CH-SZ,UNLOCODE:2022-1
DE HAP,city,Hambühren,DE-NI,UNLOCODE:2022-1
NL RWO,city,Ruinerwold,NL-DR,UNLOCODE:2022-1
IT GSO,city,Gassino Torinese,IT-TO,UNLOCODE:2022-1
BR GCB,city,Guaraciaba,BR-MG,UNLOCODE:2022-1
ZA WKG,city,Waterkloof Glen,ZA-GP,UNLOCODE:2022-1
SA RAH,city,Rafha,SA,UNLOCODE:2022-1
CL NBL,city,Niebla,CL-LL,UNLOCODE:2022-1
FR VCQ,city,Vacquiers,FR-31,UNLOCODE:2022-1
IT FBZ,city,Fossacesia,IT-CH,UNLOCODE:2022-1
LA LTY,city,Lantouy,LA-PH,UNLOCODE:2022-1
DE RKC,city,Rommerskirchen,DE-NW,UNLOCODE:2022-1
ES 4LL,city,La Lantejuela,ES-SE,UNLOCODE:2022-1
IE SNE,city,Sneem,IE-KY,UNLOCODE:2022-1
BR INL,city,Inúbia Paulista,BR-SP,UNLOCODE:2022-1
FR RNX,city,Versonnex,FR-74,UNLOCODE:2022-1
PT ERC,city,Ericeira,PT-11,UNLOCODE:2022-1
HU SZR,city,Székesfehérvár,HU,UNLOCODE:2022-1
FI ZBQ,city,Perttula,FI-18,UNLOCODE:2022-1
AU INR,city,Maianbar,AU-NSW,UNLOCODE:2022-1
NL SCY,city,Schijf,NL-NB,UNLOCODE:2022-1
EE LAN,city,Lääne,EE-68,UNLOCODE:2022-1
JP MKU,city,Mukunoura,JP-34,UNLOCODE:2022-1
CN JLI,city,Jianli,CN-HB,UNLOCODE:2022-1
MV MLE,city,Male,MV-MLE,UNLOCODE:2022-1
NL ULS,city,Ulestraten,NL,UNLOCODE:2022-1
DE FR8,city,Unterroth,DE-BY,UNLOCODE:2022-1
US E8N,city,Newborn,US-GA,UNLOCODE:2022-1
DE 8AK,city,"Altheim, Alb",DE-BW,UNLOCODE:2022-1
US ORZ,city,Orleans,US-IN,UNLOCODE:2022-1
US LEO,city,Levittown,US-NY,UNLOCODE:2022-1
US YPV,city,Poplarville,US-MS,UNLOCODE:2022-1
CA SEH,city,Sexsmith,CA-AB,UNLOCODE:2022-1
US ONA,city,Winona,US-MN,UNLOCODE:2022-1
GB RGV,city,Redgrave,GB-SFK,UNLOCODE:2022-1
JP NGK,city,Nakakoshi,JP-01,UNLOCODE:2022-1
US YIN,city,Bay Springs,US-MS,UNLOCODE:2022-1
ES UGT,city,Ugarte,ES-BI,UNLOCODE:2022-1
AU PTI,city,Port Douglas,AU-QLD,UNLOCODE:2022-1
AU RTY,city,Merty,AU-SA,UNLOCODE:2022-1
BR AJR,city,Algodão de Jandaíra,BR-PB,UNLOCODE:2022-1
US XHH,city,Lawrenceburg,US-TN,UNLOCODE:2022-1
US SA2,city,San Augustine,US-TX,UNLOCODE:2022-1
PT ATB,city,Atouguia da Baleia,PT-10,UNLOCODE:2022-1
TR TFN,city,Tefenni,TR-15,UNLOCODE:2022-1
JP KAN,city,Karuno,JP-08,UNLOCODE:2022-1
