actor_id,type,name,is_part_of,datasource_id
DE MGN,city,Münsingen,DE-BW,UNLOCODE:2022-1
DE DER,city,Dernbach bei Montabaur,DE-RP,UNLOCODE:2022-1
IT ZGI,city,Codroipo,IT-UD,UNLOCODE:2022-1
CR LMN,city,Limon,CR-SJ,UNLOCODE:2022-1
BR TIA,city,Tabira,BR-PE,UNLOCODE:2022-1
CA PTU,city,Point Tupper,CA-NS,UNLOCODE:2022-1
HU AMS,city,Alsomocsolad,HU-BA,UNLOCODE:2022-1
FR SND,city,Saint-Amand,FR-62,UNLOCODE:2022-1
CZ NEE,city,Nove Veseli,CZ,UNLOCODE:2022-1
FR ZMT,city,Saint-Martin-le-Vinoux,FR-38,UNLOCODE:2022-1
US NT4,city,Nottingham,US-NH,UNLOCODE:2022-1
US AOY,city,Alloy,US-WV,UNLOCODE:2022-1
IT BQN,city,Bisacquino,IT-PA,UNLOCODE:2022-1
IT RAN,city,Ravenna,IT,UNLOCODE:2022-1
HU NYC,city,Nagykovácsi,HU-PE,UNLOCODE:2022-1
US LPX,city,Liverpool,US-NY,UNLOCODE:2022-1
ES BTL,city,Buitrago Lozoya,ES-M,UNLOCODE:2022-1
PH CAI,city,Cainta,PH-RIZ,UNLOCODE:2022-1
US MDF,city,Medford,US-WI,UNLOCODE:2022-1
FR LA7,city,Les Alluets-le-Roi,FR-78,UNLOCODE:2022-1
US FKZ,city,Frankfort,US-SD,UNLOCODE:2022-1
ES MRY,city,Montroy,ES-V,UNLOCODE:2022-1
BR UDM,city,União de Minas,BR-MG,UNLOCODE:2022-1
CN NNX,city,Nanxi,CN-SC,UNLOCODE:2022-1
CH WSU,city,Willisau,CH-LU,UNLOCODE:2022-1
TZ KSL,city,Kasulu,TZ-08,UNLOCODE:2022-1
GB GUT,city,"Gutcher, Yell",GB-ZET,UNLOCODE:2022-1
BR SGL,city,São Geraldo,BR-MG,UNLOCODE:2022-1
FR PIT,city,Saint-Pierre-Toirac,FR-46,UNLOCODE:2022-1
GB PLD,city,Polstead,GB-SFK,UNLOCODE:2022-1
ES WU7,city,Biniali,ES-PM,UNLOCODE:2022-1
FR EG5,city,Vallabrègues,FR-30,UNLOCODE:2022-1
BR BRH,city,Barrinha,BR-SP,UNLOCODE:2022-1
AU GDA,city,Gundagai,AU-NSW,UNLOCODE:2022-1
US YCC,city,Yucca,US-AZ,UNLOCODE:2022-1
FR VOD,city,Labbeville,FR-95,UNLOCODE:2022-1
US CF4,city,Clifton,US-VA,UNLOCODE:2022-1
US RD9,city,Riverdale,US-UT,UNLOCODE:2022-1
AT VOF,city,Vösendorf,AT,UNLOCODE:2022-1
US GVO,city,Groveland,US-MA,UNLOCODE:2022-1
DE BII,city,Breitenstein,DE-BW,UNLOCODE:2022-1
GB OGB,city,Oughtibridge,GB-SHF,UNLOCODE:2022-1
US GBO,city,Greensboro,US-NC,UNLOCODE:2022-1
US LAW,city,Lawton,US-OK,UNLOCODE:2022-1
NL THA,city,'T Harde,NL,UNLOCODE:2022-1
CF BMF,city,Bakouma,CF,UNLOCODE:2022-1
RO SLE,city,Saliste,RO-SB,UNLOCODE:2022-1
BE PRN,city,Petit-Roeulx-lez-Nivelles,BE-WHT,UNLOCODE:2022-1
MX CIM,city,Lombardía,MX-MIC,UNLOCODE:2022-1
MG WVK,city,Manakara,MG,UNLOCODE:2022-1
FR IE3,city,Iville,FR-27,UNLOCODE:2022-1
BR AGE,city,Alagoa Grande,BR-PB,UNLOCODE:2022-1
PL OZH,city,Borzytuchom,PL,UNLOCODE:2022-1
CH MEG,city,Meggen,CH-LU,UNLOCODE:2022-1
CZ ULN,city,Ustí nad Labem,CZ,UNLOCODE:2022-1
US HRP,city,Harpersfield,US-OH,UNLOCODE:2022-1
ES TDC,city,Trobajo del Cerecedo,ES-LE,UNLOCODE:2022-1
TD KOU,city,Koumara,TD,UNLOCODE:2022-1
BR JEQ,city,Jequié,BR-BA,UNLOCODE:2022-1
PH GHE,city,Garcia Hernandez,PH-BOH,UNLOCODE:2022-1
ES TMJ,city,Talamanca de Jarama,ES-M,UNLOCODE:2022-1
BG BLO,city,Lyuliakovo,BG-02,UNLOCODE:2022-1
GB BK5,city,Blackheath,GB-SAW,UNLOCODE:2022-1
VN TBM,city,Tan Binh,VN-SG,UNLOCODE:2022-1
MM KYP,city,Kyaukpyu,MM,UNLOCODE:2022-1
FR AFG,city,Saint-Fort-sur-Gironde,FR-17,UNLOCODE:2022-1
AU BVY,city,Beverley,AU-WA,UNLOCODE:2022-1
GB BR9,city,Bramley,GB-SRY,UNLOCODE:2022-1
FR DYZ,city,Dury,FR-80,UNLOCODE:2022-1
KW AHJ,city,Ahmed Al Jaber,KW,UNLOCODE:2022-1
CZ VLX,city,Velká Losenice,CZ-63,UNLOCODE:2022-1
AU MDG,city,Mundingburra,AU-QLD,UNLOCODE:2022-1
US TOI,city,Troy,US-AL,UNLOCODE:2022-1
CA RBD,city,Rivière-Beaudette,CA-QC,UNLOCODE:2022-1
RU NLK,city,Neftelensk,RU-IRK,UNLOCODE:2022-1
IT BEL,city,Bellano,IT-LC,UNLOCODE:2022-1
PH NPT,city,Napot Point,PH,UNLOCODE:2022-1
FR VN2,city,Vennes,FR-25,UNLOCODE:2022-1
FR WLL,city,Adilly,FR-79,UNLOCODE:2022-1
CL LNC,city,Loncoche,CL-AR,UNLOCODE:2022-1
FR OUN,city,Tourny,FR-27,UNLOCODE:2022-1
LB BFZ,city,Beirut Free Zone,LB,UNLOCODE:2022-1
ES ALL,city,Alcoletge,ES-L,UNLOCODE:2022-1
US YUZ,city,Thatcher,US-AZ,UNLOCODE:2022-1
IT MOV,city,San Marzano Oliveto,IT-AT,UNLOCODE:2022-1
SE UPP,city,Uppsala,SE-C,UNLOCODE:2022-1
AR PLT,city,Plottier,AR-Q,UNLOCODE:2022-1
GB WGI,city,Wimborne Saint Giles,GB-DOR,UNLOCODE:2022-1
US RGC,city,Rio Grande City,US-TX,UNLOCODE:2022-1
DE KDD,city,Kleinrinderfeld,DE-BY,UNLOCODE:2022-1
US UAC,city,Bristol,US-PA,UNLOCODE:2022-1
NL HOG,city,Hooglanderveen,NL,UNLOCODE:2022-1
FR MU3,city,Murles,FR-34,UNLOCODE:2022-1
JP KIR,city,"Kitaura, Ehime",JP-38,UNLOCODE:2022-1
FR MHX,city,Magny-les-Hameaux,FR-78,UNLOCODE:2022-1
PL IZZ,city,Iwonicz-Zdrój,PL-18,UNLOCODE:2022-1
IE ARA,city,Ardara,IE,UNLOCODE:2022-1
US SFI,city,Springfield,US-NJ,UNLOCODE:2022-1
FR CPF,city,Champfromier,FR-01,UNLOCODE:2022-1
US FVH,city,Fairhaven,US-MA,UNLOCODE:2022-1
GB LGI,city,Llangefni,GB-AGY,UNLOCODE:2022-1
DE PFN,city,Pfullingen,DE-BW,UNLOCODE:2022-1
FR S7F,city,Saint-Priest-les-Fougères,FR-24,UNLOCODE:2022-1
CR POA,city,Poas,CR-A,UNLOCODE:2022-1
US HHG,city,Harker Heights,US-TX,UNLOCODE:2022-1
TR ACI,city,Acibadem,TR-34,UNLOCODE:2022-1
BG DSP,city,Dospat,BG,UNLOCODE:2022-1
US CZR,city,Crozet,US-VA,UNLOCODE:2022-1
US KW8,city,Kiowa,US-CO,UNLOCODE:2022-1
BR MWI,city,Mucurici,BR-ES,UNLOCODE:2022-1
US GHQ,city,Graehl,US-AK,UNLOCODE:2022-1
GB RSP,city,Rusper,GB-WSX,UNLOCODE:2022-1
LK NUW,city,Nuwaraeliya,LK-2,UNLOCODE:2022-1
DE DEK,city,Delbrück,DE-NW,UNLOCODE:2022-1
BR AOC,city,Antônio Cardoso,BR-BA,UNLOCODE:2022-1
DE SIC,city,Schiltach,DE-BW,UNLOCODE:2022-1
NO VSN,city,Visnes - Eide,NO-15,UNLOCODE:2022-1
ZA VRE,city,Vredendal,ZA,UNLOCODE:2022-1
US BQY,city,Ballston Spa,US-NY,UNLOCODE:2022-1
CO PLC,city,Planeta Rica,CO-COR,UNLOCODE:2022-1
US BGD,city,Bowdon,US-GA,UNLOCODE:2022-1
US BRE,city,Bellaire,US-TX,UNLOCODE:2022-1
JP KTS,city,Katashima,JP-39,UNLOCODE:2022-1
US 7WY,city,Woodbury,US-VT,UNLOCODE:2022-1
AT B7B,city,Sebersdorf,AT-6,UNLOCODE:2022-1
BE SPH,city,Sterpenich,BE-WLX,UNLOCODE:2022-1
IT BES,city,Bessica,IT-TV,UNLOCODE:2022-1
NZ UMU,city,Umuroa FPSO,NZ,UNLOCODE:2022-1
IL KAU,city,Kaukab Abu El-Hija,IL-Z,UNLOCODE:2022-1
US MIV,city,Millville,US-NJ,UNLOCODE:2022-1
BR TDL,city,São Tomé das Letras,BR-MG,UNLOCODE:2022-1
GB ARZ,city,Abram,GB-WGN,UNLOCODE:2022-1
FR PDX,city,Saint-Pierre-de-Varengeville,FR-76,UNLOCODE:2022-1
IN COK,city,Cochin,IN-KL,UNLOCODE:2022-1
FR FCW,city,Frschwiller,FR-67,UNLOCODE:2022-1
US ULC,city,Crum Lynne,US-PA,UNLOCODE:2022-1
BW GAB,city,Gaberones Camp,BW,UNLOCODE:2022-1
MX FCP,city,Felipe Carrillo Puerto,MX-ROO,UNLOCODE:2022-1
US XZR,city,South Windsor,US-NY,UNLOCODE:2022-1
US ZEV,city,Ellaville,US-GA,UNLOCODE:2022-1
FR PEL,city,Pellegrue,FR-33,UNLOCODE:2022-1
ID FKQ,city,"Fak Fak, Irian Jaya",ID,UNLOCODE:2022-1
EC CHI,city,Cumandá,EC-H,UNLOCODE:2022-1
HU SZ2,city,Szikszo,HU-BZ,UNLOCODE:2022-1
IT PQA,city,Petralia Soprana,IT-PA,UNLOCODE:2022-1
IL OVL,city,Lod Overseas,IL-TA,UNLOCODE:2022-1
PL STM,city,Stare Miasto,PL-30,UNLOCODE:2022-1
JP AIZ,city,"Aizu, Kumamoto",JP-43,UNLOCODE:2022-1
NL TOK,city,Tollebeek,NL-FL,UNLOCODE:2022-1
FR UNX,city,Unieux,FR-42,UNLOCODE:2022-1
US HYJ,city,Hyden,US-KY,UNLOCODE:2022-1
JM DLT,city,Darliston,JM-10,UNLOCODE:2022-1
IE SAG,city,Saggart,IE,UNLOCODE:2022-1
CL SJU,city,Santa Juana,CL-BI,UNLOCODE:2022-1
FR ASX,city,Assé-le-Bérenger,FR-53,UNLOCODE:2022-1
RS SCN,city,Surcin,RS,UNLOCODE:2022-1
DE 5AE,city,Alt Schönau,DE-MV,UNLOCODE:2022-1
BR ILE,city,Ilicínea,BR-MG,UNLOCODE:2022-1
FR VM6,city,Le Vivier-sur-Mer,FR-35,UNLOCODE:2022-1
GB MFN,city,Morfa Nefyn,GB-GWN,UNLOCODE:2022-1
CA FOS,city,Fosterville,CA-NB,UNLOCODE:2022-1
CZ JIL,city,Jilemnice,CZ,UNLOCODE:2022-1
IN DLU,city,Dalu,IN-ML,UNLOCODE:2022-1
HN 4IS,city,Isleta,HN-CL,UNLOCODE:2022-1
FR RWY,city,Congrier,FR-53,UNLOCODE:2022-1
DE HSL,city,Hauptstuhl,DE-RP,UNLOCODE:2022-1
AT WLP,city,Wildalpen,AT-6,UNLOCODE:2022-1
FR IPU,city,Dampniat,FR-19,UNLOCODE:2022-1
MX OEO,city,Pedro Escobedo,MX-QUE,UNLOCODE:2022-1
CN CIH,city,Changzhi,CN-SX,UNLOCODE:2022-1
IT ZEB,city,Busche,IT-BL,UNLOCODE:2022-1
ES LKB,city,Lekunberri,ES,UNLOCODE:2022-1
DE BQW,city,Bad Weilbach,DE-HE,UNLOCODE:2022-1
FR FFG,city,Fougere,FR,UNLOCODE:2022-1
DE MTH,city,Mitterteich,DE-BY,UNLOCODE:2022-1
MU SLC,city,Souillac,MU-SA,UNLOCODE:2022-1
PE ZAR,city,Zarumilla,PE-TUM,UNLOCODE:2022-1
FR EYI,city,Eymoutiers,FR-87,UNLOCODE:2022-1
AT B9G,city,Grambach,AT-6,UNLOCODE:2022-1
CA CAG,city,Canning,CA-NS,UNLOCODE:2022-1
SE PAR,city,Partille,SE-O,UNLOCODE:2022-1
GB LNG,city,Llangadog,GB-CMN,UNLOCODE:2022-1
FR ITW,city,Itterswiller,FR-68,UNLOCODE:2022-1
